# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 11939.000000000007
  1 0.5 37.2577 0.0161709 -45.7958 29.0641 42.514
  2 1.5 37.2303 0.016159 -72.2223 85.8025 -131.947
  3 2.5 37.1311 0.0161159 15.9766 43.042 -65.2743
  4 3.5 37.2504 0.0161677 80.2096 168.384 -30.2874
  5 4.5 37.228 0.016158 75.3226 94.2307 -17.954
  6 5.5 37.2278 0.0161579 -35.0982 95.6612 50.3275
  7 6.5 37.1981 0.016145 120.888 174.331 -90.3225
  8 7.5 37.2862 0.0161832 -150.251 -49.0313 -104.145
  9 8.5 37.2257 0.016157 -137.109 0.510108 -39.325
  10 9.5 37.2603 0.016172 -13.896 43.1396 -42.2347
  11 10.5 37.2146 0.0161522 58.8922 31.8423 -53.0942
  12 11.5 37.2431 0.0161645 76.7826 -132.061 -78.2917
  13 12.5 37.2713 0.0161768 -24.7601 -17.1358 29.0079
  14 13.5 37.2581 0.0161711 -126.332 49.7939 -134.759
  15 14.5 37.1974 0.0161447 -68.4751 -16.1595 -50.6031
  16 15.5 37.2054 0.0161482 -222.813 98.8563 53.5083
  17 16.5 37.2893 0.0161846 34.3081 41.4055 -70.4352
  18 17.5 37.2303 0.016159 -36.11 43.0052 -115.86
  19 18.5 37.1646 0.0161305 -120.145 -34.4391 14.8465
  20 19.5 37.2427 0.0161644 -95.5647 -176.192 37.5421
  21 20.5 37.2915 0.0161855 -67.9428 -54.9457 -83.0483
  22 21.5 37.114 0.0161085 -62.5082 -34.5911 -90.075
  23 22.5 37.234 0.0161606 -59.4334 70.8467 23.1418
  24 23.5 37.2625 0.016173 -279.965 -25.9203 -78.1495
  25 24.5 37.151 0.0161246 -146.095 -108.853 -14.8488
  26 25.5 37.1748 0.0161349 -49.132 28.8147 -36.2939
  27 26.5 37.2965 0.0161877 -29.3806 -42.4712 11.237
  28 27.5 37.1536 0.0161257 -96.1634 -157.403 -15.8819
  29 28.5 37.2186 0.0161539 -79.6319 -26.6408 -26.307
  30 29.5 37.2565 0.0161704 -23.3167 -86.603 -68.0583
  31 30.5 37.1991 0.0161455 5.95907 100.883 6.54157
  32 31.5 37.158 0.0161276 -54.2814 -20.4141 -84.7405
  33 32.5 37.2366 0.0161617 -75.6486 -190.914 -112.249
  34 33.5 37.2228 0.0161557 -81.3619 -65.3203 62.6482
  35 34.5 37.1844 0.016139 158.08 59.1694 -22.0473
  36 35.5 37.2189 0.0161541 13.412 1.62763 -39.8643
  37 36.5 37.1958 0.016144 8.00121 25.8105 -47.7103
  38 37.5 37.2346 0.0161608 2.72234 -61.0211 -59.2722
  39 38.5 37.2147 0.0161522 -158.355 -60.9233 -68.4565
  40 39.5 37.1529 0.0161254 -82.4587 -99.1919 -69.7908
  41 40.5 37.2857 0.016183 -187.163 -140.781 -59.953
  42 41.5 37.2007 0.0161461 -105.834 -158.652 0.935158
  43 42.5 37.1705 0.016133 -293.868 -225.54 -136.877
  44 43.5 37.2375 0.0161621 113.609 -174.168 -60.2973
  45 44.5 37.224 0.0161563 41.9666 -0.254093 -3.35855
  46 45.5 37.1543 0.016126 59.8789 -94.2298 -70.6362
  47 46.5 37.2219 0.0161553 26.7119 -38.1415 -64.6546
  48 47.5 37.2396 0.016163 -41.7356 -58.218 -165.886
  49 48.5 37.1512 0.0161247 6.14862 55.2156 62.7885
  50 49.5 37.1395 0.0161196 -24.6635 155.671 -60.5453
  51 50.5 37.1781 0.0161363 27.4504 67.2932 -137.318
