# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
20000000 480 5563
  1 0.5 2.63223 0.00114246
  2 1.5 2.63621 0.00114419
  3 2.5 2.63946 0.0011456
  4 3.5 2.62271 0.00113833
  5 4.5 2.61847 0.00113649
  6 5.5 2.60422 0.0011303
  7 6.5 2.59484 0.00112623
  8 7.5 2.58839 0.00112343
  9 8.5 2.57021 0.00111554
  10 9.5 2.56937 0.00111518
  11 10.5 2.5719 0.00111628
  12 11.5 2.56664 0.00111399
  13 12.5 2.53826 0.00110168
  14 13.5 2.53679 0.00110104
  15 14.5 2.53434 0.00109998
  16 15.5 2.52976 0.00109799
  17 16.5 2.54579 0.00110494
  18 17.5 2.55233 0.00110778
  19 18.5 2.53791 0.00110152
  20 19.5 2.55394 0.00110848
  21 20.5 2.55734 0.00110996
  22 21.5 2.55256 0.00110788
  23 22.5 2.55056 0.00110701
  24 23.5 2.57031 0.00111559
  25 24.5 2.57545 0.00111782
  26 25.5 2.57849 0.00111913
  27 26.5 2.57717 0.00111857
  28 27.5 2.57474 0.00111751
  29 28.5 2.58165 0.00112051
  30 29.5 2.59872 0.00112792
  31 30.5 2.59297 0.00112542
  32 31.5 2.58145 0.00112042
  33 32.5 2.57757 0.00111874
  34 33.5 2.55674 0.00110969
  35 34.5 2.5345 0.00110005
  36 35.5 2.54536 0.00110476
  37 36.5 2.55375 0.0011084
  38 37.5 2.56571 0.00111359
  39 38.5 2.59419 0.00112595
  40 39.5 2.61961 0.00113698
  41 40.5 2.63872 0.00114528
  42 41.5 2.64207 0.00114673
  43 42.5 2.65209 0.00115108
  44 43.5 2.65084 0.00115054
  45 44.5 2.64044 0.00114602
  46 45.5 2.64324 0.00114724
  47 46.5 2.64258 0.00114695
  48 47.5 2.64139 0.00114644
  49 48.5 2.64158 0.00114652
  50 49.5 2.6459 0.00114839
  51 50.5 2.65221 0.00115113
  52 51.5 2.64981 0.00115009
  53 52.5 2.66707 0.00115758
  54 53.5 2.67249 0.00115993
  55 54.5 2.68029 0.00116332
  56 55.5 2.70604 0.0011745
  57 56.5 2.74239 0.00119027
  58 57.5 2.75103 0.00119402
  59 58.5 2.77244 0.00120332
  60 59.5 2.7955 0.00121332
  61 60.5 2.84214 0.00123357
  62 61.5 2.90541 0.00126103
  63 62.5 2.99729 0.00130091
  64 63.5 3.0914 0.00134175
  65 64.5 3.22771 0.00140091
  66 65.5 3.371 0.00146311
  67 66.5 3.53526 0.0015344
  68 67.5 3.74601 0.00162587
  69 68.5 3.99145 0.0017324
  70 69.5 4.2616 0.00184965
  71 70.5 4.53232 0.00196715
  72 71.5 4.78938 0.00207873
  73 72.5 4.99681 0.00216875
  74 73.5 5.11264 0.00221903
  75 74.5 5.12161 0.00222292
  76 75.5 4.94009 0.00214414
  77 76.5 4.59235 0.00199321
  78 77.5 4.13099 0.00179297
  79 78.5 3.56786 0.00154855
  80 79.5 2.97286 0.0012903
  81 80.5 2.41249 0.00104709
  82 81.5 1.91593 0.000831569
  83 82.5 1.49649 0.000649516
  84 83.5 1.18991 0.000516453
  85 84.5 0.96533 0.00041898
  86 85.5 0.798818 0.000346709
  87 86.5 0.690828 0.000299839
  88 87.5 0.615878 0.000267308
  89 88.5 0.563402 0.000244532
  90 89.5 0.52894 0.000229575
  91 90.5 0.509138 0.00022098
  92 91.5 0.497436 0.000215901
  93 92.5 0.485864 0.000210878
  94 93.5 0.476614 0.000206864
  95 94.5 0.472892 0.000205248
  96 95.5 0.472602 0.000205122
  97 96.5 0.47041 0.000204171
  98 97.5 0.467226 0.000202789
  99 98.5 0.461086 0.000200124
  100 99.5 0.463542 0.00020119
  101 100.5 0.458512 0.000199007
  102 101.5 0.454032 0.000197062
  103 102.5 0.455426 0.000197668
  104 103.5 0.456046 0.000197937
  105 104.5 0.459336 0.000199365
  106 105.5 0.462076 0.000200554
  107 106.5 0.46262 0.00020079
  108 107.5 0.462974 0.000200944
  109 108.5 0.463158 0.000201023
  110 109.5 0.46332 0.000201094
  111 110.5 0.462476 0.000200727
  112 111.5 0.463542 0.00020119
  113 112.5 0.459464 0.00019942
  114 113.5 0.463622 0.000201225
  115 114.5 0.465342 0.000201971
  116 115.5 0.465128 0.000201878
  117 116.5 0.465244 0.000201929
  118 117.5 0.464906 0.000201782
  119 118.5 0.46546 0.000202023
  120 119.5 0.467346 0.000202841
  121 120.5 0.469726 0.000203874
  122 121.5 0.464488 0.000201601
  123 122.5 0.464382 0.000201555
  124 123.5 0.460412 0.000199832
