# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
52500000 480 5088
  1 0.5 28.1827 0.0122321
  2 1.5 28.1476 0.0122168
  3 2.5 28.1911 0.0122357
  4 3.5 28.1868 0.0122339
  5 4.5 28.2314 0.0122532
  6 5.5 28.2407 0.0122572
  7 6.5 28.2073 0.0122428
  8 7.5 28.2483 0.0122606
  9 8.5 28.2554 0.0122636
  10 9.5 28.3 0.012283
  11 10.5 28.2441 0.0122587
  12 11.5 28.3704 0.0123135
  13 12.5 28.2574 0.0122645
  14 13.5 28.2357 0.0122551
  15 14.5 28.2144 0.0122458
  16 15.5 28.2648 0.0122677
  17 16.5 28.1989 0.0122391
  18 17.5 28.232 0.0122535
  19 18.5 28.2421 0.0122579
  20 19.5 28.2522 0.0122622
  21 20.5 28.2439 0.0122586
  22 21.5 28.1925 0.0122363
  23 22.5 28.2253 0.0122506
  24 23.5 28.2406 0.0122572
  25 24.5 28.1693 0.0122263
  26 25.5 28.1926 0.0122364
  27 26.5 28.1577 0.0122212
  28 27.5 28.1444 0.0122155
  29 28.5 28.1717 0.0122273
  30 29.5 28.1763 0.0122293
  31 30.5 28.1813 0.0122315
  32 31.5 28.1337 0.0122108
  33 32.5 28.1644 0.0122241
  34 33.5 28.2304 0.0122528
  35 34.5 28.1937 0.0122369
  36 35.5 28.1206 0.0122051
  37 36.5 28.1366 0.0122121
  38 37.5 28.222 0.0122491
  39 38.5 28.1461 0.0122162
  40 39.5 28.1141 0.0122023
  41 40.5 28.1121 0.0122015
  42 41.5 28.1672 0.0122253
  43 42.5 28.1085 0.0121999
  44 43.5 28.0679 0.0121823
  45 44.5 28.0803 0.0121876
  46 45.5 28.122 0.0122057
  47 46.5 28.0717 0.0121839
  48 47.5 27.9504 0.0121312
  49 48.5 27.9639 0.0121371
  50 49.5 27.9379 0.0121258
  51 50.5 27.8076 0.0120693
  52 51.5 27.6845 0.0120158
  53 52.5 27.6294 0.0119919
  54 53.5 27.5394 0.0119529
  55 54.5 27.2834 0.0118418
  56 55.5 27.0619 0.0117456
  57 56.5 26.8198 0.0116405
  58 57.5 26.4899 0.0114974
  59 58.5 25.9637 0.011269
