# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 12400.000000000002
  1 0.5 39.0243 0.0169376 26.9047 -46.4501 -31.046
  2 1.5 39.0881 0.0169653 27.8717 -10.9144 25.7932
  3 2.5 39.0778 0.0169609 -43.2442 -24.1566 -5.28632
  4 3.5 39.0367 0.016943 -29.5083 6.60752 -31.3904
  5 4.5 39.0251 0.016938 65.1683 3.65183 -13.9601
  6 5.5 39.1099 0.0169748 -3.43 10.9942 18.908
  7 6.5 39.0325 0.0169412 -13.6524 72.9497 32.4689
  8 7.5 39.0308 0.0169405 -45.4545 -97.4242 -6.99592
  9 8.5 39.0768 0.0169604 -55.792 -67.1217 -91.1104
  10 9.5 39.0632 0.0169545 12.7157 45.0491 110.875
  11 10.5 38.9964 0.0169255 -81.9718 -12.4533 -60.568
  12 11.5 39.0821 0.0169627 -25.5357 55.9022 -10.5603
  13 12.5 39.0687 0.0169569 47.7907 114.511 29.3389
  14 13.5 39.0059 0.0169297 -59.7414 49.3951 11.8381
  15 14.5 39.029 0.0169397 -22.9998 39.8946 -0.784189
  16 15.5 39.1035 0.016972 -51.7479 93.8562 -28.3409
  17 16.5 39.0034 0.0169286 56.2851 -5.99332 -0.860056
  18 17.5 39.0455 0.0169468 -18.9116 -9.48971 15.9125
  19 18.5 39.0785 0.0169611 54.5309 13.4845 33.1848
  20 19.5 39.0133 0.0169328 -1.47293 -67.1081 -79.4231
  21 20.5 39.0449 0.0169466 -5.59883 45.6618 91.6985
  22 21.5 39.0762 0.0169601 6.89348 45.1748 4.0393
  23 22.5 39.0418 0.0169452 -29.4733 -19.6875 -54.9661
  24 23.5 39.0123 0.0169324 -18.462 31.8479 -54.1816
  25 24.5 39.0356 0.0169425 0.254196 -91.8858 90.1107
  26 25.5 39.1063 0.0169732 -85.2615 -141.275 -4.09089
  27 26.5 39.0498 0.0169487 -91.7833 -68.072 -55.8664
  28 27.5 38.9808 0.0169188 -46.9181 -46.4416 -15.5593
  29 28.5 39.0764 0.0169602 -20.6269 19.5053 70.4671
  30 29.5 39.1215 0.0169798 -10.1999 -48.3203 -22.7462
  31 30.5 38.9938 0.0169244 19.4072 -22.2858 6.65858
  32 31.5 38.9877 0.0169217 15.1949 -86.5668 -21.565
  33 32.5 39.1053 0.0169728 -68.5468 -21.1459 7.15138
  34 33.5 39.0926 0.0169673 -73.0936 17.878 23.7251
  35 34.5 38.9554 0.0169077 12.2689 49.0645 -5.32323
  36 35.5 39.0413 0.016945 -33.9681 26.7314 -56.895
  37 36.5 39.103 0.0169718 17.211 18.7467 55.0137
  38 37.5 39.0497 0.0169487 10.1083 -94.2277 -1.42435
  39 38.5 38.9778 0.0169175 -19.4149 -79.0762 36.8853
  40 39.5 39.0779 0.0169609 17.3427 -83.1471 -40.2039
  41 40.5 39.0936 0.0169677 -19.4354 -19.7388 17.7483
  42 41.5 38.9936 0.0169243 -37.0212 67.4007 -11.7447
  43 42.5 39.0337 0.0169417 -3.05825 44.0341 -24.8244
  44 43.5 39.092 0.016967 -16.4704 -1.76688 1.04574
  45 44.5 39.0489 0.0169483 -3.3553 19.5902 25.7431
  46 45.5 38.9865 0.0169212 -46.9803 21.4871 5.32195
  47 46.5 39.0997 0.0169703 -107.564 26.0682 -16.8195
  48 47.5 39.0646 0.0169551 -167.231 -15.638 -74.3551
  49 48.5 38.9989 0.0169266 4.25747 43.127 -1.32083
  50 49.5 39.041 0.0169449 28.564 75.4244 -43.8189
  51 50.5 39.0843 0.0169637 -16.0783 9.72832 28.5286
  52 51.5 39.0329 0.0169414 -11.2643 -18.7291 -51.9651
  53 52.5 39.0403 0.0169446 46.7059 -6.47506 -109.282
  54 53.5 39.0523 0.0169498 16.3988 49.3828 -117.866
  55 54.5 39.0602 0.0169532 29.0284 6.0655 -112.374
  56 55.5 39.0024 0.0169281 9.02016 4.86612 -268.912
  57 56.5 39.0402 0.0169445 133.033 95.7401 -268.167
  58 57.5 39.0424 0.0169455 167.115 185.883 -404.236
  59 58.5 38.9938 0.0169244 179.794 236.852 -580.098
  60 59.5 38.9616 0.0169104 309.267 329.572 -787.901
  61 60.5 39.013 0.0169327 486.884 549.908 -880.465
  62 61.5 38.9229 0.0168936 570.936 697.478 -1241.74
  63 62.5 38.8499 0.0168619 807.122 918.046 -1636.46
  64 63.5 38.8246 0.016851 1181.52 1271.28 -2022.88
  65 64.5 38.7128 0.0168024 1743.95 1787.29 -2529.37
  66 65.5 38.5487 0.0167312 2599.76 2591.92 -3199.61
  67 66.5 38.2625 0.016607 3880.97 3798.21 -3761.63
  68 67.5 37.9496 0.0164712 5590.05 5566.41 -4274.68
  69 68.5 37.3535 0.0162125 7879.82 7863.65 -4325.63
  70 69.5 36.4187 0.0158067 10961 10960.5 -3271.2
  71 70.5 34.8766 0.0151374 14546.1 14624.2 -656.81
  72 71.5 32.4176 0.0140702 18063.9 18045.5 3338.77
  73 72.5 28.2221 0.0122492 20535.9 20548.7 7844.19
  74 73.5 22.1051 0.00959424 21668.7 21611.8 12115.7
  75 74.5 14.9759 0.00649998 21463 21455.8 15920.5
  76 75.5 8.59397 0.00373002 20171.3 20032.5 19412.6
  77 76.5 4.13871 0.00179631 17554.5 17533.9 22264.2
  78 77.5 1.71725 0.000745333 13962.9 14140.7 24401.1
  79 78.5 0.638028 0.000276922 9346.2 9448.2 24786.1
