# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 11463
  1 0.5 31.25 0.0135634 -277.37 -359.41 -1711.77
  2 1.5 31.1581 0.0135235 -104.253 -118.648 -1859.29
  3 2.5 31.027 0.0134666 178.12 239.57 -1856.99
  4 3.5 30.8256 0.0133791 525.625 552.365 -1997.98
  5 4.5 30.4527 0.0132173 790.071 909.918 -2268.05
  6 5.5 30.1721 0.0130955 1198.52 1107.66 -2280.89
  7 6.5 29.7724 0.0129221 1516.04 1509.65 -2427
  8 7.5 29.1944 0.0126712 1659.29 1788.34 -2479.51
  9 8.5 28.4689 0.0123563 2245.37 2331.96 -2257.57
  10 9.5 27.5643 0.0119637 2856.02 2922.12 -2151.42
  11 10.5 26.4838 0.0114947 3228.24 3296.35 -1984.19
  12 11.5 25.1057 0.0108966 3819.67 3819.17 -1668.47
  13 12.5 23.5888 0.0102382 4346.7 4236.76 -841.075
  14 13.5 21.727 0.00943011 4285.87 4128.07 -389.128
  15 14.5 19.6937 0.00854762 4266.01 4078.65 276.258
  16 15.5 17.4962 0.00759384 3748.26 3909.72 1023.8
  17 16.5 15.1949 0.00659501 3333.83 3349.05 1742.05
  18 17.5 12.9541 0.00562245 2564.79 2387.59 2357.87
  19 18.5 10.758 0.00466925 1117.58 1127.61 2427.41
  20 19.5 8.82499 0.00383029 -306.898 -309.673 2642.91
  21 20.5 7.13969 0.00309882 -1860.42 -2063.35 2235.74
  22 21.5 5.73606 0.00248961 -3803.06 -3863.97 1316.86
  23 22.5 4.62402 0.00200695 -5994.56 -6087.85 -142.494
  24 23.5 3.80481 0.00165139 -8037.28 -8104.41 -1832.95
  25 24.5 3.16546 0.0013739 -10060.6 -9851.74 -3872.95
  26 25.5 2.6852 0.00116545 -11728.2 -11525.2 -6282.26
  27 26.5 2.36031 0.00102444 -13150.3 -12950.1 -8519.5
  28 27.5 2.14879 0.000932635 -14251 -14204.4 -10214.4
  29 28.5 2.00223 0.000869024 -15029.7 -15132.4 -11828.6
  30 29.5 1.90706 0.000827719 -15560.8 -15813.6 -12936.8
  31 30.5 1.81254 0.000786691 -15850.4 -16087.8 -14166.6
  32 31.5 1.74335 0.000756663 -16095.2 -16486.5 -15149.1
  33 32.5 1.70706 0.000740913 -16124.9 -16841.7 -15752.1
  34 33.5 1.68425 0.00073101 -16642.4 -16842.1 -16034.3
  35 34.5 1.66834 0.000724108 -16799.8 -16967 -16167.8
  36 35.5 1.64711 0.000714892 -17196.1 -16977 -16643.5
  37 36.5 1.62205 0.000704014 -17502.1 -17165.6 -17021.5
  38 37.5 1.60658 0.000697302 -17552.9 -16942 -17240.6
  39 38.5 1.60524 0.000696719 -17666.5 -17158.4 -17233.8
  40 39.5 1.60142 0.000695062 -17724.4 -17037.2 -17318.4
  41 40.5 1.61276 0.000699983 -17421.8 -16775.7 -17096.9
  42 41.5 1.57834 0.000685045 -17524.8 -16936.6 -17604.2
  43 42.5 1.57165 0.000682139 -17697.4 -17056.4 -17755.4
  44 43.5 1.57105 0.000681878 -17733.8 -17143.8 -17712.1
  45 44.5 1.5763 0.00068416 -17639.4 -16875.9 -17740.2
  46 45.5 1.57914 0.000685392 -17552.3 -17211.6 -17574.9
  47 46.5 1.59648 0.000692917 -17436.1 -17541.9 -17438
