# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 11748.000000000002
  1 0.5 36.4391 0.0158156 -105.411 -104.262 -49.9403
  2 1.5 36.4169 0.0158059 -138.998 -111.168 -66.0019
  3 2.5 36.3753 0.0157879 -87.8218 -57.026 -78.1697
  4 3.5 36.407 0.0158017 -120.089 -132.96 -130.645
  5 4.5 36.4251 0.0158095 -69.0896 -107.668 -5.54722
  6 5.5 36.4083 0.0158022 -213.94 -168.23 -106.69
  7 6.5 36.3708 0.015786 -193.757 -172.521 -117.89
  8 7.5 36.4455 0.0158184 -79.4567 -46.7235 10.1406
  9 8.5 36.4307 0.0158119 -97.6927 -130.939 -124.427
  10 9.5 36.3848 0.015792 -112.761 -86.9259 -92.0675
  11 10.5 36.4112 0.0158035 -146.141 -125.484 -95.2059
  12 11.5 36.4419 0.0158168 -69.7174 -151.306 -26.352
  13 12.5 36.4432 0.0158174 -167.93 -233.716 -60.323
  14 13.5 36.3896 0.0157941 -203.558 -125.698 -152.794
  15 14.5 36.4332 0.015813 -60.7506 -119.857 -85.4473
  16 15.5 36.4428 0.0158172 -67.7044 -99.072 -70.2416
  17 16.5 36.4005 0.0157988 -73.055 -83.0281 -54.1174
  18 17.5 36.4072 0.0158017 -45.6488 -93.7872 -93.7252
  19 18.5 36.4373 0.0158148 -86.8171 -0.0835047 -136.582
  20 19.5 36.4014 0.0157992 -179.929 -31.997 -45.4158
  21 20.5 36.4041 0.0158004 -138.731 -55.385 -73.6108
  22 21.5 36.4484 0.0158196 -181.231 -35.957 -84.3016
  23 22.5 36.4121 0.0158039 -155.724 -48.3721 -93.8139
  24 23.5 36.4041 0.0158004 -102.296 -38.9759 -52.7544
  25 24.5 36.4219 0.0158081 -116.9 -108.736 -62.3356
  26 25.5 36.4159 0.0158055 -132.601 -132.374 -117.9
  27 26.5 36.4035 0.0158001 -119.214 -92.1887 -68.4801
  28 27.5 36.3941 0.015796 -133.461 -114.422 -80.0335
  29 28.5 36.4041 0.0158004 -127.058 -94.7102 -86.1142
