# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
20000000 480 5847
  1 0.5 32.1938 0.013973
  2 1.5 32.2395 0.0139928
  3 2.5 32.2279 0.0139878
  4 3.5 32.16 0.0139583
  5 4.5 32.2514 0.013998
  6 5.5 32.2112 0.0139806
  7 6.5 32.1545 0.013956
  8 7.5 32.2133 0.0139814
  9 8.5 32.2412 0.0139936
  10 9.5 32.2244 0.0139863
  11 10.5 32.1933 0.0139728
  12 11.5 32.2409 0.0139935
  13 12.5 32.2002 0.0139758
  14 13.5 32.1495 0.0139538
  15 14.5 32.1724 0.0139637
  16 15.5 32.1422 0.0139506
  17 16.5 32.078 0.0139228
  18 17.5 32.104 0.013934
  19 18.5 32.0687 0.0139187
  20 19.5 32.0452 0.0139085
  21 20.5 32.1102 0.0139367
  22 21.5 32.0966 0.0139308
  23 22.5 32.1321 0.0139462
  24 23.5 32.1462 0.0139523
  25 24.5 32.1306 0.0139456
  26 25.5 32.1572 0.0139571
  27 26.5 32.1132 0.013938
  28 27.5 32.0915 0.0139286
  29 28.5 32.1115 0.0139373
  30 29.5 32.0781 0.0139228
  31 30.5 32.0459 0.0139088
  32 31.5 32.113 0.0139379
  33 32.5 32.1068 0.0139353
  34 33.5 32.0597 0.0139148
  35 34.5 32.0662 0.0139176
  36 35.5 32.1118 0.0139374
  37 36.5 32.0655 0.0139173
  38 37.5 32.0946 0.01393
  39 38.5 32.1461 0.0139523
  40 39.5 32.1584 0.0139576
  41 40.5 32.1579 0.0139574
  42 41.5 32.2091 0.0139797
  43 42.5 32.2082 0.0139792
  44 43.5 32.223 0.0139857
  45 44.5 32.2342 0.0139905
  46 45.5 32.2407 0.0139934
  47 46.5 32.2142 0.0139819
  48 47.5 32.2112 0.0139806
  49 48.5 32.2678 0.0140051
  50 49.5 32.2573 0.0140006
  51 50.5 32.2618 0.0140025
  52 51.5 32.2462 0.0139958
  53 52.5 32.2141 0.0139818
  54 53.5 32.1107 0.0139369
  55 54.5 32.0955 0.0139304
  56 55.5 32.0488 0.0139101
  57 56.5 31.9463 0.0138656
  58 57.5 31.8367 0.013818
  59 58.5 31.8013 0.0138026
  60 59.5 31.6329 0.0137296
  61 60.5 31.4637 0.0136561
  62 61.5 31.2493 0.013563
  63 62.5 31.0109 0.0134596
  64 63.5 30.6667 0.0133102
  65 64.5 30.1639 0.013092
  66 65.5 29.5984 0.0128465
  67 66.5 28.665 0.0124414
  68 67.5 27.3515 0.0118713
  69 68.5 25.5968 0.0111097
  70 69.5 23.2553 0.0100935
  71 70.5 20.1156 0.00873075
  72 71.5 16.3551 0.00709858
  73 72.5 12.4219 0.00539144
  74 73.5 8.72134 0.0037853
  75 74.5 5.68569 0.00246775
  76 75.5 3.47523 0.00150834
  77 76.5 1.97837 0.000858668
  78 77.5 1.08592 0.000471319
  79 78.5 0.595366 0.000258405
  80 79.5 0.351988 0.000152773
  81 80.5 0.22808 9.89931e-05
  82 81.5 0.170044 7.38038e-05
  83 82.5 0.145284 6.30573e-05
  84 83.5 0.13311 5.77734e-05
  85 84.5 0.127648 5.54028e-05
  86 85.5 0.118358 5.13707e-05
  87 86.5 0.120146 5.21467e-05
  88 87.5 0.115822 5.027e-05
  89 88.5 0.11655 5.05859e-05
  90 89.5 0.116844 5.07135e-05
  91 90.5 0.11718 5.08594e-05
  92 91.5 0.11645 5.05425e-05
  93 92.5 0.116194 5.04314e-05
  94 93.5 0.116052 5.03698e-05
  95 94.5 0.11747 5.09852e-05
  96 95.5 0.114504 4.96979e-05
  97 96.5 0.11376 4.9375e-05
  98 97.5 0.114236 4.95816e-05
  99 98.5 0.114622 4.97491e-05
  100 99.5 0.11317 4.91189e-05
  101 100.5 0.112184 4.8691e-05
  102 101.5 0.113064 4.90729e-05
  103 102.5 0.11315 4.91102e-05
  104 103.5 0.111464 4.83785e-05
  105 104.5 0.111428 4.83628e-05
  106 105.5 0.113168 4.91181e-05
  107 106.5 0.112698 4.89141e-05
  108 107.5 0.110924 4.81441e-05
  109 108.5 0.109348 4.74601e-05
  110 109.5 0.113106 4.90911e-05
  111 110.5 0.112008 4.86146e-05
  112 111.5 0.11278 4.89497e-05
  113 112.5 0.114694 4.97804e-05
  114 113.5 0.111666 4.84661e-05
  115 114.5 0.109426 4.74939e-05
  116 115.5 0.111668 4.8467e-05
  117 116.5 0.113562 4.92891e-05
  118 117.5 0.113404 4.92205e-05
  119 118.5 0.111958 4.85929e-05
  120 119.5 0.110586 4.79974e-05
  121 120.5 0.110688 4.80417e-05
  122 121.5 0.110052 4.77656e-05
  123 122.5 0.108996 4.73073e-05
  124 123.5 0.112456 4.8809e-05
  125 124.5 0.111466 4.83793e-05
  126 125.5 0.112708 4.89184e-05
  127 126.5 0.113424 4.92292e-05
  128 127.5 0.112276 4.87309e-05
  129 128.5 0.115278 5.00339e-05
  130 129.5 0.113444 4.92378e-05
  131 130.5 0.11406 4.95052e-05
  132 131.5 0.115942 5.0322e-05
  133 132.5 0.118054 5.12387e-05
  134 133.5 0.118242 5.13203e-05
  135 134.5 0.118 5.12153e-05
  136 135.5 0.118458 5.14141e-05
  137 136.5 0.1202 5.21701e-05
  138 137.5 0.120198 5.21693e-05
  139 138.5 0.119948 5.20608e-05
  140 139.5 0.120356 5.22378e-05
  141 140.5 0.120388 5.22517e-05
  142 141.5 0.119292 5.1776e-05
  143 142.5 0.117512 5.10035e-05
  144 143.5 0.118102 5.12595e-05
  145 144.5 0.12094 5.24913e-05
  146 145.5 0.116768 5.06806e-05
  147 146.5 0.115676 5.02066e-05
  148 147.5 0.116534 5.0579e-05
  149 148.5 0.118172 5.12899e-05
  150 149.5 0.117738 5.11016e-05
  151 150.5 0.115886 5.02977e-05
  152 151.5 0.115884 5.02969e-05
  153 152.5 0.11733 5.09245e-05
  154 153.5 0.1159 5.03038e-05
  155 154.5 0.117496 5.09965e-05
  156 155.5 0.119116 5.16997e-05
  157 156.5 0.11839 5.13845e-05
  158 157.5 0.118592 5.14722e-05
  159 158.5 0.11885 5.15842e-05
  160 159.5 0.117602 5.10425e-05
  161 160.5 0.116654 5.06311e-05
  162 161.5 0.116428 5.0533e-05
  163 162.5 0.116906 5.07405e-05
  164 163.5 0.1154 5.00868e-05
  165 164.5 0.11597 5.03342e-05
  166 165.5 0.116732 5.06649e-05
  167 166.5 0.115796 5.02587e-05
  168 167.5 0.113872 4.94236e-05
  169 168.5 0.112122 4.86641e-05
  170 169.5 0.11209 4.86502e-05
  171 170.5 0.115704 5.02187e-05
  172 171.5 0.116502 5.05651e-05
  173 172.5 0.115746 5.0237e-05
  174 173.5 0.115196 4.99983e-05
  175 174.5 0.115008 4.99167e-05
  176 175.5 0.113684 4.9342e-05
  177 176.5 0.115742 5.02352e-05
  178 177.5 0.114598 4.97387e-05
  179 178.5 0.113662 4.93325e-05
  180 179.5 0.11501 4.99175e-05
  181 180.5 0.111716 4.84878e-05
  182 181.5 0.111654 4.84609e-05
  183 182.5 0.110384 4.79097e-05
  184 183.5 0.114272 4.95972e-05
  185 184.5 0.11561 5.0178e-05
  186 185.5 0.115914 5.03099e-05
  187 186.5 0.115936 5.03194e-05
  188 187.5 0.115634 5.01884e-05
  189 188.5 0.113444 4.92378e-05
  190 189.5 0.115136 4.99722e-05
  191 190.5 0.113486 4.92561e-05
  192 191.5 0.112928 4.90139e-05
  193 192.5 0.112552 4.88507e-05
  194 193.5 0.112232 4.87118e-05
  195 194.5 0.11365 4.93273e-05
  196 195.5 0.11218 4.86892e-05
  197 196.5 0.11312 4.90972e-05
  198 197.5 0.114924 4.98802e-05
  199 198.5 0.112974 4.90339e-05
  200 199.5 0.115382 5.0079e-05
  201 200.5 0.114766 4.98116e-05
  202 201.5 0.11594 5.03212e-05
  203 202.5 0.116838 5.07109e-05
  204 203.5 0.116378 5.05113e-05
  205 204.5 0.117824 5.11389e-05
  206 205.5 0.117156 5.0849e-05
  207 206.5 0.118642 5.14939e-05
  208 207.5 0.118562 5.14592e-05
  209 208.5 0.118448 5.14097e-05
  210 209.5 0.115784 5.02535e-05
  211 210.5 0.117952 5.11944e-05
  212 211.5 0.116008 5.03507e-05
  213 212.5 0.116298 5.04766e-05
  214 213.5 0.120904 5.24757e-05
  215 214.5 0.118208 5.13056e-05
  216 215.5 0.118578 5.14661e-05
