# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 11901
  1 0.5 36.559 0.0158676 -63.8588 -39.6057 -116.894
  2 1.5 36.5922 0.015882 75.1303 -9.48066 -33.8181
  3 2.5 36.6139 0.0158914 52.6959 45.3488 -33.6801
  4 3.5 36.5342 0.0158569 -85.9389 -26.9086 -3.61398
  5 4.5 36.616 0.0158924 -115.334 -59.414 -154.471
  6 5.5 36.6087 0.0158892 -44.725 -48.0231 -26.4525
  7 6.5 36.5511 0.0158642 -98.6783 -138.55 -21.5799
  8 7.5 36.591 0.0158815 -14.5645 -60.4245 -60.8819
  9 8.5 36.6036 0.015887 -74.9659 -12.5012 -97.4223
  10 9.5 36.5843 0.0158786 -83.8103 -3.56424 -41.2219
  11 10.5 36.5477 0.0158627 -70.584 5.20135 -59.3025
  12 11.5 36.6227 0.0158953 -37.7482 -55.0005 -11.3277
  13 12.5 36.5938 0.0158827 -32.7629 -95.5853 -51.3883
  14 13.5 36.5611 0.0158685 -35.3062 5.8191 -67.239
  15 14.5 36.596 0.0158837 -42.7748 -8.50298 -128.777
  16 15.5 36.5816 0.0158774 70.7562 -33.3441 -3.73339
  17 16.5 36.5528 0.0158649 -98.5561 -76.4202 -61.0934
  18 17.5 36.6056 0.0158878 -8.38502 -77.596 -29.7345
  19 18.5 36.5815 0.0158774 -72.4164 -120.24 -35.5788
  20 19.5 36.5469 0.0158624 -48.2859 -100.99 -128.226
  21 20.5 36.5951 0.0158833 -2.89353 -44.8337 -25.5374
  22 21.5 36.5606 0.0158683 21.3217 -43.1236 -43.2229
  23 22.5 36.5744 0.0158743 -29.8723 -45.309 -48.6383
  24 23.5 36.5834 0.0158782 -64.9613 -108.604 -59.6517
  25 24.5 36.5785 0.0158761 -100.821 -50.489 -19.6928
  26 25.5 36.6005 0.0158856 -120.898 -54.694 -82.3169
  27 26.5 36.5858 0.0158793 -53.6441 -133.357 -62.2144
  28 27.5 36.5627 0.0158692 -110.284 -87.1774 -23.4337
  29 28.5 36.6167 0.0158927 -104.045 25.6591 -47.603
  30 29.5 36.5776 0.0158757 -87.4463 -109.984 -118.412
  31 30.5 36.5579 0.0158671 -85.9507 -83.2326 -13.4183
  32 31.5 36.6093 0.0158895 -105.283 -136.373 -80.9335
  33 32.5 36.6003 0.0158855 -119.845 -101.228 -3.93302
  34 33.5 36.5635 0.0158696 -120.643 -163.89 -107.29
  35 34.5 36.568 0.0158715 -76.3166 -52.9987 -53.9513
  36 35.5 36.6251 0.0158963 -41.896 -103.696 -58.0564
  37 36.5 36.5496 0.0158635 39.0578 -84.7145 -6.67022
  38 37.5 36.5655 0.0158704 -47.8978 -37.6195 -95.1264
  39 38.5 36.5949 0.0158832 5.43628 14.9202 -46.6833
  40 39.5 36.584 0.0158785 -72.5845 -95.856 -84.8086
  41 40.5 36.5579 0.0158671 -89.1785 -46.3254 3.44067
  42 41.5 36.6046 0.0158874 -77.0764 -56.5496 -78.5763
  43 42.5 36.5866 0.0158796 -35.502 -49.2245 -91.656
  44 43.5 36.5718 0.0158732 -44.8626 -28.6692 -9.27358
  45 44.5 36.5941 0.0158829 -25.2197 17.5909 -28.0115
  46 45.5 36.5959 0.0158836 -54.0562 83.0288 -149.341
  47 46.5 36.571 0.0158728 -64.3415 102.987 -89.5087
  48 47.5 36.5728 0.0158736 2.17578 110.535 -43.0656
  49 48.5 36.6071 0.0158885 27.3077 111.373 -111.279
