# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 11584
  1 0.5 34.7015 0.0150614 -230.738 -145.646 -230.03
  2 1.5 34.7286 0.0150732 -174.951 -148.164 -101.438
  3 2.5 34.7526 0.0150836 -145.008 -84.7097 -51.3934
  4 3.5 34.7648 0.0150889 -297.044 -201.931 -254.149
  5 4.5 34.6946 0.0150584 -184.073 -170.094 -144.86
  6 5.5 34.7619 0.0150876 -170.583 -158.452 -115.439
  7 6.5 34.7548 0.0150845 -257.378 -170.191 -256.479
  8 7.5 34.7049 0.0150629 -153.843 -84.5414 -89.7578
  9 8.5 34.7215 0.0150701 -244.337 -169.187 -92.0107
  10 9.5 34.7891 0.0150994 -327.9 -240.333 -226.083
  11 10.5 34.7408 0.0150785 -118.054 -309.717 -133.84
  12 11.5 34.6996 0.0150606 -179.522 -231.046 -90.6746
  13 12.5 34.7354 0.0150761 -151.606 -307.639 -260.791
  14 13.5 34.7888 0.0150993 -84.3378 -66.9317 -91.8345
  15 14.5 34.7328 0.015075 -78.8185 -177.767 -67.4065
  16 15.5 34.7522 0.0150834 -161.29 -243.712 -245.416
  17 16.5 34.7265 0.0150723 -94.7519 -175.591 -150.854
  18 17.5 34.7829 0.0150967 -83.2996 -183.122 -188.308
  19 18.5 34.7647 0.0150889 -269.229 -210.698 -142.975
  20 19.5 34.7819 0.0150963 -165.657 -4.715 -74.5465
  21 20.5 34.7523 0.0150835 -147.666 -135.751 -184.474
  22 21.5 34.7808 0.0150958 -140.825 -100.156 -260.698
  23 22.5 34.7258 0.015072 -169.214 -158.928 -97.4833
  24 23.5 34.7876 0.0150988 -435.371 -311.19 -158.656
  25 24.5 34.7892 0.0150995 -160.67 -227.184 -111.645
  26 25.5 34.7644 0.0150887 -229.436 -195.124 -162.02
  27 26.5 34.7883 0.0150991 -211.995 -364.11 -256.99
  28 27.5 34.7775 0.0150944 -331.442 -226.048 -165.085
  29 28.5 34.7939 0.0151015 -184.504 -265.546 -88.8563
  30 29.5 34.7987 0.0151036 -55.7816 -203.085 -203.142
  31 30.5 34.7415 0.0150788 -141.298 -241.194 -302.418
  32 31.5 34.76 0.0150868 -15.6945 -109.901 -152.635
  33 32.5 34.7742 0.015093 -195.719 -183.654 -285.56
  34 33.5 34.7407 0.0150784 -200.706 -112.183 -282.007
  35 34.5 34.7396 0.0150779 -185.557 0.567002 -337.373
  36 35.5 34.7923 0.0151008 -111.197 61.5715 -365.052
  37 36.5 34.7151 0.0150673 104.015 171.686 -460.135
  38 37.5 34.6256 0.0150285 47.2213 123.861 -700.128
  39 38.5 34.6964 0.0150592 55.1833 99.1783 -657.171
  40 39.5 34.6961 0.0150591 217.072 278.723 -833.115
  41 40.5 34.5872 0.0150118 338.834 534.497 -1060.36
  42 41.5 34.434 0.0149453 758.194 631.245 -1417.28
  43 42.5 34.4757 0.0149634 847.964 1021.23 -1659.35
  44 43.5 34.3163 0.0148942 1367.4 1357.66 -1882.41
  45 44.5 34.1057 0.0148028 1954.63 1957.84 -2321.58
  46 45.5 33.8213 0.0146794 2627.21 2591.04 -2779.43
  47 46.5 33.4676 0.0145259 3668.27 3547.25 -2946.73
  48 47.5 32.9928 0.0143198 4776.13 4738.42 -2982.07
  49 48.5 32.0574 0.0139138 6463.54 6399.46 -2644.19
  50 49.5 30.874 0.0134002 7895.92 7986.89 -2000.8
  51 50.5 29.1659 0.0126588 9417.51 9510.51 -593.823
  52 51.5 26.7732 0.0116203 10842.1 10842.6 1412.7
  53 52.5 23.5659 0.0102282 11713.5 11590.5 3614.9
  54 53.5 19.7075 0.0085536 11889.8 11827.2 5930.26
  55 54.5 15.5018 0.00672822 11409.3 11374.9 8259.34
  56 55.5 11.3647 0.00493261 10146.5 9985.79 10252.3
  57 56.5 7.81087 0.00339014 8368.62 8167.44 11562.7
  58 57.5 5.10197 0.0022144 5711.17 5652.21 12147.1
  59 58.5 3.20541 0.00139124 2927.65 2668.77 12178
  60 59.5 1.99052 0.000863941 -508.275 -640.775 10698.9
  61 60.5 1.27469 0.00055325 -4072.19 -4531.22 7295.49
  62 61.5 0.873592 0.000379163 -7655.08 -7415.53 2776.32
  63 62.5 0.652656 0.000283271 -10093.8 -9783.22 -1579.41
  64 63.5 0.542672 0.000235535 -12189.1 -12361.2 -5373.39
  65 64.5 0.471656 0.000204712 -13519.4 -13474.4 -8674.46
  66 65.5 0.432688 0.000187799 -13884.1 -13678.5 -10909.7
  67 66.5 0.41636 0.000180712 -14148.3 -14275.8 -12049.8
  68 67.5 0.400888 0.000173997 -14849.3 -14828.3 -13145.5
  69 68.5 0.38556 0.000167344 -15035.1 -14659.9 -13883.9
  70 69.5 0.380968 0.000165351 -15514.2 -15112.9 -14251.6
  71 70.5 0.377616 0.000163896 -15910.4 -15409.7 -14731.1
  72 71.5 0.376672 0.000163486 -15323.3 -15098.7 -14785.7
  73 72.5 0.380232 0.000165031 -15232.3 -16145.9 -14741.9
  74 73.5 0.372224 0.000161556 -16037.1 -15209.2 -14990.6
  75 74.5 0.372312 0.000161594 -15445.4 -15937 -15180.7
  76 75.5 0.379584 0.00016475 -15335 -15030.6 -14891.7
  77 76.5 0.386696 0.000167837 -15211.4 -15271.7 -14781.2
  78 77.5 0.373984 0.000162319 -15396.3 -15815.1 -15186.8
  79 78.5 0.376552 0.000163434 -15737 -15803 -15092
  80 79.5 0.371568 0.000161271 -15682 -15676.1 -15341.5
  81 80.5 0.377816 0.000163983 -15352.7 -15181.5 -14963.6
  82 81.5 0.377096 0.00016367 -15352.2 -15646 -15007.6
  83 82.5 0.381832 0.000165726 -15076.6 -15360.1 -14747.2
  84 83.5 0.367312 0.000159424 -15337.8 -15170.9 -15500.9
  85 84.5 0.369904 0.000160549 -15370.1 -15367.2 -15448.1
  86 85.5 0.360912 0.000156646 -15239.7 -15948 -15762.7
  87 86.5 0.366664 0.000159142 -15610.9 -15548.8 -15522
  88 87.5 0.372024 0.000161469 -15508 -15934.4 -15291.2
  89 88.5 0.364528 0.000158215 -15069 -15968.3 -15592.7
  90 89.5 0.363808 0.000157903 -15627.4 -15426 -15594.2
  91 90.5 0.360304 0.000156382 -15499.1 -15672 -15676.8
  92 91.5 0.358344 0.000155531 -15718.9 -15562.9 -15940.2
  93 92.5 0.356056 0.000154538 -15323.4 -15858 -15881.5
  94 93.5 0.362392 0.000157288 -15742.9 -15311 -15675.8
  95 94.5 0.368888 0.000160108 -15353.7 -15162.4 -15378.9
  96 95.5 0.363256 0.000157663 -15139.8 -15379.7 -15711.7
  97 96.5 0.36372 0.000157865 -15459.4 -15562.9 -15543
  98 97.5 0.362832 0.000157479 -15508.8 -16071.1 -15731.8
  99 98.5 0.366016 0.000158861 -14933.8 -15987 -15389.5
  100 99.5 0.36404 0.000158003 -14477.1 -15390.1 -15547.5
  101 100.5 0.370256 0.000160701 -14663.6 -15376.8 -15458.2
  102 101.5 0.374928 0.000162729 -15113.6 -15158.8 -15168.8
  103 102.5 0.361 0.000156684 -14779.8 -15759.9 -15769.2
  104 103.5 0.365928 0.000158823 -14952.6 -15491 -15547.9
  105 104.5 0.365864 0.000158795 -14835.5 -15687.4 -15505.2
  106 105.5 0.371704 0.00016133 -15039.8 -16018.9 -15151.1
  107 106.5 0.367744 0.000159611 -14911.3 -15593.8 -15465.8
  108 107.5 0.362184 0.000157198 -15390.5 -15673 -15837.5
  109 108.5 0.369656 0.000160441 -14812.3 -15834.2 -15336.5
  110 109.5 0.363952 0.000157965 -14732 -15575 -15633.5
  111 110.5 0.360272 0.000156368 -14706.1 -16100.3 -15743.5
  112 111.5 0.3646 0.000158247 -15041.3 -16245.2 -15524.6
  113 112.5 0.368464 0.000159924 -14677.5 -15916.2 -15505.1
  114 113.5 0.365312 0.000158556 -14381.2 -15937.7 -15472.2
  115 114.5 0.359528 0.000156045 -14731.7 -16108.7 -15724.4
  116 115.5 0.363784 0.000157892 -14983.3 -16169.6 -15717.7
  117 116.5 0.363536 0.000157785 -14966.9 -16128.8 -15528.1
  118 117.5 0.359256 0.000155927 -14709.7 -15788.7 -15903.8
  119 118.5 0.363248 0.00015766 -14872.3 -15773.6 -15597.2
  120 119.5 0.36028 0.000156372 -15186.6 -15603 -15872.5
  121 120.5 0.364696 0.000158288 -15506.8 -15466.8 -15587.3
  122 121.5 0.362856 0.00015749 -15590.7 -15428.4 -15673.1
  123 122.5 0.354288 0.000153771 -15551.5 -15196.6 -15790.8
  124 123.5 0.3602 0.000156337 -15109.5 -15195.2 -15900.4
  125 124.5 0.35468 0.000153941 -14953 -14984.6 -16135.1
  126 125.5 0.362488 0.00015733 -15467 -14877.4 -15648.4
  127 126.5 0.359384 0.000155983 -15202 -15265.2 -15789.3
  128 127.5 0.36576 0.00015875 -15369.7 -15142.6 -15532.7
  129 128.5 0.366432 0.000159042 -15848.8 -15450.7 -15601.6
  130 129.5 0.370928 0.000160993 -15240.3 -15297.4 -15291.2
  131 130.5 0.36716 0.000159358 -15301 -14996.2 -15353.9
  132 131.5 0.359584 0.000156069 -15291.6 -15740.1 -15917.6
  133 132.5 0.37064 0.000160868 -15442.2 -16132 -15152.6
  134 133.5 0.366128 0.00015891 -15216.2 -15760.2 -15667.1
  135 134.5 0.368944 0.000160132 -15125.1 -15389.8 -15363.9
  136 135.5 0.363936 0.000157958 -15201.2 -15312.7 -15665.2
  137 136.5 0.360584 0.000156503 -14795.6 -15313.3 -15803.2
  138 137.5 0.362936 0.000157524 -14922.4 -15071.2 -15739.3
  139 138.5 0.361736 0.000157003 -15689.4 -14986.4 -15719.6
  140 139.5 0.361496 0.000156899 -15584.2 -14852.9 -15565.5
  141 140.5 0.360696 0.000156552 -15677.8 -14951.2 -15842.6
  142 141.5 0.359136 0.000155875 -15389.7 -14865.1 -15898.1
  143 142.5 0.350936 0.000152316 -15498.2 -15310.3 -16088.1
  144 143.5 0.357944 0.000155358 -15716 -15216.1 -16016.1
  145 144.5 0.358704 0.000155688 -15560.7 -15617.5 -15758.7
  146 145.5 0.354752 0.000153972 -15329.2 -15949.4 -15980.4
  147 146.5 0.35144 0.000152535 -15531.2 -15543.5 -16220.5
  148 147.5 0.352432 0.000152965 -15212 -15279.8 -16298.4
  149 148.5 0.358712 0.000155691 -15483.4 -15169.5 -15806.8
  150 149.5 0.356176 0.00015459 -15522.9 -15027.3 -15827.5
  151 150.5 0.356992 0.000154944 -16231.8 -15302.6 -15908.7
  152 151.5 0.364168 0.000158059 -16454.5 -15799 -15733.1
  153 152.5 0.349624 0.000151747 -15698.9 -15554.3 -16063.6
  154 153.5 0.354808 0.000153997 -15853.4 -15710.8 -16116.1
  155 154.5 0.355672 0.000154372 -15644.1 -15447.9 -15974
  156 155.5 0.349592 0.000151733 -16324.3 -15517.9 -16334.7
  157 156.5 0.35584 0.000154444 -16076.2 -15914 -15874
  158 157.5 0.36236 0.000157274 -15674 -16058.1 -15731
  159 158.5 0.363768 0.000157885 -15898.3 -16442.6 -15655
  160 159.5 0.360776 0.000156587 -15806.5 -16085.8 -15690.6
  161 160.5 0.361632 0.000156958 -16146.9 -16368.8 -15761.7
  162 161.5 0.354952 0.000154059 -15529 -15850.7 -16081.4
  163 162.5 0.355216 0.000154174 -15456.8 -15581.5 -16011.8
  164 163.5 0.351784 0.000152684 -15731.5 -15604.7 -16149.5
  165 164.5 0.359136 0.000155875 -16031.1 -15021.6 -15816.1
  166 165.5 0.360888 0.000156635 -16647.2 -15157.7 -15670.7
  167 166.5 0.362008 0.000157122 -15674 -15416.1 -15752.5
  168 167.5 0.359568 0.000156063 -16125.9 -15726.7 -15903.9
  169 168.5 0.360888 0.000156635 -16322.4 -15352 -15819
  170 169.5 0.36184 0.000157049 -16974.3 -15732.3 -15687.3
  171 170.5 0.366192 0.000158938 -15875.6 -15982.7 -15532.4
  172 171.5 0.36724 0.000159392 -16021.4 -15862.9 -15376.3
  173 172.5 0.3722 0.000161545 -16529.1 -16178.8 -15273.1
  174 173.5 0.36416 0.000158056 -16369.3 -15444 -15575.2
  175 174.5 0.353832 0.000153573 -16087.3 -15457.9 -16150.1
  176 175.5 0.350192 0.000151993 -15861.5 -15894.1 -16245.6
  177 176.5 0.357768 0.000155281 -15012.6 -15788.5 -15769.3
  178 177.5 0.357512 0.00015517 -15193.9 -15538.4 -15891.4
  179 178.5 0.346912 0.000150569 -15361.1 -15613.6 -16434.9
  180 179.5 0.346096 0.000150215 -15274.2 -15679.2 -16495.5
  181 180.5 0.34928 0.000151597 -15582.2 -15867.5 -16249.2
  182 181.5 0.354592 0.000153903 -15665 -15724.1 -16114.1
  183 182.5 0.363224 0.000157649 -15563.7 -15497.5 -15614.2
  184 183.5 0.363064 0.00015758 -15654.8 -15507.3 -15729.3
  185 184.5 0.360728 0.000156566 -15427.8 -15477.7 -15918.3
  186 185.5 0.372272 0.000161576 -15230.7 -15883.9 -15109.9
  187 186.5 0.370104 0.000160635 -15174 -15761 -15269.6
  188 187.5 0.371936 0.000161431 -15652.1 -16008.5 -15392.9
  189 188.5 0.371824 0.000161382 -15812.9 -16068 -15209.5
  190 189.5 0.373696 0.000162194 -15841.8 -15207.8 -15158.7
  191 190.5 0.364456 0.000158184 -15257.2 -16229 -15577.1
  192 191.5 0.363904 0.000157944 -16090.8 -16082.3 -15413.1
  193 192.5 0.355368 0.00015424 -15359.2 -16301.7 -16090
  194 193.5 0.358704 0.000155688 -15100.2 -15888.8 -15461.9
  195 194.5 0.35768 0.000155243 -15383.2 -16281.8 -15694.6
  196 195.5 0.371448 0.000161219 -15270.3 -15611.1 -15005.7
  197 196.5 0.376368 0.000163354 -15253.5 -15258.9 -14611.8
  198 197.5 0.377464 0.00016383 -14994.5 -14928.4 -14218.2
  199 198.5 0.385032 0.000167115 -14783.8 -14945 -13816.7
  200 199.5 0.388784 0.000168743 -14764.2 -14843.2 -13163.8
  201 200.5 0.411808 0.000178736 -14119.5 -14206.5 -11591.6
  202 201.5 0.444008 0.000192712 -13638.9 -13580.8 -9848.02
