# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 10374.000000000004
  1 0.5 3.43101 0.00148915 -15672.2 -15779.2 -15664
  2 1.5 3.4244 0.00148628 -15669.4 -15731.7 -15772.6
  3 2.5 3.43893 0.00149259 -15702.1 -15777.6 -15723.4
  4 3.5 3.45333 0.00149884 -15750.4 -15695.7 -15476
  5 4.5 3.45449 0.00149934 -15611.7 -15694.1 -15587.1
  6 5.5 3.46632 0.00150448 -15576.3 -15726.8 -15520.1
  7 6.5 3.47592 0.00150865 -15594.7 -15426.4 -15392.9
  8 7.5 3.48905 0.00151435 -15462.4 -15448.3 -15320.7
  9 8.5 3.52866 0.00153154 -15317.4 -15257.1 -15054
  10 9.5 3.54733 0.00153964 -15386.5 -15270 -15051.6
  11 10.5 3.59016 0.00155823 -15245.6 -15165.1 -14757.4
  12 11.5 3.63874 0.00157931 -14949.8 -15006.6 -14519.8
  13 12.5 3.68128 0.00159778 -14879.7 -14868.1 -14290.7
  14 13.5 3.74132 0.00162384 -14682.9 -14659.3 -14006.9
  15 14.5 3.82784 0.00166139 -14508.4 -14359.1 -13466.5
  16 15.5 3.93839 0.00170937 -14282.6 -14044.9 -13001.1
  17 16.5 4.07447 0.00176843 -13958.4 -13669.3 -12516.4
  18 17.5 4.21375 0.00182888 -13315.5 -13293.9 -11823.4
  19 18.5 4.3995 0.00190951 -12697.7 -12678.8 -11214.3
  20 19.5 4.61945 0.00200497 -11876.4 -11853 -10511.3
  21 20.5 4.88209 0.00211896 -11351.3 -11133.2 -9800.09
  22 21.5 5.173 0.00224523 -10472.8 -10450.3 -9117.1
  23 22.5 5.52383 0.0023975 -9790.48 -9696.59 -8407.91
  24 23.5 5.9246 0.00257144 -9019.87 -9000.2 -7763.57
  25 24.5 6.3768 0.00276771 -8202.1 -8255.41 -7052.51
  26 25.5 6.86922 0.00298143 -7382.91 -7528.04 -6521.76
  27 26.5 7.38243 0.00320418 -6768.75 -6718.54 -6073.17
  28 27.5 7.95808 0.00345403 -5969.21 -5933.86 -5585.25
  29 28.5 8.59259 0.00372942 -5494.1 -5416.68 -5190.47
  30 29.5 9.23948 0.00401019 -4911.95 -4761.99 -4931.36
  31 30.5 9.87377 0.00428549 -4329.15 -4355.45 -4669.43
  32 31.5 10.5586 0.00458271 -3917.48 -3793.29 -4371.97
  33 32.5 11.3081 0.00490801 -3616.63 -3495.55 -4174.8
  34 33.5 12.017 0.00521573 -3290.91 -3129.37 -4002.26
  35 34.5 12.7464 0.00553229 -2976 -2890.17 -3863.87
  36 35.5 13.442 0.00583421 -2610.3 -2645.84 -3711.16
  37 36.5 14.2123 0.00616852 -2459.38 -2420.4 -3633.08
  38 37.5 14.9666 0.00649591 -2287.66 -2283.16 -3440.1
  39 38.5 15.7054 0.0068166 -2095.78 -2125.71 -3358.88
  40 39.5 16.4329 0.00713235 -2064.56 -2091.32 -3188.3
  41 40.5 17.1421 0.00744014 -1832.94 -1784.66 -3140.31
  42 41.5 17.8799 0.00776038 -1858.54 -1782.88 -3003.04
  43 42.5 18.591 0.008069 -1787.81 -1793.94 -2991.58
  44 43.5 19.2354 0.0083487 -1655.88 -1721.84 -2888.23
  45 44.5 19.9104 0.00864167 -1604.93 -1558.03 -2786.08
  46 45.5 20.5663 0.00892635 -1576.79 -1421.25 -2797.19
  47 46.5 21.1608 0.00918436 -1474.55 -1454.05 -2708.44
  48 47.5 21.731 0.00943185 -1390.31 -1460.7 -2693.72
  49 48.5 22.3171 0.00968625 -1428.6 -1399.87 -2628.84
  50 49.5 22.8287 0.0099083 -1390.66 -1347.03 -2569.73
  51 50.5 23.3021 0.0101138 -1454.86 -1392.93 -2591.54
  52 51.5 23.7452 0.0103061 -1504.72 -1423.34 -2610.74
  53 52.5 24.1817 0.0104955 -1454.35 -1293.5 -2460.61
  54 53.5 24.565 0.0106619 -1478.33 -1477.09 -2465.24
  55 54.5 24.8628 0.0107911 -1497.14 -1471.84 -2503.36
  56 55.5 25.1397 0.0109113 -1576.49 -1512.33 -2465.9
  57 56.5 25.4097 0.0110285 -1503.24 -1474.62 -2437.6
