# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 10587
  1 0.5 3.1133 0.00135126 -16063.9 -16322.7 -16136.4
  2 1.5 3.1237 0.00135577 -16102.4 -16118.3 -16121.3
  3 2.5 3.14618 0.00136553 -15795.2 -16385.5 -15862.7
  4 3.5 3.12417 0.00135598 -15958.6 -16164 -16086.6
  5 4.5 3.12086 0.00135454 -16192.1 -15920 -16120.1
  6 5.5 3.12327 0.00135559 -16062.2 -16171.4 -16075.6
  7 6.5 3.14239 0.00136389 -16078.7 -16149.2 -15938.4
  8 7.5 3.1391 0.00136246 -15970.1 -15614.8 -16066.4
  9 8.5 3.13787 0.00136192 -15854.4 -15848 -16070.9
  10 9.5 3.13568 0.00136097 -15818.4 -15561.1 -15879.7
  11 10.5 3.14181 0.00136363 -15921.5 -15804.3 -16143.9
  12 11.5 3.15014 0.00136725 -15874.1 -15838.3 -15823.8
  13 12.5 3.16675 0.00137446 -16013.9 -16080.8 -15862.5
  14 13.5 3.1889 0.00138407 -16012.1 -15735 -15768.9
  15 14.5 3.1607 0.00137183 -16094.5 -15643.2 -15833.2
  16 15.5 3.16762 0.00137484 -15970 -15567.1 -15774
  17 16.5 3.18471 0.00138225 -15921.2 -15971.3 -15833.1
  18 17.5 3.1923 0.00138555 -15824.1 -16143.5 -15687.6
  19 18.5 3.19125 0.00138509 -15757.4 -15870.4 -15570.9
  20 19.5 3.21441 0.00139514 -15941.3 -15718.1 -15531.5
  21 20.5 3.23492 0.00140405 -15810 -15729.9 -15376.6
  22 21.5 3.26587 0.00141748 -15638.1 -15523.1 -15188.8
  23 22.5 3.29336 0.00142941 -15572.2 -15341.9 -14937.4
  24 23.5 3.31375 0.00143826 -15419.3 -15115.6 -14855.6
  25 24.5 3.34758 0.00145294 -15339.5 -15362.4 -14788.4
  26 25.5 3.40795 0.00147915 -14997.3 -15159 -14275.2
  27 26.5 3.4958 0.00151727 -14749.6 -14855.4 -13788.6
  28 27.5 3.57422 0.00155131 -14523 -14709.4 -13322
  29 28.5 3.70095 0.00160632 -14092.1 -14187.4 -12789.1
  30 29.5 3.80796 0.00165276 -13475.8 -13765.7 -12217.7
  31 30.5 3.96922 0.00172275 -13173.5 -13429.8 -11598.4
  32 31.5 4.21231 0.00182826 -12521.5 -12599.1 -10468.6
  33 32.5 4.47695 0.00194312 -12156 -12156.7 -9618.56
  34 33.5 4.78646 0.00207745 -11019 -11178.1 -8674.47
  35 34.5 5.16574 0.00224208 -10535.6 -10273.7 -7999.69
