# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
20000000 480 5812.000000000003
  1 0.5 0.544936 0.000236517
  2 1.5 0.5522 0.00023967
  3 2.5 0.560066 0.000243084
  4 3.5 0.568516 0.000246752
  5 4.5 0.580632 0.00025201
  6 5.5 0.597932 0.000259519
  7 6.5 0.617524 0.000268023
  8 7.5 0.650394 0.000282289
  9 8.5 0.686244 0.000297849
  10 9.5 0.72971 0.000316714
  11 10.5 0.76913 0.000333824
  12 11.5 0.83725 0.00036339
  13 12.5 0.914026 0.000396713
  14 13.5 0.99119 0.000430204
  15 14.5 1.07697 0.000467436
  16 15.5 1.18743 0.000515378
  17 16.5 1.30019 0.000564317
  18 17.5 1.42563 0.000618761
  19 18.5 1.56246 0.000678152
  20 19.5 1.69656 0.000736352
  21 20.5 1.84402 0.000800358
  22 21.5 1.96857 0.000854412
  23 22.5 2.09564 0.000909565
  24 23.5 2.22909 0.000967489
  25 24.5 2.32722 0.00101008
  26 25.5 2.4272 0.00105347
  27 26.5 2.51036 0.00108957
  28 27.5 2.57062 0.00111572
  29 28.5 2.624 0.00113889
  30 29.5 2.67739 0.00116206
  31 30.5 2.71144 0.00117684
  32 31.5 2.72228 0.00118155
  33 32.5 2.737 0.00118793
  34 33.5 2.74957 0.00119339
  35 34.5 2.75922 0.00119758
  36 35.5 2.78681 0.00120955
  37 36.5 2.79486 0.00121305
  38 37.5 2.81633 0.00122237
  39 38.5 2.81708 0.00122269
  40 39.5 2.83318 0.00122968
  41 40.5 2.8483 0.00123624
  42 41.5 2.84053 0.00123287
  43 42.5 2.85353 0.00123851
  44 43.5 2.85589 0.00123954
  45 44.5 2.8467 0.00123555
  46 45.5 2.84552 0.00123503
  47 46.5 2.83563 0.00123074
  48 47.5 2.84407 0.00123441
  49 48.5 2.85061 0.00123724
  50 49.5 2.8506 0.00123724
  51 50.5 2.86949 0.00124544
  52 51.5 2.8538 0.00123863
  53 52.5 2.85719 0.0012401
  54 53.5 2.86534 0.00124364
  55 54.5 2.85611 0.00123963
