# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 12532
  1 0.5 39.1895 0.0170093 -107.023 -131.334 -62.5611
  2 1.5 39.2461 0.0170339 -23.248 23.4881 37.0564
  3 2.5 39.2089 0.0170177 -10.6081 37.0157 26.5835
  4 3.5 39.1955 0.017012 -46.4133 -40.7798 -23.9718
  5 4.5 39.2518 0.0170364 -31.7827 39.4664 78.4794
  6 5.5 39.2145 0.0170202 -3.22908 8.46881 -82.4991
  7 6.5 39.1777 0.0170042 33.6549 116.445 6.72298
  8 7.5 39.2104 0.0170184 111.395 142.044 26.1703
  9 8.5 39.2642 0.0170417 20.2449 -28.1105 0.905471
  10 9.5 39.1887 0.017009 81.6491 -51.6915 -8.27624
  11 10.5 39.1653 0.0169988 -1.11159 -43.0995 2.31226
  12 11.5 39.2765 0.0170471 10.8468 -83.6689 9.62502
  13 12.5 39.2235 0.0170241 57.4118 -61.7196 -43.7671
  14 13.5 39.1949 0.0170117 100.279 -22.2381 34.9467
  15 14.5 39.1877 0.0170085 65.1318 73.8473 5.05751
  16 15.5 39.2709 0.0170447 -8.36728 21.722 24.8109
  17 16.5 39.2042 0.0170157 -59.4968 -56.7863 -40.6419
  18 17.5 39.1854 0.0170076 -86.7432 -40.078 -2.06835
  19 18.5 39.2344 0.0170288 -98.2986 41.8643 8.25617
  20 19.5 39.2646 0.0170419 30.4063 41.714 48.7746
  21 20.5 39.1671 0.0169996 -41.8833 -42.134 -73.2953
  22 21.5 39.2085 0.0170176 124.228 79.0447 -2.93362
  23 22.5 39.2735 0.0170458 -12.6274 -23.4921 38.2886
  24 23.5 39.2349 0.017029 -37.5454 18.7912 43.7375
  25 24.5 39.1508 0.0169925 -50.437 -37.7819 -17.032
  26 25.5 39.2491 0.0170352 -49.1617 -29.1552 -17.4035
  27 26.5 39.2909 0.0170533 43.3 -56.7053 -18.4996
  28 27.5 39.1637 0.0169981 23.4554 -54.8072 6.05482
  29 28.5 39.1698 0.0170008 35.8449 -42.0748 14.704
  30 29.5 39.308 0.0170608 56.9953 -115.132 -29.6041
  31 30.5 39.2213 0.0170232 -77.3679 -29.2269 -8.8
  32 31.5 39.1567 0.0169951 40.1818 32.2238 67.0109
  33 32.5 39.2411 0.0170317 -101.364 60.2733 -55.4678
  34 33.5 39.2637 0.0170415 14.5416 67.4023 19.3511
  35 34.5 39.1667 0.0169994 73.8018 16.5318 9.94359
  36 35.5 39.2193 0.0170223 -52.2905 -98.5269 -36.5855
  37 36.5 39.2485 0.0170349 1.67579 -50.1101 -2.99676
  38 37.5 39.1984 0.0170132 -75.5349 -0.227875 0.22284
  39 38.5 39.1926 0.0170107 -3.83284 -9.04075 -33.6611
  40 39.5 39.2235 0.0170241 -95.0101 42.6102 -60.2096
  41 40.5 39.2419 0.0170321 -132.203 -62.5135 -76.1944
  42 41.5 39.2065 0.0170167 -114.324 17.4183 -111.018
  43 42.5 39.1963 0.0170123 -233.919 -83.9853 -214.664
  44 43.5 39.2336 0.0170285 -64.9543 74.3456 -284.076
  45 44.5 39.2078 0.0170173 7.1977 54.4195 -330.546
  46 45.5 39.1661 0.0169992 169.252 147.892 -493.235
  47 46.5 39.1528 0.0169934 252.438 244.833 -657.477
  48 47.5 39.2086 0.0170176 387.642 324.927 -833.54
  49 48.5 39.107 0.0169735 591.074 537.32 -1094.78
  50 49.5 39.0637 0.0169547 683.344 688.917 -1517.37
  51 50.5 39.0539 0.0169505 995.54 976.811 -1911.2
  52 51.5 38.9643 0.0169116 1482.99 1474 -2336.34
  53 52.5 38.7912 0.0168364 2214.91 2195.09 -3036.72
  54 53.5 38.6308 0.0167668 3293.86 3300.81 -3761.91
  55 54.5 38.3473 0.0166438 4867.77 4893.24 -4290.1
  56 55.5 37.8424 0.0164246 7107.29 7020.78 -4556.09
  57 56.5 37.1289 0.016115 10027.9 9994.48 -4202.4
  58 57.5 35.912 0.0155868 13762.7 13821.2 -2115.92
  59 58.5 33.8408 0.0146879 17789 17745.8 1878.53
  60 59.5 30.4587 0.0132199 20899.7 20852.2 6615.75
  61 60.5 24.9016 0.010808 22636.8 22664.2 11342.5
  62 61.5 17.568 0.00762501 22819.3 22849.8 15547.8
  63 62.5 10.415 0.00452038 21770.8 21757.5 19166.4
  64 63.5 5.20175 0.0022577 19584.7 19585.1 22332.8
  65 64.5 2.18329 0.00094761 16402.1 16468.1 25103.6
  66 65.5 0.792016 0.000343757 12172 12134 26397.3
  67 66.5 0.276788 0.000120134 6549.9 6685.52 24981.4
  68 67.5 0.105722 4.58863e-05 242.624 88.6372 18899.9
  69 68.5 0.050328 2.18437e-05 -4906.45 -4927.51 10169
  70 69.5 0.031662 1.37422e-05 -8673.77 -8095.92 785.91
  71 70.5 0.025286 1.09748e-05 -10496.1 -8829.2 -4706.42
  72 71.5 0.024098 1.04592e-05 -12339.2 -9977.42 -6960.09
