# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 11326
  1 0.5 31.1828 0.0135342 -918.013 -1006.09 -1344.05
  2 1.5 31.1055 0.0135006 -988.999 -915.219 -1297.13
  3 2.5 31.0677 0.0134842 -869.344 -799.2 -1412.4
  4 3.5 30.9958 0.013453 -770.142 -823.061 -1510.92
  5 4.5 30.9057 0.0134139 -834.827 -700.438 -1512.64
  6 5.5 30.7964 0.0133665 -681.744 -702.243 -1592.98
  7 6.5 30.7037 0.0133263 -579.601 -488.736 -1707.16
  8 7.5 30.5832 0.0132739 -418.357 -386.701 -1684.82
  9 8.5 30.3962 0.0131928 -326.191 -311.814 -1746.68
  10 9.5 30.2127 0.0131131 -136.421 -156.427 -1902.74
  11 10.5 29.9308 0.0129908 28.9035 -16.8141 -1999.63
  12 11.5 29.6136 0.0128531 147.154 188.046 -1981.74
  13 12.5 29.2592 0.0126993 374.464 435.993 -1960.14
  14 13.5 28.781 0.0124917 625.333 463.78 -2116.78
  15 14.5 28.2208 0.0122486 754.997 678.34 -2056.93
  16 15.5 27.571 0.0119666 851.332 895.637 -2139.5
  17 16.5 26.823 0.0116419 1197.72 1142.87 -2057.6
  18 17.5 25.979 0.0112756 1321.8 1317.05 -2005.85
  19 18.5 25.0075 0.0108539 1498.12 1493.91 -2025.57
  20 19.5 23.9393 0.0103903 1757.51 1617.42 -2008.03
  21 20.5 22.7704 0.00988301 1886.25 1857.56 -1806.84
  22 21.5 21.4799 0.00932286 2088.65 2073.62 -1576.26
  23 22.5 20.0901 0.00871967 2173.69 2215.42 -1455.32
  24 23.5 18.623 0.00808291 2172.85 2255.93 -1178.95
  25 24.5 17.0706 0.00740912 2160.51 2142.06 -842.183
  26 25.5 15.4078 0.00668743 1917.32 1999.45 -469.006
  27 26.5 13.7667 0.00597515 1404.26 1348.98 -208.602
  28 27.5 12.1334 0.00526621 803.211 650.358 53.6596
  29 28.5 10.5437 0.00457624 -168.028 -170.37 236.998
  30 29.5 9.05057 0.0039282 -1190.66 -1258.61 108.747
  31 30.5 7.687 0.00333637 -2495.79 -2505.85 -272.123
  32 31.5 6.50377 0.00282282 -3968.03 -4097.86 -863.296
  33 32.5 5.48853 0.00238217 -5594.19 -5754.87 -1915.98
  34 33.5 4.67361 0.00202848 -7493.77 -7340.37 -3076.23
  35 34.5 4.00555 0.00173852 -9249.37 -9201.92 -4676.56
  36 35.5 3.48967 0.00151461 -10927.8 -10884.5 -6572.98
  37 36.5 3.08881 0.00134063 -12529.3 -12393.8 -8337.95
  38 37.5 2.79083 0.0012113 -13547.7 -13536.1 -10000.6
  39 38.5 2.58325 0.0011212 -14546.4 -14593.6 -11531.3
  40 39.5 2.42183 0.00105114 -15444.6 -15469.8 -12882.3
  41 40.5 2.30819 0.00100182 -16128.6 -16080.8 -13984
  42 41.5 2.22287 0.000964789 -16516.5 -16539.4 -14825.6
  43 42.5 2.17285 0.000943077 -16838.4 -16780.9 -15527
  44 43.5 2.12576 0.00092264 -17092.4 -16930 -16060.8
  45 44.5 2.10462 0.000913464 -17279.2 -17156.5 -16315.2
  46 45.5 2.08505 0.000904971 -17454.1 -17530.9 -16555.5
  47 46.5 2.05371 0.000891365 -17624.9 -17596.2 -16914.7
  48 47.5 2.036 0.000883681 -17723.2 -17720.3 -17144.7
  49 48.5 2.01541 0.000874746 -17711.4 -17751.5 -17385.7
  50 49.5 2.00756 0.000871335 -17823.9 -17736 -17458.8
  51 50.5 1.9955 0.000866104 -17750.9 -17681.8 -17674.8
  52 51.5 1.99585 0.000866256 -17759.9 -17699.9 -17611
  53 52.5 1.99799 0.000867184 -17946.5 -17686.3 -17583.4
  54 53.5 1.99812 0.00086724 -17896.3 -17747.8 -17576.4
  55 54.5 1.98665 0.000862263 -17941.2 -17672.6 -17839
  56 55.5 1.98481 0.000861464 -17759.9 -17813.8 -17751
  57 56.5 1.98795 0.000862826 -17912.6 -17832 -17839.2
  58 57.5 1.99028 0.000863836 -17898.1 -17830.2 -17710.4
  59 58.5 1.99365 0.000865298 -17825.7 -17904.2 -17685.5
  60 59.5 1.98839 0.000863018 -17802.2 -17800.7 -17743.1
  61 60.5 1.9919 0.000864538 -17716.9 -17837 -17729.3
  62 61.5 1.99581 0.000866235 -17691.3 -17800 -17722.1
  63 62.5 1.99074 0.000864036 -17702.7 -17793.6 -17688.1
  64 63.5 1.98781 0.000862765 -17754.5 -17857.2 -17781.9
  65 64.5 1.98999 0.00086371 -17684.6 -17748.2 -17763.3
  66 65.5 1.9857 0.000861849 -17664.9 -17819.4 -17771.2
  67 66.5 1.98721 0.000862503 -17893.9 -17669.9 -17820.7
  68 67.5 1.98636 0.000862135 -17770.2 -17776.2 -17754
  69 68.5 1.98954 0.000863516 -17798.8 -17826.9 -17769.7
  70 69.5 1.98531 0.000861681 -17935.6 -17767.7 -17713.5
  71 70.5 1.98313 0.000860733 -17806.6 -17831.7 -17833.9
  72 71.5 1.98228 0.000860365 -17736.2 -17798.1 -17810.7
  73 72.5 1.98196 0.000860227 -17784.7 -17814.7 -17801.2
  74 73.5 1.98862 0.000863115 -17870.4 -17654.9 -17764.8
  75 74.5 1.98824 0.000862953 -17764.5 -17674.2 -17737.2
  76 75.5 1.99448 0.000865661 -17707.9 -17815.6 -17754.4
  77 76.5 1.99629 0.000866444 -17520.5 -17885.4 -17658.6
  78 77.5 1.99531 0.000866018 -17526.7 -17830.5 -17700.8
  79 78.5 1.99832 0.000867328 -17759.5 -17785.8 -17712.8
  80 79.5 2.00794 0.000871503 -17549 -17661.5 -17568.4
  81 80.5 2.00844 0.00087172 -17441.4 -17675.1 -17549.9
  82 81.5 2.00107 0.000868519 -17655.9 -17597.6 -17685.7
  83 82.5 1.99822 0.000867282 -17693.8 -17534.1 -17684.1
  84 83.5 2.00129 0.000868617 -17617.1 -17351.6 -17683.1
  85 84.5 2.01075 0.000872722 -17570.1 -17466.4 -17568.1
  86 85.5 1.99867 0.000867477 -17569.9 -17419.7 -17671.9
  87 86.5 2.00412 0.000869845 -17475.3 -17550.5 -17566.7
  88 87.5 1.99711 0.000866801 -17593 -17502.1 -17711
  89 88.5 2.01247 0.000873469 -17473 -17734.1 -17572.4
  90 89.5 2.01489 0.000874518 -17600.8 -17650.6 -17507.1
  91 90.5 2.00674 0.000870983 -17572.2 -17639.9 -17556.7
  92 91.5 2.00607 0.000870691 -17590.5 -17549.6 -17601
  93 92.5 1.99553 0.000866115 -17686.5 -17408.6 -17735
  94 93.5 2.0031 0.0008694 -17548.4 -17599.6 -17637
  95 94.5 2.00867 0.000871818 -17501.6 -17612 -17551
  96 95.5 2.00352 0.000869582 -17473.8 -17490.9 -17625.7
  97 96.5 2.00774 0.000871414 -17700.2 -17711.3 -17619.8
  98 97.5 2.00516 0.000870296 -17398.1 -17572.7 -17640.4
  99 98.5 2.00776 0.000871422 -17323.3 -17505.4 -17581.3
  100 99.5 2.00409 0.000869829 -17667.2 -17710.1 -17676.4
  101 100.5 2.00775 0.00087142 -17493.8 -17891.3 -17552.9
  102 101.5 2.00228 0.000869045 -17278 -17713.7 -17560.8
  103 102.5 2.00695 0.00087107 -17318.2 -17770.6 -17650
  104 103.5 2.0093 0.000872092 -17473.5 -17710.9 -17573.8
  105 104.5 2.0085 0.000871743 -17399.6 -17628.8 -17527.7
  106 105.5 2.00761 0.000871359 -17437.6 -17859.1 -17657.9
  107 106.5 2.01279 0.000873608 -17525.3 -17708.7 -17496.6
  108 107.5 2.00985 0.000872332 -17638.8 -17531.9 -17551.1
  109 108.5 2.01965 0.000876585 -17480.4 -17582.5 -17503.2
  110 109.5 2.02385 0.000878408 -17508.1 -17523 -17399.1
  111 110.5 2.01539 0.000874734 -17767.6 -17600.5 -17589
  112 111.5 2.0226 0.000877866 -17598.6 -17653.1 -17482.6
  113 112.5 2.02169 0.000877469 -17597.1 -17477.8 -17496.8
  114 113.5 2.01794 0.000875842 -17486.1 -17399.5 -17504.6
  115 114.5 2.02005 0.00087676 -17685.4 -17477.9 -17469.3
  116 115.5 2.01415 0.000874199 -17634.4 -17557.2 -17470.8
  117 116.5 2.01858 0.000876119 -17670.9 -17538.1 -17538
  118 117.5 2.02187 0.000877546 -17537.6 -17511.2 -17494.9
  119 118.5 2.02102 0.00087718 -17497.8 -17482.9 -17436
  120 119.5 2.03294 0.000882354 -17540.7 -17606.5 -17381.8
  121 120.5 2.02105 0.000877193 -17458.5 -17497.2 -17512.7
  122 121.5 2.02367 0.000878329 -17615.3 -17597.2 -17424.8
  123 122.5 2.01921 0.000876394 -17701 -17753.1 -17437.9
  124 123.5 2.02258 0.000877856 -17721.2 -17705 -17506.7
  125 124.5 2.02745 0.00087997 -17563.4 -17741.8 -17436.9
  126 125.5 2.01714 0.000875496 -17364.1 -17517 -17530.3
  127 126.5 2.01441 0.000874309 -17361.6 -17465.1 -17555.8
  128 127.5 2.01903 0.000876317 -17438.3 -17392.2 -17472.4
  129 128.5 2.01845 0.000876065 -17362.9 -17305.6 -17514.2
  130 129.5 2.02401 0.000878475 -17503.5 -17434.6 -17425.7
  131 130.5 2.01599 0.000874995 -17447.7 -17462.1 -17488.6
  132 131.5 2.01504 0.000874584 -17526.9 -17408 -17548.6
  133 132.5 2.0237 0.000878341 -17629.9 -17430.1 -17463.1
  134 133.5 2.01609 0.000875038 -17480.6 -17541.3 -17541
  135 134.5 2.01347 0.000873902 -17541.4 -17470.2 -17573.4
  136 135.5 2.01821 0.000875961 -17568.8 -17477.3 -17444.3
  137 136.5 2.01233 0.000873406 -17409.8 -17571.2 -17568
  138 137.5 2.01059 0.000872653 -17554.6 -17894.3 -17521.2
  139 138.5 2.00783 0.000871456 -17639.6 -17694.5 -17607.7
  140 139.5 2.00889 0.000871916 -17532.8 -17819.5 -17608.1
  141 140.5 2.00524 0.000870331 -17564.5 -17616.9 -17561.4
  142 141.5 2.00842 0.000871711 -17664.6 -17630.9 -17573.5
  143 142.5 2.01338 0.000873863 -17650.5 -17770.8 -17592.8
  144 143.5 2.00767 0.000871384 -17498.8 -17628.4 -17596.6
  145 144.5 2.01021 0.000872485 -17401.4 -17705.1 -17534.7
  146 145.5 2.00747 0.000871298 -17360.3 -17735.1 -17563
  147 146.5 2.00441 0.000869969 -17337.4 -17792.1 -17652.4
  148 147.5 2.00522 0.000870322 -17442.4 -17761.6 -17595
  149 148.5 2.00835 0.000871681 -17330.2 -17737.5 -17620.5
  150 149.5 2.0097 0.000872267 -17390.2 -17745.9 -17573.7
  151 150.5 2.00485 0.000870161 -17426.5 -17587.4 -17650.8
  152 151.5 2.01218 0.000873342 -17391 -17549.9 -17459.3
  153 152.5 2.01831 0.000876003 -17421.4 -17645.2 -17506.2
  154 153.5 2.01787 0.000875811 -17420.9 -17604.4 -17415.9
  155 154.5 2.01786 0.000875806 -17542.6 -17684.5 -17562.5
  156 155.5 2.00737 0.000871253 -17308 -17694.4 -17551
  157 156.5 2.01259 0.000873518 -17426 -17718.4 -17551.7
  158 157.5 2.01999 0.000876733 -17334.6 -17661.8 -17398.2
  159 158.5 2.02271 0.000877911 -17365.8 -17644.5 -17294.4
  160 159.5 2.02039 0.000876906 -17644 -17443 -17355.2
  161 160.5 2.02668 0.000879635 -17520.5 -17371.5 -17274
  162 161.5 2.03978 0.000885323 -17293.5 -17441.8 -17140.5
  163 162.5 2.05637 0.000892523 -17196 -17417.5 -16893.1
  164 163.5 2.07365 0.00090002 -17031.3 -17235.3 -16665.5
  165 164.5 2.10431 0.000913329 -17041 -17027.1 -16310.8
  166 165.5 2.14366 0.000930406 -16858.3 -16901.7 -15893.6
  167 166.5 2.19219 0.00095147 -16499.5 -16567.9 -15308.7
  168 167.5 2.25989 0.000980853 -16068.8 -16312.7 -14536.4
  169 168.5 2.35229 0.00102096 -15563.3 -15722 -13611
  170 169.5 2.47777 0.00107542 -14826.8 -14986.5 -12524.1
  171 170.5 2.63397 0.00114322 -13849.9 -14101.9 -11306.4
  172 171.5 2.85927 0.001241 -12670.6 -12850.7 -9683.68
  173 172.5 3.15145 0.00136782 -11439.5 -11648.3 -8357.96
  174 173.5 3.50686 0.00152207 -9866.17 -10048.3 -6841
  175 174.5 3.9457 0.00171254 -8373.7 -8429.3 -5461.57
  176 175.5 4.5134 0.00195894 -6876.37 -6836.69 -4072.02
  177 176.5 5.14883 0.00223474 -5509.14 -5520.68 -3271.65
  178 177.5 5.90388 0.00256245 -4252.1 -4242.81 -2544.18
  179 178.5 6.79105 0.0029475 -3107.58 -3178.97 -1731.43
  180 179.5 7.78561 0.00337917 -2187.33 -2216.29 -1277.28
  181 180.5 8.88587 0.00385671 -1489.89 -1543.32 -1033.67
  182 181.5 10.1155 0.00439041 -723.766 -796.16 -764.409
  183 182.5 11.4896 0.00498682 -135.335 -134.335 -484.242
  184 183.5 12.9866 0.00563656 408.131 347.201 -388.297
  185 184.5 14.5772 0.00632692 944.888 960.446 -349.717
  186 185.5 16.2448 0.00705072 1257.04 1321.18 -408.632
  187 186.5 17.9982 0.00781174 1643.91 1683.74 -383.641
  188 187.5 19.7009 0.00855074 1825.29 1905.3 -598.697
  189 188.5 21.3575 0.00926975 2129.88 2135.19 -879.315
  190 189.5 22.9199 0.00994786 2177.03 2155.54 -1168.33
  191 190.5 24.3171 0.0105543 2134.39 2135.67 -1419.74
  192 191.5 25.604 0.0111129 2023 1997.48 -1557.94
  193 192.5 26.6859 0.0115824 1765.39 1777.22 -1794.75
  194 193.5 27.6102 0.0119836 1480.12 1346.81 -2001.83
  195 194.5 28.3689 0.0123129 1126.99 1113.81 -2022.38
  196 195.5 29.0213 0.0125961 793.976 739.294 -2097.55
  197 196.5 29.5452 0.0128234 505.147 504.361 -1930.53
  198 197.5 29.9629 0.0130047 173.329 124.382 -1966.11
  199 198.5 30.3475 0.0131717 -154.397 -146.349 -1873.66
  200 199.5 30.6401 0.0132987 -423.119 -343.293 -1667.72
  201 200.5 30.9432 0.0134302 -600.476 -550.004 -1502.78
  202 201.5 31.2506 0.0135636 -820.163 -742.805 -1425.55
  203 202.5 31.4529 0.0136514 -981.456 -968.918 -1288.39
  204 203.5 31.6833 0.0137514 -1015.32 -1078.95 -1135.78
  205 204.5 31.9625 0.0138726 -1121.36 -1138.66 -1004.52
  206 205.5 32.1981 0.0139749 -1253.64 -1206.07 -1036.42
  207 206.5 32.3926 0.0140593 -1404.26 -1188.86 -941.977
  208 207.5 32.6421 0.0141676 -1208.16 -1181.37 -755.125
  209 208.5 32.9233 0.0142896 -1146.29 -1258.9 -823.264
  210 209.5 33.1918 0.0144062 -1171.46 -1165.88 -802.814
  211 210.5 33.3947 0.0144942 -1071.62 -1099.02 -728.032
  212 211.5 33.705 0.0146289 -1035.65 -1070.53 -804.595
  213 212.5 34.0307 0.0147703 -1030.12 -899.071 -782.349
  214 213.5 34.2027 0.0148449 -791.5 -796.362 -867.284
  215 214.5 34.509 0.0149779 -720.541 -689.753 -854.925
  216 215.5 34.8061 0.0151068 -523.716 -580.86 -995.418
  217 216.5 35.0457 0.0152108 -323.773 -347.145 -1021.51
  218 217.5 35.2827 0.0153137 -70.2403 -226.102 -1014.94
  219 218.5 35.5599 0.015434 -12.034 -122.803 -1087.49
  220 219.5 35.772 0.0155261 -41.5999 -107.405 -1191.59
  221 220.5 35.9613 0.0156082 -19.1819 35.6069 -1394.4
  222 221.5 36.182 0.015704 121.414 44.0394 -1268.93
  223 222.5 36.3315 0.0157689 67.9531 148.677 -1404.11
  224 223.5 36.5047 0.0158441 44.374 -8.80532 -1408.16
  225 224.5 36.6231 0.0158955 101.065 148.288 -1347.72
  226 225.5 36.7283 0.0159411 120.993 24.9458 -1487.58
  227 226.5 36.8874 0.0160102 -169.236 -196.717 -1382.56
  228 227.5 36.9576 0.0160406 -268.707 -242.607 -1322.23
  229 228.5 37.0068 0.016062 -353.432 -280.619 -1432.14
  230 229.5 37.0921 0.016099 -289.699 -297.099 -1478.51
  231 230.5 37.1844 0.0161391 -412.298 -348.855 -1247.73
  232 231.5 37.2107 0.0161505 -427.717 -657.764 -1299.33
  233 232.5 37.2431 0.0161645 -485.772 -629.516 -1241.59
