# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 11471.99999999999
  1 0.5 32.6344 0.0141642 -532.776 -510.007 -495.49
  2 1.5 32.6664 0.0141781 -625.783 -535.795 -644.265
  3 2.5 32.6824 0.0141851 -540.74 -492.092 -457.825
  4 3.5 32.6187 0.0141574 -510.641 -441.791 -387.464
  5 4.5 32.6987 0.0141921 -555.916 -430.593 -511.467
  6 5.5 32.651 0.0141714 -327.712 -465.817 -530.121
  7 6.5 32.6991 0.0141923 -385.096 -250.777 -408.365
  8 7.5 32.7338 0.0142074 -374.317 -255.216 -454.113
  9 8.5 32.6468 0.0141696 -527.5 -347.344 -660.131
  10 9.5 32.6849 0.0141862 -345.71 -236.667 -380.646
  11 10.5 32.7053 0.014195 -384.158 -474.302 -664.633
  12 11.5 32.6975 0.0141916 -338.52 -440.907 -664.347
  13 12.5 32.6149 0.0141558 -450.993 -607.199 -605.226
  14 13.5 32.6758 0.0141822 -392.431 -293.64 -683.966
  15 14.5 32.6236 0.0141596 -386.6 -329.08 -783.477
  16 15.5 32.5938 0.0141466 -110.472 -221.626 -861.361
  17 16.5 32.5103 0.0141104 -50.6128 -22.044 -930.037
  18 17.5 32.5191 0.0141142 79.304 9.54298 -1143.24
  19 18.5 32.4956 0.014104 101.182 102.396 -1196.45
  20 19.5 32.3181 0.014027 181.145 265.897 -1358.36
  21 20.5 32.245 0.0139952 499.543 439.208 -1689.73
  22 21.5 32.0873 0.0139268 827.807 806.553 -1968.03
  23 22.5 31.9152 0.0138521 1280.65 1230.7 -1978.71
  24 23.5 31.5939 0.0137126 1708.2 1714.91 -2342.63
  25 24.5 31.2949 0.0135828 2343.43 2247.64 -2410.28
  26 25.5 30.7218 0.0133341 3205.74 3069.62 -2601.08
  27 26.5 30.0441 0.01304 3899.32 3761.18 -2589.23
  28 27.5 29.1233 0.0126403 4914.99 4698.64 -2174.71
