# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
80000000 480 5761
  1 0.5 33.9332 0.014728
  2 1.5 33.9416 0.0147316
  3 2.5 34.0072 0.0147601
  4 3.5 33.9775 0.0147472
  5 4.5 33.9042 0.0147154
  6 5.5 33.9836 0.0147498
  7 6.5 33.9524 0.0147363
  8 7.5 33.8472 0.0146906
  9 8.5 33.835 0.0146853
  10 9.5 33.8863 0.0147076
  11 10.5 33.9094 0.0147176
  12 11.5 33.8903 0.0147093
  13 12.5 33.8867 0.0147078
  14 13.5 33.8949 0.0147113
  15 14.5 33.9628 0.0147408
  16 15.5 33.8671 0.0146993
  17 16.5 33.9714 0.0147445
  18 17.5 33.937 0.0147296
  19 18.5 34.0004 0.0147571
  20 19.5 33.927 0.0147252
  21 20.5 34.0014 0.0147576
  22 21.5 33.9447 0.014733
  23 22.5 33.9197 0.0147221
  24 23.5 33.9464 0.0147337
  25 24.5 33.9372 0.0147297
  26 25.5 33.9034 0.014715
  27 26.5 33.8866 0.0147077
  28 27.5 33.8952 0.0147114
  29 28.5 33.8462 0.0146902
  30 29.5 33.8815 0.0147055
  31 30.5 33.878 0.014704
  32 31.5 33.8035 0.0146716
  33 32.5 33.796 0.0146684
  34 33.5 33.7784 0.0146608
  35 34.5 33.7318 0.0146405
  36 35.5 33.6949 0.0146245
  37 36.5 33.673 0.014615
  38 37.5 33.6631 0.0146107
  39 38.5 33.7217 0.0146362
  40 39.5 33.7963 0.0146685
  41 40.5 33.7331 0.0146411
  42 41.5 33.8374 0.0146864
  43 42.5 33.8371 0.0146863
  44 43.5 33.8249 0.0146809
  45 44.5 33.8908 0.0147096
  46 45.5 33.9061 0.0147162
  47 46.5 33.905 0.0147157
  48 47.5 33.9949 0.0147547
  49 48.5 34.0153 0.0147636
  50 49.5 33.9756 0.0147463
  51 50.5 34.0216 0.0147663
  52 51.5 34.0046 0.0147589
  53 52.5 34.0292 0.0147696
  54 53.5 34.0973 0.0147992
  55 54.5 34.0535 0.0147802
  56 55.5 34.0141 0.0147631
  57 56.5 34.0764 0.0147901
  58 57.5 34.0608 0.0147833
  59 58.5 33.9287 0.014726
  60 59.5 33.9214 0.0147228
  61 60.5 33.8678 0.0146996
  62 61.5 33.694 0.0146242
  63 62.5 33.4668 0.0145255
  64 63.5 33.2952 0.014451
  65 64.5 32.9704 0.0143101
  66 65.5 32.5047 0.014108
  67 66.5 31.7708 0.0137894
  68 67.5 30.9425 0.0134299
  69 68.5 29.8287 0.0129465
  70 69.5 28.1843 0.0122328
  71 70.5 26.0829 0.0113207
  72 71.5 23.3845 0.0101495
  73 72.5 19.9943 0.00867809
  74 73.5 16.0475 0.00696505
  75 74.5 12.0751 0.00524093
  76 75.5 8.39345 0.00364299
  77 76.5 5.4369 0.00235977
  78 77.5 3.32398 0.0014427
  79 78.5 1.95116 0.000846858
  80 79.5 1.16014 0.000503535
  81 80.5 0.727376 0.000315701
  82 81.5 0.491496 0.000213323
  83 82.5 0.362112 0.000157167
  84 83.5 0.294096 0.000127646
  85 84.5 0.256088 0.000111149
  86 85.5 0.23932 0.000103872
  87 86.5 0.225272 9.77743e-05
  88 87.5 0.219216 9.51458e-05
  89 88.5 0.21704 9.42014e-05
  90 89.5 0.203536 8.83403e-05
  91 90.5 0.205312 8.91111e-05
  92 91.5 0.204608 8.88056e-05
  93 92.5 0.20296 8.80903e-05
  94 93.5 0.197192 8.55868e-05
  95 94.5 0.202728 8.79896e-05
  96 95.5 0.201016 8.72465e-05
  97 96.5 0.196808 8.54201e-05
  98 97.5 0.199672 8.66632e-05
  99 98.5 0.200712 8.71146e-05
  100 99.5 0.196112 8.51181e-05
  101 100.5 0.198984 8.63646e-05
  102 101.5 0.198688 8.62361e-05
  103 102.5 0.191792 8.32431e-05
  104 103.5 0.196544 8.53056e-05
  105 104.5 0.19752 8.57292e-05
  106 105.5 0.191976 8.33229e-05
  107 106.5 0.195304 8.47674e-05
  108 107.5 0.195344 8.47847e-05
  109 108.5 0.19084 8.28299e-05
  110 109.5 0.199832 8.67326e-05
  111 110.5 0.195648 8.49167e-05
  112 111.5 0.20344 8.82986e-05
  113 112.5 0.200528 8.70347e-05
  114 113.5 0.194248 8.4309e-05
  115 114.5 0.19828 8.6059e-05
  116 115.5 0.202656 8.79583e-05
  117 116.5 0.201384 8.74063e-05
  118 117.5 0.196624 8.53403e-05
  119 118.5 0.1946 8.44618e-05
  120 119.5 0.19644 8.52604e-05
  121 120.5 0.194944 8.46111e-05
  122 121.5 0.20032 8.69444e-05
  123 122.5 0.2054 8.91493e-05
  124 123.5 0.206296 8.95382e-05
  125 124.5 0.195792 8.49792e-05
  126 125.5 0.20644 8.96007e-05
  127 126.5 0.208232 9.03785e-05
  128 127.5 0.203792 8.84514e-05
  129 128.5 0.204152 8.86076e-05
  130 129.5 0.196368 8.52292e-05
  131 130.5 0.19976 8.67014e-05
  132 131.5 0.201392 8.74097e-05
  133 132.5 0.197368 8.56632e-05
  134 133.5 0.197864 8.58785e-05
  135 134.5 0.195816 8.49896e-05
  136 135.5 0.20136 8.73958e-05
  137 136.5 0.198736 8.62569e-05
  138 137.5 0.19444 8.43924e-05
  139 138.5 0.19304 8.37847e-05
  140 139.5 0.196552 8.5309e-05
  141 140.5 0.196304 8.52014e-05
  142 141.5 0.199256 8.64826e-05
  143 142.5 0.204752 8.88681e-05
  144 143.5 0.20412 8.85937e-05
  145 144.5 0.200656 8.70903e-05
  146 145.5 0.203864 8.84826e-05
  147 146.5 0.196584 8.53229e-05
  148 147.5 0.199992 8.68021e-05
  149 148.5 0.206472 8.96146e-05
  150 149.5 0.201144 8.73021e-05
  151 150.5 0.20372 8.84201e-05
  152 151.5 0.20732 8.99826e-05
  153 152.5 0.205744 8.92986e-05
  154 153.5 0.211832 9.1941e-05
  155 154.5 0.20964 9.09896e-05
  156 155.5 0.212888 9.23993e-05
  157 156.5 0.215832 9.36771e-05
  158 157.5 0.219016 9.5059e-05
  159 158.5 0.210928 9.15486e-05
  160 159.5 0.203936 8.85139e-05
  161 160.5 0.20616 8.94792e-05
  162 161.5 0.200072 8.68368e-05
  163 162.5 0.205728 8.92917e-05
  164 163.5 0.195272 8.47535e-05
  165 164.5 0.197584 8.57569e-05
  166 165.5 0.198712 8.62465e-05
  167 166.5 0.188616 8.18646e-05
  168 167.5 0.18592 8.06944e-05
  169 168.5 0.186448 8.09236e-05
  170 169.5 0.182768 7.93264e-05
  171 170.5 0.192032 8.33472e-05
  172 171.5 0.2022 8.77604e-05
  173 172.5 0.193064 8.37951e-05
  174 173.5 0.190712 8.27743e-05
  175 174.5 0.194104 8.42465e-05
  176 175.5 0.190704 8.27708e-05
  177 176.5 0.193128 8.38229e-05
  178 177.5 0.192288 8.34583e-05
  179 178.5 0.19144 8.30903e-05
  180 179.5 0.195152 8.47014e-05
  181 180.5 0.195496 8.48507e-05
  182 181.5 0.200608 8.70694e-05
  183 182.5 0.2006 8.7066e-05
