# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 11326
  1 0.5 10.2138 0.00443306 -915.126 -862.683 1456.96
  2 1.5 8.45652 0.00367036 -2429.5 -2608.98 880.99
  3 2.5 7.00857 0.00304191 -4051.91 -4078.9 231.757
  4 3.5 5.8231 0.00252739 -5782.88 -5944.93 -867.387
  5 4.5 4.85297 0.00210632 -7642.29 -7791.71 -2277.67
  6 5.5 4.07581 0.00176901 -9534.87 -9468.88 -4234.05
  7 6.5 3.54245 0.00153752 -10923.2 -10982.2 -5957.99
  8 7.5 3.12913 0.00135813 -12177.9 -12331 -7772.46
  9 8.5 2.80443 0.0012172 -13694.9 -13566.5 -9675.61
  10 9.5 2.55401 0.00110851 -14708.5 -14441.3 -11546.6
  11 10.5 2.39752 0.00104059 -15432.1 -15474.1 -12882.2
  12 11.5 2.25915 0.000980535 -15648.4 -15811.2 -14024.6
  13 12.5 2.2031 0.000956208 -16358.2 -16227.7 -14973.9
  14 13.5 2.15532 0.000935469 -16903.4 -16623.2 -15376.1
  15 14.5 2.10951 0.000915587 -17061.7 -17220.1 -16042.1
  16 15.5 2.07114 0.000898931 -17177 -17376.5 -16347.1
  17 16.5 2.04241 0.000886462 -17172.9 -17356.4 -16814
  18 17.5 2.02146 0.000877368 -16871.6 -17416.4 -17046.7
  19 18.5 2.00085 0.000868424 -16857.1 -17583 -17349.9
  20 19.5 1.993 0.000865017 -17097.2 -17650.8 -17559.1
  21 20.5 2.00429 0.000869917 -17183.6 -17324.9 -17339.9
  22 21.5 2.01693 0.000875403 -17460.1 -17390.1 -17292.8
  23 22.5 2.01133 0.000872972 -17644.7 -17289.3 -17312.2
  24 23.5 2.00902 0.000871972 -17483.3 -17230.1 -17471.5
  25 24.5 1.99843 0.000867375 -17353.1 -17248.9 -17587.7
  26 25.5 2.00793 0.000871497 -17516.2 -17288.7 -17397.4
  27 26.5 1.99706 0.000866778 -17796.2 -17122.9 -17582.4
  28 27.5 1.99816 0.000867257 -17658.7 -17175.6 -17598.2
  29 28.5 1.99569 0.000866184 -17534.4 -17487.5 -17599.3
  30 29.5 2.01291 0.00087366 -17419.4 -17699 -17414.9
  31 30.5 2.00607 0.000870691 -17655.6 -17608.2 -17432
  32 31.5 1.97703 0.000858087 -17639.1 -17738.5 -17647.3
  33 32.5 1.95606 0.000848986 -17357.4 -17536.8 -17960.4
  34 33.5 1.98457 0.000861358 -17215.5 -17296.4 -17706.5
  35 34.5 1.97942 0.000859125 -16996.2 -17317.5 -17661.4
  36 35.5 1.98486 0.000861486 -17022.4 -17139.9 -17746.3
  37 36.5 1.98164 0.000860087 -17167.7 -17584 -17825.7
  38 37.5 1.97085 0.000855403 -17281.8 -17640.8 -17785.2
  39 38.5 1.99991 0.000868017 -17190.1 -17392.7 -17549.4
  40 39.5 1.99716 0.000866823 -17608.5 -17466.7 -17569.1
  41 40.5 1.99047 0.00086392 -17542.3 -17330.3 -17517.5
  42 41.5 1.9968 0.000866667 -17534 -17580.3 -17640.8
  43 42.5 1.99279 0.000864927 -17816.6 -17711.9 -17586.7
  44 43.5 2.00639 0.00087083 -17769.2 -17590.9 -17354.4
  45 44.5 2.00406 0.000869819 -17494.1 -17701.5 -17603.3
  46 45.5 2.02419 0.000878556 -17872.4 -17608.5 -17477.7
  47 46.5 2.01767 0.000875726 -17614.6 -17178.6 -17455.7
  48 47.5 2.02002 0.000876747 -17755.5 -17172.5 -17277.4
  49 48.5 2.018 0.000875868 -17426 -17253.6 -17237.9
  50 49.5 2.01845 0.000876062 -17349.7 -17375.5 -17508.4
  51 50.5 2.01338 0.000873861 -17480.5 -17089.6 -17574.1
  52 51.5 2.00583 0.000870587 -17164.9 -17368 -17379.3
  53 52.5 2.00922 0.000872056 -17603.7 -17417.9 -17451.1
  54 53.5 1.99582 0.00086624 -17272.7 -17689.5 -17597.3
  55 54.5 1.99069 0.000864014 -17504.1 -17414.8 -17623
  56 55.5 1.99169 0.000864448 -17913.5 -17232.8 -17640.7
  57 56.5 2.00205 0.000868944 -17658.9 -17244.3 -17486.9
  58 57.5 2.00554 0.000870458 -17643.4 -17309.1 -17591.2
  59 58.5 2.00797 0.000871514 -17599.9 -17533.6 -17434.5
  60 59.5 2.00998 0.000872385 -17673.8 -17284.4 -17327.9
  61 60.5 2.0095 0.000872181 -17660.6 -17525.6 -17604
  62 61.5 2.01601 0.000875003 -17354.7 -17485.8 -17460.6
  63 62.5 2.01744 0.000875625 -17523.3 -17531.3 -17328.9
  64 63.5 2.02271 0.000877913 -17631.7 -17484.9 -17425.7
  65 64.5 2.0029 0.000869312 -17558.1 -17648.8 -17504.8
  66 65.5 2.00075 0.000868382 -17580.2 -17743.8 -17528.5
  67 66.5 1.99557 0.000866132 -17723.8 -17897.7 -17618.6
  68 67.5 1.9796 0.000859201 -17919.7 -17992.6 -17768.9
  69 68.5 1.97894 0.000858917 -18119.8 -17398.3 -17605.6
  70 69.5 1.99354 0.000865253 -18239.2 -17411.8 -17607.5
  71 70.5 1.98975 0.000863608 -18110.5 -17637.2 -17644.9
  72 71.5 1.98043 0.000859562 -18063.9 -17408.9 -17651.4
  73 72.5 1.97538 0.000857368 -17827.2 -17899.3 -17753.7
  74 73.5 1.97206 0.000855927 -17766.6 -17613.5 -17952.1
  75 74.5 1.97832 0.000858646 -17621.8 -17378.6 -17632.6
  76 75.5 1.97894 0.000858917 -17731.1 -17787 -17615
  77 76.5 1.97978 0.000859281 -17636.9 -17824.7 -17833.2
  78 77.5 1.97079 0.000855378 -17691.6 -17725 -17839.7
  79 78.5 1.97032 0.000855174 -17396.6 -17486.6 -17807.5
