# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
20000000 480 5127.999999999998
  1 0.5 29.806 0.0129366
  2 1.5 29.7614 0.0129173
  3 2.5 29.7966 0.0129325
  4 3.5 29.7815 0.012926
  5 4.5 29.7971 0.0129328
  6 5.5 29.7674 0.0129199
  7 6.5 29.7666 0.0129195
  8 7.5 29.7444 0.0129099
  9 8.5 29.7854 0.0129277
  10 9.5 29.781 0.0129258
  11 10.5 29.755 0.0129145
  12 11.5 29.7211 0.0128998
  13 12.5 29.7584 0.012916
  14 13.5 29.7346 0.0129056
  15 14.5 29.7366 0.0129065
  16 15.5 29.7333 0.0129051
  17 16.5 29.7421 0.0129089
  18 17.5 29.7522 0.0129133
  19 18.5 29.7317 0.0129044
  20 19.5 29.7307 0.0129039
  21 20.5 29.748 0.0129115
  22 21.5 29.7536 0.0129139
  23 22.5 29.7354 0.012906
  24 23.5 29.7172 0.0128981
  25 24.5 29.7218 0.0129001
  26 25.5 29.7451 0.0129102
  27 26.5 29.7223 0.0129003
  28 27.5 29.7436 0.0129096
  29 28.5 29.722 0.0129002
  30 29.5 29.7345 0.0129056
  31 30.5 29.7085 0.0128943
  32 31.5 29.732 0.0129045
  33 32.5 29.7424 0.012909
  34 33.5 29.7184 0.0128986
  35 34.5 29.7269 0.0129023
  36 35.5 29.7263 0.012902
  37 36.5 29.7394 0.0129077
  38 37.5 29.7075 0.0128939
  39 38.5 29.6915 0.0128869
  40 39.5 29.7182 0.0128985
  41 40.5 29.7187 0.0128987
  42 41.5 29.7055 0.012893
  43 42.5 29.6806 0.0128822
  44 43.5 29.697 0.0128893
  45 44.5 29.6937 0.0128879
  46 45.5 29.6643 0.0128751
  47 46.5 29.6495 0.0128687
  48 47.5 29.6324 0.0128613
  49 48.5 29.6023 0.0128482
  50 49.5 29.5358 0.0128193
  51 50.5 29.5072 0.012807
  52 51.5 29.4191 0.0127687
  53 52.5 29.2855 0.0127107
  54 53.5 29.1658 0.0126588
  55 54.5 28.9963 0.0125852
  56 55.5 28.7528 0.0124795
  57 56.5 28.4543 0.01235
  58 57.5 28.0754 0.0121855
  59 58.5 27.5434 0.0119546
  60 59.5 26.8733 0.0116638
  61 60.5 26.069 0.0113146
  62 61.5 25.004 0.0108525
  63 62.5 23.7067 0.0102894
  64 63.5 22.1965 0.00963391
  65 64.5 20.4615 0.00888086
  66 65.5 18.4489 0.00800734
  67 66.5 16.3411 0.0070925
  68 67.5 14.1892 0.00615852
  69 68.5 12.0563 0.00523275
  70 69.5 10.1046 0.0043857
  71 70.5 8.33935 0.00361951
  72 71.5 6.81533 0.00295804
  73 72.5 5.61097 0.00243532
  74 73.5 4.63542 0.0020119
  75 74.5 3.87872 0.00168347
  76 75.5 3.3002 0.00143238
  77 76.5 2.87465 0.00124768
  78 77.5 2.56236 0.00111214
  79 78.5 2.33721 0.00101441
  80 79.5 2.17925 0.000945853
  81 80.5 2.06307 0.00089543
  82 81.5 1.9907 0.000864018
  83 82.5 1.93566 0.000840132
  84 83.5 1.90442 0.000826572
  85 84.5 1.87377 0.000813267
  86 85.5 1.84968 0.000802814
  87 86.5 1.83962 0.000798447
  88 87.5 1.83083 0.00079463
  89 88.5 1.81398 0.000787318
  90 89.5 1.8166 0.000788457
  91 90.5 1.81116 0.000786093
  92 91.5 1.80681 0.000784204
  93 92.5 1.80896 0.000785139
  94 93.5 1.79351 0.000778433
  95 94.5 1.79988 0.000781198
  96 95.5 1.7966 0.000779776
  97 96.5 1.78983 0.000776835
  98 97.5 1.79829 0.00078051
  99 98.5 1.80149 0.000781898
  100 99.5 1.79318 0.000778289
  101 100.5 1.78733 0.000775752
  102 101.5 1.78546 0.000774939
  103 102.5 1.78724 0.000775712
  104 103.5 1.79547 0.000779282
  105 104.5 1.79475 0.000778973
  106 105.5 1.80401 0.00078299
  107 106.5 1.80076 0.00078158
  108 107.5 1.81122 0.000786122
  109 108.5 1.80284 0.000782484
  110 109.5 1.79927 0.000780935
  111 110.5 1.7962 0.000779602
  112 111.5 1.79803 0.000780393
  113 112.5 1.79892 0.00078078
  114 113.5 1.80197 0.000782104
  115 114.5 1.79953 0.000781047
  116 115.5 1.80452 0.000783213
  117 116.5 1.81246 0.00078666
  118 117.5 1.81058 0.000785841
  119 118.5 1.80703 0.000784303
  120 119.5 1.80554 0.000783653
  121 120.5 1.81639 0.000788365
  122 121.5 1.81172 0.000786335
  123 122.5 1.80781 0.000784641
  124 123.5 1.80925 0.000785266
  125 124.5 1.80216 0.000782188
  126 125.5 1.81979 0.000789838
  127 126.5 1.81883 0.000789424
  128 127.5 1.82088 0.000790314
  129 128.5 1.8198 0.000789845
  130 129.5 1.81353 0.000787124
  131 130.5 1.81605 0.000788215
  132 131.5 1.82076 0.00079026
  133 132.5 1.81452 0.000787551
  134 133.5 1.81823 0.000789163
  135 134.5 1.82348 0.00079144
  136 135.5 1.82361 0.000791497
  137 136.5 1.82384 0.000791598
  138 137.5 1.81975 0.000789824
  139 138.5 1.81507 0.000787793
  140 139.5 1.81288 0.000786839
  141 140.5 1.81133 0.000786167
  142 141.5 1.80223 0.000782216
  143 142.5 1.79784 0.000780312
  144 143.5 1.79827 0.0007805
  145 144.5 1.79431 0.00077878
  146 145.5 1.80018 0.00078133
  147 146.5 1.80188 0.000782066
  148 147.5 1.80144 0.000781875
