# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
52500000 480 5827.999999999999
  1 0.5 3.20891 0.00139276
  2 1.5 3.17827 0.00137946
  3 2.5 3.19526 0.00138683
  4 3.5 3.20924 0.0013929
  5 4.5 3.2615 0.00141558
  6 5.5 3.27538 0.00142161
  7 6.5 3.28555 0.00142602
  8 7.5 3.3164 0.00143941
  9 8.5 3.30435 0.00143418
  10 9.5 3.29513 0.00143018
  11 10.5 3.31996 0.00144095
  12 11.5 3.30387 0.00143397
  13 12.5 3.3036 0.00143385
  14 13.5 3.2966 0.00143082
  15 14.5 3.34062 0.00144992
  16 15.5 3.31882 0.00144046
  17 16.5 3.28915 0.00142758
  18 17.5 3.29415 0.00142975
  19 18.5 3.2599 0.00141489
  20 19.5 3.25934 0.00141464
  21 20.5 3.26859 0.00141866
  22 21.5 3.27747 0.00142251
  23 22.5 3.26183 0.00141573
  24 23.5 3.24641 0.00140903
  25 24.5 3.27238 0.00142031
  26 25.5 3.29727 0.00143111
  27 26.5 3.28518 0.00142586
  28 27.5 3.2534 0.00141207
  29 28.5 3.29667 0.00143085
  30 29.5 3.34977 0.00145389
  31 30.5 3.33971 0.00144953
  32 31.5 3.35061 0.00145426
  33 32.5 3.36463 0.00146034
  34 33.5 3.37203 0.00146356
  35 34.5 3.38503 0.0014692
  36 35.5 3.39672 0.00147427
  37 36.5 3.41489 0.00148216
  38 37.5 3.4267 0.00148728
  39 38.5 3.44308 0.00149439
  40 39.5 3.42579 0.00148689
  41 40.5 3.39414 0.00147315
  42 41.5 3.3945 0.00147331
  43 42.5 3.36861 0.00146207
  44 43.5 3.36386 0.00146001
  45 44.5 3.36875 0.00146213
  46 45.5 3.37833 0.00146629
  47 46.5 3.40385 0.00147736
  48 47.5 3.42879 0.00148819
  49 48.5 3.44042 0.00149324
  50 49.5 3.42459 0.00148637
  51 50.5 3.4079 0.00147912
  52 51.5 3.40418 0.00147751
  53 52.5 3.3813 0.00146758
  54 53.5 3.32189 0.00144179
  55 54.5 3.20841 0.00139254
  56 55.5 3.07051 0.00133269
  57 56.5 2.91698 0.00126605
  58 57.5 2.67163 0.00115956
  59 58.5 2.4051 0.00104388
  60 59.5 2.15719 0.000936281
  61 60.5 1.86208 0.000808194
  62 61.5 1.60173 0.000695194
  63 62.5 1.37582 0.000597142
  64 63.5 1.15076 0.000499462
  65 64.5 0.946624 0.000410861
  66 65.5 0.798176 0.000346431
  67 66.5 0.673072 0.000292132
  68 67.5 0.58092 0.000252135
  69 68.5 0.52824 0.000229271
  70 69.5 0.458576 0.000199035
  71 70.5 0.416192 0.000180639
  72 71.5 0.387288 0.000168094
  73 72.5 0.364896 0.000158375
  74 73.5 0.349328 0.000151618
  75 74.5 0.347472 0.000150813
  76 75.5 0.342168 0.00014851
  77 76.5 0.339776 0.000147472
  78 77.5 0.336888 0.000146219
  79 78.5 0.34228 0.000148559
  80 79.5 0.330544 0.000143465
  81 80.5 0.329968 0.000143215
  82 81.5 0.331824 0.000144021
  83 82.5 0.326208 0.000141583
  84 83.5 0.327408 0.000142104
  85 84.5 0.338312 0.000146837
  86 85.5 0.335232 0.0001455
  87 86.5 0.33492 0.000145365
  88 87.5 0.342472 0.000148642
  89 88.5 0.331528 0.000143892
  90 89.5 0.32832 0.0001425
  91 90.5 0.323592 0.000140448
  92 91.5 0.330112 0.000143278
  93 92.5 0.328736 0.000142681
  94 93.5 0.3318 0.00014401
  95 94.5 0.329168 0.000142868
  96 95.5 0.329824 0.000143153
  97 96.5 0.331112 0.000143712
  98 97.5 0.33232 0.000144236
  99 98.5 0.343504 0.00014909
  100 99.5 0.342184 0.000148517
  101 100.5 0.333528 0.00014476
  102 101.5 0.345448 0.000149934
  103 102.5 0.340504 0.000147788
  104 103.5 0.341488 0.000148215
  105 104.5 0.334184 0.000145045
  106 105.5 0.329968 0.000143215
  107 106.5 0.330904 0.000143622
  108 107.5 0.326696 0.000141795
  109 108.5 0.334168 0.000145038
  110 109.5 0.333336 0.000144677
  111 110.5 0.331184 0.000143743
  112 111.5 0.342264 0.000148552
  113 112.5 0.342464 0.000148639
  114 113.5 0.344368 0.000149465
  115 114.5 0.33796 0.000146684
  116 115.5 0.3396 0.000147396
  117 116.5 0.336784 0.000146174
  118 117.5 0.332496 0.000144312
  119 118.5 0.335568 0.000145646
  120 119.5 0.32868 0.000142656
  121 120.5 0.329704 0.000143101
  122 121.5 0.333216 0.000144625
  123 122.5 0.327448 0.000142122
  124 123.5 0.32536 0.000141215
  125 124.5 0.324656 0.00014091
  126 125.5 0.323024 0.000140201
  127 126.5 0.329424 0.000142979
  128 127.5 0.322848 0.000140125
  129 128.5 0.312768 0.00013575
  130 129.5 0.3148 0.000136632
  131 130.5 0.313888 0.000136236
  132 131.5 0.31704 0.000137604
  133 132.5 0.310888 0.000134934
  134 133.5 0.308392 0.000133851
  135 134.5 0.3192 0.000138542
  136 135.5 0.311016 0.00013499
  137 136.5 0.309824 0.000134472
  138 137.5 0.308392 0.000133851
  139 138.5 0.310288 0.000134674
  140 139.5 0.312496 0.000135632
  141 140.5 0.31712 0.000137639
  142 141.5 0.313312 0.000135986
  143 142.5 0.310832 0.00013491
  144 143.5 0.304312 0.00013208
  145 144.5 0.311016 0.00013499
  146 145.5 0.31748 0.000137795
  147 146.5 0.312208 0.000135507
  148 147.5 0.314368 0.000136444
  149 148.5 0.311984 0.00013541
  150 149.5 0.313344 0.000136
  151 150.5 0.312016 0.000135424
  152 151.5 0.318448 0.000138215
  153 152.5 0.321464 0.000139524
  154 153.5 0.320072 0.00013892
  155 154.5 0.32472 0.000140938
  156 155.5 0.326856 0.000141865
  157 156.5 0.320304 0.000139021
  158 157.5 0.319952 0.000138868
  159 158.5 0.32184 0.000139688
  160 159.5 0.321408 0.0001395
  161 160.5 0.319888 0.00013884
  162 161.5 0.316488 0.000137365
  163 162.5 0.313184 0.000135931
  164 163.5 0.316032 0.000137167
  165 164.5 0.31708 0.000137622
  166 165.5 0.315128 0.000136774
  167 166.5 0.311936 0.000135389
  168 167.5 0.315496 0.000136934
  169 168.5 0.315256 0.00013683
  170 169.5 0.32084 0.000139253
  171 170.5 0.314336 0.000136431
  172 171.5 0.320008 0.000138892
  173 172.5 0.320752 0.000139215
  174 173.5 0.30916 0.000134184
  175 174.5 0.314576 0.000136535
  176 175.5 0.310944 0.000134958
  177 176.5 0.311472 0.000135187
  178 177.5 0.3096 0.000134375
  179 178.5 0.308864 0.000134056
  180 179.5 0.312528 0.000135646
  181 180.5 0.313576 0.000136101
  182 181.5 0.31152 0.000135208
  183 182.5 0.313728 0.000136167
  184 183.5 0.309784 0.000134455
  185 184.5 0.318128 0.000138076
  186 185.5 0.318464 0.000138222
  187 186.5 0.318208 0.000138111
  188 187.5 0.317776 0.000137924
  189 188.5 0.318704 0.000138326
  190 189.5 0.315744 0.000137042
  191 190.5 0.309424 0.000134299
  192 191.5 0.30628 0.000132934
  193 192.5 0.301064 0.00013067
  194 193.5 0.306048 0.000132833
  195 194.5 0.304768 0.000132278
  196 195.5 0.312312 0.000135552
  197 196.5 0.316744 0.000137476
  198 197.5 0.33356 0.000144774
  199 198.5 0.344112 0.000149354
  200 199.5 0.35004 0.000151927
  201 200.5 0.37104 0.000161042
  202 201.5 0.38584 0.000167465
  203 202.5 0.418104 0.000181469
  204 203.5 0.463168 0.000201028
  205 204.5 0.517976 0.000224816
  206 205.5 0.601456 0.000261049
  207 206.5 0.717768 0.000311531
  208 207.5 0.859648 0.000373111
  209 208.5 1.0368 0.00045
  210 209.5 1.24991 0.000542497
  211 210.5 1.52547 0.000662097
  212 211.5 1.83982 0.000798531
  213 212.5 2.19221 0.000951479
  214 213.5 2.5977 0.00112747
  215 214.5 3.08442 0.00133873
  216 215.5 3.62319 0.00157257
  217 216.5 4.31573 0.00187315
  218 217.5 5.07482 0.00220261
  219 218.5 6.03449 0.00261914
  220 219.5 7.18698 0.00311935
  221 220.5 8.66112 0.00375917
  222 221.5 10.4087 0.00451766
  223 222.5 12.4068 0.00538491
  224 223.5 14.5587 0.00631887
  225 224.5 16.8787 0.00732582
  226 225.5 19.2822 0.00836902
  227 226.5 21.5836 0.00936788
  228 227.5 23.7367 0.0103024
  229 228.5 25.5717 0.0110988
  230 229.5 27.2308 0.0118189
  231 230.5 28.6011 0.0124137
  232 231.5 29.659 0.0128728
  233 232.5 30.52 0.0132465
  234 233.5 31.2546 0.0135654
  235 234.5 31.6905 0.0137546
  236 235.5 32.1053 0.0139346
  237 236.5 32.4702 0.014093
  238 237.5 32.7604 0.0142189
  239 238.5 32.8478 0.0142568
  240 239.5 32.9726 0.014311
  241 240.5 33.1717 0.0143975
  242 241.5 33.1039 0.014368
  243 242.5 33.1631 0.0143937
  244 243.5 33.2402 0.0144272
  245 244.5 33.2586 0.0144352
  246 245.5 33.0754 0.0143557
  247 246.5 33.2007 0.01441
  248 247.5 33.2109 0.0144145
  249 248.5 33.0046 0.0143249
  250 249.5 32.9707 0.0143102
  251 250.5 33.0285 0.0143353
  252 251.5 32.8519 0.0142586
  253 252.5 32.8148 0.0142425
  254 253.5 32.8568 0.0142608
  255 254.5 32.9036 0.0142811
  256 255.5 32.8212 0.0142453
  257 256.5 32.8603 0.0142623
  258 257.5 32.9765 0.0143127
  259 258.5 32.9496 0.014301
  260 259.5 32.848 0.0142569
  261 260.5 32.8622 0.0142631
  262 261.5 32.9391 0.0142965
  263 262.5 32.9559 0.0143038
  264 263.5 32.8469 0.0142565
  265 264.5 32.8704 0.0142667
  266 265.5 32.9212 0.0142887
  267 266.5 32.9148 0.0142859
  268 267.5 32.8896 0.014275
  269 268.5 32.9181 0.0142874
  270 269.5 32.9161 0.0142865
