# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 10510.999999999998
  1 0.5 28.9331 0.0125578 -1162.21 -1129.94 -1284.24
  2 1.5 28.895 0.0125412 -1127.23 -1206.9 -1194.16
  3 2.5 28.9212 0.0125526 -1261.46 -1339.1 -1382.37
  4 3.5 28.9332 0.0125578 -1225.68 -1205.15 -1261
  5 4.5 28.9163 0.0125505 -1219.22 -1227.91 -1263.5
  6 5.5 28.9351 0.0125586 -1155.78 -1233.73 -1263.1
  7 6.5 28.9356 0.0125589 -1322.97 -1279.46 -1349.83
  8 7.5 28.9229 0.0125534 -1244.1 -1255.31 -1203.72
  9 8.5 28.9174 0.0125509 -1287.73 -1193.94 -1276.63
  10 9.5 28.9093 0.0125475 -1257.52 -1268.57 -1361.01
  11 10.5 28.9003 0.0125435 -1223.71 -1294.52 -1352.62
  12 11.5 28.8776 0.0125337 -1271.75 -1345.15 -1291.3
  13 12.5 28.8778 0.0125338 -1198.7 -1202.55 -1322.4
  14 13.5 28.8738 0.012532 -1160.37 -1186.58 -1364.68
  15 14.5 28.8485 0.0125211 -1168.64 -1157.83 -1398.01
  16 15.5 28.8155 0.0125067 -1223.42 -1182.08 -1439.1
  17 16.5 28.8232 0.0125101 -1173.46 -1130.21 -1411.72
  18 17.5 28.7611 0.0124831 -1141.51 -1182.57 -1535.86
  19 18.5 28.746 0.0124766 -1032.78 -1138.04 -1592.31
  20 19.5 28.713 0.0124623 -974.188 -1026.75 -1594.58
  21 20.5 28.6403 0.0124307 -880.983 -894.996 -1645.4
  22 21.5 28.5443 0.012389 -783.733 -779.468 -1795.87
  23 22.5 28.4555 0.0123505 -643.414 -679.914 -1822.9
  24 23.5 28.3231 0.012293 -587.321 -641.502 -1949.01
  25 24.5 28.1354 0.0122115 -456.48 -568.405 -1997.97
  26 25.5 27.9317 0.0121231 -176.337 -327.247 -2084.85
  27 26.5 27.6493 0.0120005 -52.215 -199.484 -2176.12
  28 27.5 27.2907 0.0118449 97.7931 75.5543 -2278.54
  29 28.5 26.8468 0.0116523 262.056 283.645 -2191.98
  30 29.5 26.2987 0.0114144 498.904 431.276 -2257.12
  31 30.5 25.6946 0.0111522 783.23 648.344 -2239.49
  32 31.5 24.9092 0.0108113 879.943 850.348 -2160.26
  33 32.5 23.9971 0.0104154 1090.16 1006.24 -2056.72
  34 33.5 22.9638 0.00996691 1153.05 1085.3 -1987.63
  35 34.5 21.8288 0.00947432 1277.73 1195.99 -1820.84
  36 35.5 20.5599 0.00892357 1158.16 1148.89 -1653.92
  37 36.5 19.1841 0.00832642 1105.82 1115.8 -1525.91
  38 37.5 17.7729 0.00771395 882.051 904.275 -1370.94
  39 38.5 16.3051 0.00707686 629.738 793.858 -1314.54
  40 39.5 14.8085 0.00642729 421.521 442.209 -1140.48
  41 40.5 13.3806 0.00580757 32.1489 -53.6269 -1060.95
  42 41.5 11.9495 0.00518641 -484.002 -551.828 -1125.22
  43 42.5 10.5905 0.00459658 -1081.47 -1124.08 -1254.07
  44 43.5 9.34046 0.00405402 -1970.88 -1987.58 -1470.51
  45 44.5 8.21539 0.00356571 -2705.45 -2701.87 -1621.83
  46 45.5 7.17055 0.00311222 -3823.21 -3808.73 -2176.16
  47 46.5 6.25257 0.00271379 -4914.33 -4917.58 -2858.12
  48 47.5 5.47537 0.00237646 -6050.73 -6113.79 -3583.45
  49 48.5 4.80887 0.00208718 -7457.19 -7425.26 -4641.32
  50 49.5 4.2554 0.00184696 -8637.19 -8744.4 -5761.71
  51 50.5 3.79517 0.00164721 -9945.71 -10001.1 -6962.18
  52 51.5 3.42569 0.00148684 -11254.7 -11283.8 -8382.21
  53 52.5 3.15163 0.00136789 -12265.9 -12292.9 -9644.38
  54 53.5 2.93453 0.00127367 -13177 -13129 -10863.1
  55 54.5 2.77444 0.00120419 -13910.2 -13875.7 -11796.1
  56 55.5 2.64654 0.00114867 -14568.4 -14518.2 -12836.8
  57 56.5 2.55256 0.00110788 -15028.4 -14864 -13532.7
  58 57.5 2.48851 0.00108008 -15314.5 -15259.3 -14073.6
  59 58.5 2.42941 0.00105443 -15564.4 -15535.3 -14680.6
  60 59.5 2.40462 0.00104367 -15638.3 -15643 -14903.3
  61 60.5 2.37428 0.0010305 -15767.7 -15876.4 -15178.4
  62 61.5 2.34573 0.00101811 -15850.2 -16102.8 -15529.5
  63 62.5 2.32428 0.0010088 -15974.1 -16103.7 -15674.3
  64 63.5 2.31439 0.00100451 -15962.3 -16104.4 -15858.4
  65 64.5 2.30554 0.00100067 -15995.6 -16236.8 -15910.5
  66 65.5 2.29086 0.000994298 -15997.5 -16102.2 -15992.9
  67 66.5 2.28385 0.000991255 -16164.5 -16260.6 -16030.7
  68 67.5 2.28255 0.000990691 -16133.3 -16017.3 -16207.1
  69 68.5 2.28486 0.000991693 -16172.7 -16127.5 -16094.2
  70 69.5 2.27131 0.000985812 -16156.8 -16267.7 -16214.2
  71 70.5 2.27056 0.000985485 -16038.8 -16231 -16231.1
  72 71.5 2.26011 0.00098095 -16253.6 -16332.8 -16413.4
  73 72.5 2.26047 0.000981107 -16179.8 -16259.2 -16309.9
  74 73.5 2.26578 0.000983411 -16268.8 -16362.7 -16250.7
  75 74.5 2.25699 0.000979598 -16299.4 -16409.8 -16320.7
  76 75.5 2.24883 0.000976053 -16340.3 -16441.1 -16467.1
  77 76.5 2.25052 0.000976789 -16302.1 -16303 -16363.6
  78 77.5 2.248 0.000975694 -16313.9 -16459.4 -16410.5
  79 78.5 2.24488 0.000974339 -16319.9 -16480.3 -16451.9
  80 79.5 2.23632 0.000970625 -16454.5 -16389.4 -16482.2
  81 80.5 2.23367 0.000969473 -16312.6 -16426.6 -16565.1
  82 81.5 2.23982 0.000972143 -16380.7 -16419.6 -16501.8
  83 82.5 2.24376 0.000973852 -16380 -16445.5 -16404.7
  84 83.5 2.24388 0.000973906 -16345.5 -16470.2 -16438.9
  85 84.5 2.23736 0.000971078 -16262.7 -16492.7 -16480.7
  86 85.5 2.22954 0.000967681 -16487.2 -16573.5 -16629.1
  87 86.5 2.23211 0.000968796 -16465.1 -16605.1 -16524.6
  88 87.5 2.23273 0.000969069 -16416 -16532.2 -16489.2
  89 88.5 2.2336 0.000969444 -16513.9 -16390.4 -16557.1
  90 89.5 2.24219 0.000973173 -16438.6 -16360.9 -16490
  91 90.5 2.24014 0.000972285 -16533.9 -16461.5 -16479.3
  92 91.5 2.23895 0.000971765 -16515.5 -16415.1 -16503.1
  93 92.5 2.24704 0.000975278 -16475.5 -16356 -16462.1
  94 93.5 2.25217 0.000977504 -16496 -16386.8 -16342.3
  95 94.5 2.24597 0.000974812 -16386.5 -16498.1 -16474.6
  96 95.5 2.25031 0.000976698 -16354.6 -16497.6 -16407
  97 96.5 2.24177 0.00097299 -16289.7 -16447.3 -16505
  98 97.5 2.23372 0.000969497 -16423.5 -16554.3 -16479.8
  99 98.5 2.22986 0.000967822 -16471.1 -16600.6 -16593.4
  100 99.5 2.22005 0.000963562 -16721.3 -16706.4 -16660.3
