# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
125000000 480 12130
  1 0.5 37.6508 0.0163415 -1.52427 119.338 -26.3601
  2 1.5 37.6202 0.0163282 81.6885 140.062 -36.7506
  3 2.5 37.6472 0.0163399 87.2558 -4.29162 -100.693
  4 3.5 37.6299 0.0163324 178.944 56.1267 112.702
  5 4.5 37.6719 0.0163506 190.942 200.889 -83.1344
  6 5.5 37.6123 0.0163248 177.28 63.0201 65.5612
  7 6.5 37.6275 0.0163314 -220.042 -15.0391 -51.6614
  8 7.5 37.69 0.0163585 -18.9271 -49.2064 -70.8109
  9 8.5 37.6314 0.0163331 -124.489 -0.479308 -5.91027
  10 9.5 37.6257 0.0163306 -107.483 -84.7483 14.4759
  11 10.5 37.6916 0.0163592 -169.082 -40.5894 -30.2703
  12 11.5 37.6594 0.0163452 -243.826 -207.589 -98.2303
  13 12.5 37.6019 0.0163203 -153.129 -104.45 139.701
  14 13.5 37.6594 0.0163452 -174.042 -176.872 -106.199
  15 14.5 37.6613 0.016346 -116.902 -274.735 -70.0577
  16 15.5 37.595 0.0163173 67.4994 -65.3006 -58.2775
  17 16.5 37.6221 0.016329 -102.848 -67.0272 60.5824
  18 17.5 37.7113 0.0163678 -6.3507 -116.776 47.0044
  19 18.5 37.5766 0.0163093 2.04127 7.93407 -21.7269
  20 19.5 37.5794 0.0163105 -77.9992 14.9016 -103.084
  21 20.5 37.6549 0.0163433 -30.9882 41.0375 31.4063
  22 21.5 37.6376 0.0163358 -79.0301 -144.851 -78.6267
  23 22.5 37.5761 0.0163091 -87.7803 -134.102 28.9039
  24 23.5 37.6183 0.0163274 -73.4975 -245.487 -128.147
  25 24.5 37.6544 0.016343 -30.981 122.566 70.1775
  26 25.5 37.6352 0.0163347 173.411 101.045 60.6883
  27 26.5 37.5309 0.0162895 22.1427 42.1349 -136.637
  28 27.5 37.6163 0.0163265 85.3585 -102.238 -79.5296
  29 28.5 37.6513 0.0163417 40.448 52.5909 88.6188
  30 29.5 37.5882 0.0163143 -60.5786 -29.9725 -53.96
  31 30.5 37.6378 0.0163359 122.662 62.8237 -69.8553
  32 31.5 37.5542 0.0162996 151.443 212.054 83.4682
  33 32.5 37.6192 0.0163278 56.2146 21.6321 -104.399
  34 33.5 37.6042 0.0163213 129.78 87.4148 10.3645
  35 34.5 37.6029 0.0163207 -72.1007 -112.262 22.8276
  36 35.5 37.5826 0.0163119 -30.808 103.177 -30.0006
  37 36.5 37.5965 0.0163179 60.5073 25.4188 -79.8911
  38 37.5 37.6144 0.0163257 -14.9136 -57.1068 15.1415
  39 38.5 37.5602 0.0163022 103.601 58.829 36.596
  40 39.5 37.6711 0.0163503 -31.9576 -149.463 -84.0099
  41 40.5 37.5648 0.0163042 -93.3613 -28.666 -37.4532
  42 41.5 37.5857 0.0163132 -61.0231 -29.0389 60.4644
  43 42.5 37.5888 0.0163146 -118.723 -128.705 -55.9804
  44 43.5 37.6512 0.0163416 -159.109 -111.186 -60.6313
  45 44.5 37.5484 0.016297 -31.5152 94.2496 -24.2469
  46 45.5 37.5222 0.0162857 12.3125 50.4856 138.713
  47 46.5 37.6254 0.0163305 5.13434 -52.2714 -150.163
  48 47.5 37.6205 0.0163284 -184.128 -2.02777 -89.3739
  49 48.5 37.5071 0.0162791 68.6191 49.6878 63.3978
  50 49.5 37.5766 0.0163093 -190.791 -49.8782 -48.714
  51 50.5 37.6921 0.0163594 -10.6115 188.764 122.787
  52 51.5 37.5014 0.0162767 -28.6572 -31.6014 -35.7959
  53 52.5 37.5449 0.0162955 -175.824 -195.748 -99.481
  54 53.5 37.653 0.0163424 -46.5122 -1.4269 -44.8268
  55 54.5 37.5802 0.0163108 -104.834 41.7035 29.8336
  56 55.5 37.5132 0.0162818 -176.936 -71.6909 24.6003
  57 56.5 37.6231 0.0163295 -18.192 -136.533 -74.0424
  58 57.5 37.6243 0.01633 -187.824 -152.234 -9.59216
  59 58.5 37.5763 0.0163092 -263.476 -126.968 13.501
  60 59.5 37.5633 0.0163035 -188.389 -37.5695 -74.1095
  61 60.5 37.5785 0.0163101 -212.951 31.4763 -128.789
  62 61.5 37.6078 0.0163228 -77.9746 -30.9395 5.90657
  63 62.5 37.5607 0.0163024 -145.686 16.2204 29.0939
  64 63.5 37.6187 0.0163276 -7.06372 -40.4597 -103.832
  65 64.5 37.6219 0.016329 -103.371 -66.0416 -86.7651
  66 65.5 37.5774 0.0163096 -179.575 -31.6295 30.1308
  67 66.5 37.6354 0.0163348 -74.2814 -92.4286 -239.271
  68 67.5 37.5706 0.0163067 -26.3715 7.66544 -305.636
  69 68.5 37.5647 0.0163041 13.8412 28.6238 -159.468
  70 69.5 37.6284 0.0163317 2.98281 -85.7072 -357.552
  71 70.5 37.5148 0.0162825 245.698 197.142 -600.927
  72 71.5 37.559 0.0163016 339.818 98.3793 -627.182
  73 72.5 37.4861 0.01627 520.493 447.509 -733.16
  74 73.5 37.5781 0.01631 647.474 657.221 -1048.23
  75 74.5 37.4007 0.0162329 772.893 733.238 -1414.24
  76 75.5 37.3333 0.0162037 1026.65 914.903 -1776.5
  77 76.5 37.2918 0.0161857 1512.85 1705.7 -2127.53
  78 77.5 37.1692 0.0161325 2188.4 2230.85 -2784.69
