# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 10567.000000000005
  1 0.5 3.73164 0.00161964 -13381.5 -13366.3 -11430.4
  2 1.5 3.94229 0.00171106 -12684.5 -12727.2 -10501.6
  3 2.5 4.21315 0.00182862 -11833.6 -11938.6 -9587.59
  4 3.5 4.55215 0.00197576 -10944.3 -11031.5 -8519.81
  5 4.5 4.97309 0.00215846 -9926.67 -10006.5 -7447.57
  6 5.5 5.4666 0.00237265 -8898.76 -8946.61 -6392.57
  7 6.5 6.04908 0.00262547 -7969.71 -7852.61 -5524.83
  8 7.5 6.73848 0.00292469 -6921.96 -6829.61 -4717.39
  9 8.5 7.52587 0.00326643 -5878.81 -5829.99 -3997.35
  10 9.5 8.41295 0.00365146 -4942.93 -4910.33 -3416.85
  11 10.5 9.37844 0.0040705 -4027.69 -4079.54 -2975.33
  12 11.5 10.4698 0.0045442 -3191.8 -3188.11 -2653.32
  13 12.5 11.5974 0.00503361 -2435.26 -2449.41 -2396.31
  14 13.5 12.8064 0.00555833 -1934.39 -2029.44 -2301.96
  15 14.5 14.0648 0.0061045 -1394.37 -1474.31 -2200.11
  16 15.5 15.3366 0.00665652 -941.948 -1000.34 -2177.11
  17 16.5 16.6188 0.00721304 -615.879 -641.115 -2193.81
  18 17.5 17.8431 0.00774439 -446.399 -477.97 -2300.67
  19 18.5 19.0415 0.00826454 -352.6 -323.959 -2350.82
  20 19.5 20.1821 0.00875958 -167.119 -139.834 -2393.93
  21 20.5 21.2284 0.0092137 -140.061 -120.139 -2409.87
  22 21.5 22.1817 0.00962747 -92.7999 -27.346 -2503.84
  23 22.5 23.0151 0.00998918 -168.308 -73.1773 -2614.52
  24 23.5 23.7631 0.0103139 -154.313 -157.854 -2590.7
  25 24.5 24.4697 0.0106205 -214.695 -205.342 -2605.92
  26 25.5 25.0093 0.0108547 -253.072 -299.211 -2582.52
  27 26.5 25.4641 0.0110521 -317.119 -340.85 -2554.93
  28 27.5 25.8964 0.0112398 -631.362 -613.201 -2540.8
  29 28.5 26.266 0.0114002 -726.998 -773.521 -2518.09
  30 29.5 26.5129 0.0115073 -903.249 -817.037 -2352.28
  31 30.5 26.6937 0.0115858 -1011.76 -987.519 -2414.06
  32 31.5 26.9175 0.0116829 -1148.65 -1134.56 -2311.56
  33 32.5 27.0788 0.0117529 -1285.08 -1173.43 -2172.94
  34 33.5 27.1956 0.0118037 -1237.67 -1295.4 -2139.87
  35 34.5 27.2413 0.0118235 -1346.04 -1324.85 -2100.23
  36 35.5 27.3566 0.0118735 -1381.12 -1362.79 -2011.29
  37 36.5 27.4398 0.0119096 -1407.78 -1511.64 -1997.52
  38 37.5 27.4807 0.0119274 -1493.74 -1515.5 -1913.33
  39 38.5 27.489 0.011931 -1519.85 -1503.46 -1952.31
  40 39.5 27.5667 0.0119647 -1533.13 -1584.43 -1840.95
