# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
52500000 480 5760
  1 0.5 0.810512 0.000351785
  2 1.5 0.825184 0.000358153
  3 2.5 0.825552 0.000358313
  4 3.5 0.827904 0.000359333
  5 4.5 0.820552 0.000356142
  6 5.5 0.8168 0.000354514
  7 6.5 0.816984 0.000354594
  8 7.5 0.812664 0.000352719
  9 8.5 0.804648 0.00034924
  10 9.5 0.791368 0.000343476
  11 10.5 0.791096 0.000343358
  12 11.5 0.775432 0.000336559
  13 12.5 0.772528 0.000335299
  14 13.5 0.755416 0.000327872
  15 14.5 0.727944 0.000315948
  16 15.5 0.72444 0.000314427
  17 16.5 0.713584 0.000309715
  18 17.5 0.70884 0.000307656
  19 18.5 0.695088 0.000301687
  20 19.5 0.682776 0.000296344
  21 20.5 0.704024 0.000305566
  22 21.5 0.70488 0.000305938
  23 22.5 0.712976 0.000309451
  24 23.5 0.706368 0.000306583
  25 24.5 0.701184 0.000304333
  26 25.5 0.6992 0.000303472
  27 26.5 0.701728 0.000304569
  28 27.5 0.69384 0.000301146
  29 28.5 0.68832 0.00029875
  30 29.5 0.685512 0.000297531
  31 30.5 0.697984 0.000302944
  32 31.5 0.695632 0.000301924
  33 32.5 0.708944 0.000307701
  34 33.5 0.709312 0.000307861
  35 34.5 0.703472 0.000305326
  36 35.5 0.71788 0.00031158
  37 36.5 0.700896 0.000304208
  38 37.5 0.699432 0.000303573
  39 38.5 0.712624 0.000309299
  40 39.5 0.717672 0.00031149
  41 40.5 0.729296 0.000316535
  42 41.5 0.718592 0.000311889
  43 42.5 0.714232 0.000309997
  44 43.5 0.71976 0.000312396
  45 44.5 0.709056 0.00030775
  46 45.5 0.705248 0.000306097
  47 46.5 0.70752 0.000307083
  48 47.5 0.68632 0.000297882
  49 48.5 0.678704 0.000294576
  50 49.5 0.681296 0.000295701
  51 50.5 0.677168 0.00029391
  52 51.5 0.661896 0.000287281
  53 52.5 0.674128 0.00029259
  54 53.5 0.679848 0.000295073
  55 54.5 0.675528 0.000293198
  56 55.5 0.687568 0.000298424
  57 56.5 0.701648 0.000304535
  58 57.5 0.713376 0.000309625
