# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
20000000 480 6337.000000000003
  1 0.5 3.48563 0.00151286
  2 1.5 3.46436 0.00150363
  3 2.5 3.45982 0.00150166
  4 3.5 3.49667 0.00151765
  5 4.5 3.48761 0.00151372
  6 5.5 3.45642 0.00150018
  7 6.5 3.41759 0.00148333
  8 7.5 3.45914 0.00150136
  9 8.5 3.51419 0.00152526
  10 9.5 3.52742 0.001531
  11 10.5 3.52187 0.00152859
  12 11.5 3.53205 0.00153301
  13 12.5 3.5501 0.00154084
  14 13.5 3.57852 0.00155318
  15 14.5 3.57818 0.00155303
  16 15.5 3.57904 0.0015534
  17 16.5 3.54558 0.00153888
  18 17.5 3.54246 0.00153753
  19 18.5 3.56399 0.00154687
  20 19.5 3.57086 0.00154985
  21 20.5 3.65672 0.00158712
  22 21.5 3.67938 0.00159695
  23 22.5 3.6664 0.00159132
  24 23.5 3.68316 0.00159859
  25 24.5 3.70817 0.00160945
  26 25.5 3.69505 0.00160375
  27 26.5 3.69429 0.00160343
  28 27.5 3.71099 0.00161067
  29 28.5 3.71937 0.00161431
  30 29.5 3.73064 0.0016192
  31 30.5 3.79237 0.00164599
  32 31.5 3.78753 0.00164389
  33 32.5 3.79474 0.00164702
  34 33.5 3.81548 0.00165602
  35 34.5 3.83107 0.00166279
  36 35.5 3.78676 0.00164356
  37 36.5 3.7509 0.00162799
  38 37.5 3.71141 0.00161086
  39 38.5 3.7052 0.00160816
  40 39.5 3.73934 0.00162298
  41 40.5 3.82173 0.00165874
  42 41.5 3.83997 0.00166665
  43 42.5 3.86655 0.00167819
  44 43.5 3.84789 0.00167009
  45 44.5 3.8186 0.00165738
  46 45.5 3.75731 0.00163078
  47 46.5 3.7026 0.00160703
  48 47.5 3.66429 0.0015904
  49 48.5 3.60856 0.00156622
  50 49.5 3.60672 0.00156542
  51 50.5 3.62829 0.00157478
  52 51.5 3.63491 0.00157765
  53 52.5 3.6698 0.0015928
  54 53.5 3.73676 0.00162186
  55 54.5 3.77906 0.00164022
  56 55.5 3.75178 0.00162838
  57 56.5 3.77057 0.00163653
  58 57.5 3.80818 0.00165285
  59 58.5 3.81778 0.00165702
  60 59.5 3.79415 0.00164677
  61 60.5 3.82513 0.00166021
  62 61.5 3.84764 0.00166998
  63 62.5 3.90089 0.0016931
  64 63.5 3.95135 0.001715
  65 64.5 3.99751 0.00173503
  66 65.5 4.05933 0.00176186
  67 66.5 4.18035 0.00181439
  68 67.5 4.33669 0.00188224
  69 68.5 4.56955 0.00198331
  70 69.5 4.85442 0.00210695
  71 70.5 5.19179 0.00225338
  72 71.5 5.5793 0.00242157
  73 72.5 6.07731 0.00263772
  74 73.5 6.54533 0.00284086
  75 74.5 7.04759 0.00305885
  76 75.5 7.38341 0.00320461
  77 76.5 6.94741 0.00301537
  78 77.5 5.36506 0.00232859
  79 78.5 3.24112 0.00140674
  80 79.5 1.51281 0.000656601
  81 80.5 0.556008 0.000241323
  82 81.5 0.173076 7.51198e-05
  83 82.5 0.0547 2.37413e-05
  84 83.5 0.021502 9.33247e-06
  85 84.5 0.011426 4.9592e-06
  86 85.5 0.006802 2.95226e-06
  87 86.5 0.005272 2.28819e-06
  88 87.5 0.00553 2.40017e-06
  89 88.5 0.005978 2.59462e-06
  90 89.5 0.00482 2.09201e-06
  91 90.5 0.004868 2.11285e-06
  92 91.5 0.005042 2.18837e-06
  93 92.5 0.00472 2.04861e-06
  94 93.5 0.004916 2.13368e-06
  95 94.5 0.004878 2.11719e-06
  96 95.5 0.005174 2.24566e-06
  97 96.5 0.005018 2.17795e-06
  98 97.5 0.00486 2.10938e-06
  99 98.5 0.004908 2.13021e-06
  100 99.5 0.005048 2.19097e-06
  101 100.5 0.005088 2.20833e-06
  102 101.5 0.005166 2.24219e-06
  103 102.5 0.005202 2.25781e-06
  104 103.5 0.004908 2.13021e-06
  105 104.5 0.004868 2.11285e-06
  106 105.5 0.004872 2.11458e-06
  107 106.5 0.004864 2.11111e-06
  108 107.5 0.00488 2.11806e-06
  109 108.5 0.00485 2.10503e-06
  110 109.5 0.004806 2.08594e-06
  111 110.5 0.004818 2.09115e-06
  112 111.5 0.004822 2.09288e-06
  113 112.5 0.00485 2.10503e-06
  114 113.5 0.004944 2.14583e-06
  115 114.5 0.005134 2.2283e-06
  116 115.5 0.005212 2.26215e-06
  117 116.5 0.005204 2.25868e-06
  118 117.5 0.005254 2.28038e-06
  119 118.5 0.005174 2.24566e-06
  120 119.5 0.005318 2.30816e-06
  121 120.5 0.005086 2.20747e-06
  122 121.5 0.005026 2.18142e-06
  123 122.5 0.00502 2.17882e-06
  124 123.5 0.005318 2.30816e-06
  125 124.5 0.00591 2.5651e-06
  126 125.5 0.005246 2.27691e-06
  127 126.5 0.009058 3.93142e-06
  128 127.5 0.00702 3.04687e-06
  129 128.5 0.005776 2.50694e-06
  130 129.5 0.006386 2.7717e-06
  131 130.5 0.007494 3.2526e-06
  132 131.5 0.004902 2.1276e-06
  133 132.5 0.004826 2.09462e-06
  134 133.5 0.00485 2.10503e-06
  135 134.5 0.004692 2.03646e-06
  136 135.5 0.004698 2.03906e-06
  137 136.5 0.00468 2.03125e-06
  138 137.5 0.004718 2.04774e-06
  139 138.5 0.004696 2.03819e-06
  140 139.5 0.004662 2.02344e-06
  141 140.5 0.004658 2.0217e-06
  142 141.5 0.004716 2.04688e-06
  143 142.5 0.004736 2.05556e-06
  144 143.5 0.004698 2.03906e-06
  145 144.5 0.004692 2.03646e-06
  146 145.5 0.004718 2.04774e-06
  147 146.5 0.004608 2e-06
  148 147.5 0.004472 1.94097e-06
  149 148.5 0.004426 1.92101e-06
  150 149.5 0.004462 1.93663e-06
  151 150.5 0.004454 1.93316e-06
  152 151.5 0.004458 1.9349e-06
  153 152.5 0.004444 1.92882e-06
  154 153.5 0.004458 1.9349e-06
  155 154.5 0.004484 1.94618e-06
  156 155.5 0.00446 1.93576e-06
