# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
52500000 480 5997
  1 0.5 4.06415 0.00176395
  2 1.5 4.05406 0.00175958
  3 2.5 4.04734 0.00175666
  4 3.5 4.06141 0.00176276
  5 4.5 4.09215 0.00177611
  6 5.5 4.10507 0.00178172
  7 6.5 4.08905 0.00177476
  8 7.5 4.10986 0.00178379
  9 8.5 4.06946 0.00176626
  10 9.5 4.07346 0.00176799
  11 10.5 4.04408 0.00175524
  12 11.5 4.02896 0.00174868
  13 12.5 4.05285 0.00175905
  14 13.5 4.0363 0.00175186
  15 14.5 4.02073 0.00174511
  16 15.5 4.01122 0.00174098
  17 16.5 3.96796 0.0017222
  18 17.5 3.95545 0.00171677
  19 18.5 3.90246 0.00169377
  20 19.5 3.86462 0.00167735
  21 20.5 3.86208 0.00167625
  22 21.5 3.87591 0.00168225
  23 22.5 3.91332 0.00169849
  24 23.5 3.88937 0.00168809
  25 24.5 3.87454 0.00168166
  26 25.5 3.86864 0.0016791
  27 26.5 3.8532 0.0016724
  28 27.5 3.83122 0.00166285
  29 28.5 3.82038 0.00165815
  30 29.5 3.79882 0.0016488
  31 30.5 3.73362 0.00162049
  32 31.5 3.6337 0.00157713
  33 32.5 3.56881 0.00154896
  34 33.5 3.48022 0.00151051
  35 34.5 3.40369 0.0014773
  36 35.5 3.26132 0.0014155
  37 36.5 3.07402 0.00133421
  38 37.5 2.84062 0.00123291
  39 38.5 2.55093 0.00110717
  40 39.5 2.23595 0.000970465
  41 40.5 1.87708 0.000814705
  42 41.5 1.52756 0.000663003
  43 42.5 1.20672 0.00052375
  44 43.5 0.921736 0.000400059
  45 44.5 0.682472 0.000296212
  46 45.5 0.50216 0.000217951
  47 46.5 0.372024 0.000161469
  48 47.5 0.284952 0.000123677
  49 48.5 0.216992 9.41806e-05
  50 49.5 0.182744 7.9316e-05
  51 50.5 0.158568 6.88229e-05
  52 51.5 0.139792 6.06736e-05
  53 52.5 0.130936 5.68299e-05
  54 53.5 0.1234 5.3559e-05
  55 54.5 0.113288 4.91701e-05
  56 55.5 0.107984 4.68681e-05
  57 56.5 0.106024 4.60174e-05
  58 57.5 0.107184 4.65208e-05
  59 58.5 0.103512 4.49271e-05
  60 59.5 0.106264 4.61215e-05
  61 60.5 0.105432 4.57604e-05
  62 61.5 0.104632 4.54132e-05
  63 62.5 0.099376 4.31319e-05
  64 63.5 0.103936 4.51111e-05
  65 64.5 0.106048 4.60278e-05
  66 65.5 0.107128 4.64965e-05
  67 66.5 0.107736 4.67604e-05
  68 67.5 0.1066 4.62674e-05
  69 68.5 0.102976 4.46944e-05
  70 69.5 0.101488 4.40486e-05
  71 70.5 0.100664 4.3691e-05
  72 71.5 0.101376 4.4e-05
  73 72.5 0.10148 4.40451e-05
  74 73.5 0.103704 4.50104e-05
  75 74.5 0.103768 4.50382e-05
  76 75.5 0.104328 4.52812e-05
  77 76.5 0.103664 4.49931e-05
  78 77.5 0.104624 4.54097e-05
  79 78.5 0.106464 4.62083e-05
  80 79.5 0.1092 4.73958e-05
  81 80.5 0.103848 4.50729e-05
  82 81.5 0.104416 4.53194e-05
  83 82.5 0.10488 4.55208e-05
  84 83.5 0.107384 4.66076e-05
  85 84.5 0.10712 4.64931e-05
  86 85.5 0.106 4.60069e-05
  87 86.5 0.10708 4.64757e-05
  88 87.5 0.104032 4.51528e-05
  89 88.5 0.101488 4.40486e-05
  90 89.5 0.10144 4.40278e-05
  91 90.5 0.105808 4.59236e-05
  92 91.5 0.105336 4.57187e-05
  93 92.5 0.107024 4.64514e-05
  94 93.5 0.106952 4.64201e-05
  95 94.5 0.103608 4.49688e-05
  96 95.5 0.106424 4.6191e-05
  97 96.5 0.106296 4.61354e-05
  98 97.5 0.106384 4.61736e-05
  99 98.5 0.112296 4.87396e-05
  100 99.5 0.109192 4.73924e-05
  101 100.5 0.108152 4.6941e-05
  102 101.5 0.10692 4.64062e-05
  103 102.5 0.107272 4.6559e-05
  104 103.5 0.108696 4.71771e-05
  105 104.5 0.106088 4.60451e-05
  106 105.5 0.099744 4.32917e-05
  107 106.5 0.101424 4.40208e-05
  108 107.5 0.103344 4.48542e-05
  109 108.5 0.105808 4.59236e-05
  110 109.5 0.104664 4.54271e-05
  111 110.5 0.10156 4.40799e-05
  112 111.5 0.10184 4.42014e-05
  113 112.5 0.099 4.29688e-05
  114 113.5 0.102296 4.43993e-05
  115 114.5 0.100184 4.34826e-05
  116 115.5 0.099912 4.33646e-05
  117 116.5 0.104824 4.54965e-05
  118 117.5 0.103424 4.48889e-05
  119 118.5 0.105624 4.58437e-05
  120 119.5 0.10832 4.70139e-05
  121 120.5 0.104032 4.51528e-05
  122 121.5 0.102576 4.45208e-05
  123 122.5 0.10736 4.65972e-05
  124 123.5 0.108208 4.69653e-05
  125 124.5 0.109936 4.77153e-05
  126 125.5 0.108816 4.72292e-05
  127 126.5 0.109048 4.73299e-05
  128 127.5 0.107416 4.66215e-05
  129 128.5 0.10672 4.63194e-05
  130 129.5 0.106648 4.62882e-05
  131 130.5 0.115928 5.0316e-05
  132 131.5 0.11524 5.00174e-05
  133 132.5 0.1104 4.79167e-05
  134 133.5 0.111808 4.85278e-05
  135 134.5 0.108848 4.72431e-05
  136 135.5 0.10576 4.59028e-05
  137 136.5 0.107352 4.65938e-05
  138 137.5 0.106984 4.6434e-05
  139 138.5 0.109496 4.75243e-05
  140 139.5 0.109016 4.7316e-05
  141 140.5 0.108304 4.70069e-05
  142 141.5 0.106832 4.63681e-05
  143 142.5 0.110656 4.80278e-05
  144 143.5 0.105808 4.59236e-05
  145 144.5 0.103736 4.50243e-05
  146 145.5 0.101152 4.39028e-05
  147 146.5 0.098304 4.26667e-05
  148 147.5 0.108248 4.69826e-05
  149 148.5 0.10468 4.5434e-05
  150 149.5 0.105256 4.5684e-05
  151 150.5 0.109536 4.75417e-05
  152 151.5 0.110976 4.81667e-05
  153 152.5 0.11148 4.83854e-05
  154 153.5 0.108272 4.69931e-05
  155 154.5 0.107184 4.65208e-05
  156 155.5 0.107432 4.66285e-05
  157 156.5 0.107128 4.64965e-05
  158 157.5 0.1058 4.59201e-05
  159 158.5 0.103816 4.5059e-05
  160 159.5 0.102416 4.44514e-05
  161 160.5 0.102368 4.44306e-05
  162 161.5 0.105768 4.59063e-05
  163 162.5 0.110704 4.80486e-05
  164 163.5 0.107824 4.67986e-05
  165 164.5 0.102416 4.44514e-05
  166 165.5 0.106176 4.60833e-05
  167 166.5 0.104752 4.54653e-05
  168 167.5 0.102144 4.43333e-05
  169 168.5 0.10256 4.45139e-05
  170 169.5 0.10444 4.53299e-05
  171 170.5 0.107576 4.6691e-05
  172 171.5 0.104152 4.52049e-05
  173 172.5 0.104208 4.52292e-05
  174 173.5 0.1048 4.54861e-05
  175 174.5 0.103992 4.51354e-05
  176 175.5 0.10668 4.63021e-05
  177 176.5 0.106104 4.60521e-05
  178 177.5 0.107864 4.6816e-05
  179 178.5 0.108952 4.72882e-05
  180 179.5 0.111672 4.84687e-05
  181 180.5 0.112176 4.86875e-05
  182 181.5 0.113664 4.93333e-05
  183 182.5 0.117384 5.09479e-05
  184 183.5 0.120168 5.21562e-05
  185 184.5 0.126256 5.47986e-05
  186 185.5 0.131232 5.69583e-05
  187 186.5 0.135176 5.86701e-05
  188 187.5 0.149344 6.48194e-05
  189 188.5 0.178072 7.72882e-05
