# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 12779
  1 0.5 18.6846 0.00810962 13782.7 13717.1 6226.12
  2 1.5 22.6912 0.0098486 13020.3 13083.2 4183.08
  3 2.5 26.3002 0.011415 12323.9 12269.7 2424.98
  4 3.5 29.2814 0.0127089 11133.5 11060.9 658.937
  5 4.5 31.5147 0.0136783 9595.76 9559.5 -949.054
  6 5.5 33.0989 0.0143658 7874.45 7912.94 -2015.55
  7 6.5 34.0472 0.0147774 6184.53 6176.69 -2770.83
  8 7.5 34.8099 0.0151085 4668.41 4601.34 -3031.29
  9 8.5 35.2492 0.0152991 3412.48 3455.85 -2908.21
  10 9.5 35.5716 0.0154391 2418 2457.65 -2522.2
  11 10.5 35.7197 0.0155033 1728.56 1760.17 -2155.69
  12 11.5 35.9388 0.0155984 1242.39 1286.96 -1793.21
  13 12.5 35.9978 0.0156241 859.709 904.351 -1482.37
  14 13.5 36.0636 0.0156526 628.293 667.374 -1190.78
  15 14.5 36.0985 0.0156678 407.111 422.636 -948.212
  16 15.5 36.2128 0.0157174 290.375 235.684 -707.363
  17 16.5 36.1684 0.0156981 176.475 147.419 -608.75
  18 17.5 36.1917 0.0157082 189.098 187.576 -402.19
  19 18.5 36.2324 0.0157259 35.4464 87.4902 -389.494
  20 19.5 36.2079 0.0157152 58.2872 31.2599 -251.443
  21 20.5 36.2404 0.0157293 -50.0079 0.916125 -270.815
  22 21.5 36.2218 0.0157213 -41.4661 29.3653 -197.398
  23 22.5 36.2429 0.0157304 -122.959 -99.3329 -125.715
  24 23.5 36.2567 0.0157364 -92.2109 -97.9292 -101.491
  25 24.5 36.2475 0.0157324 -79.1669 -97.7232 -116.563
  26 25.5 36.242 0.01573 -34.219 -96.0985 -108.951
  27 26.5 36.2386 0.0157286 -39.081 -125.067 -50.8502
  28 27.5 36.2548 0.0157356 -58.2585 -38.4497 -77.8263
  29 28.5 36.2638 0.0157395 -26.4697 -23.7483 -101.629
  30 29.5 36.1958 0.01571 49.4947 -29.6155 -75.2028
  31 30.5 36.2722 0.0157432 -69.8136 -79.5414 -41.76
  32 31.5 36.2642 0.0157397 -64.4295 -51.8483 -89.2128
  33 32.5 36.217 0.0157192 -63.9521 -62.0141 -83.5922
  34 33.5 36.2447 0.0157312 -48.9309 -53.5554 -54.1182
  35 34.5 36.2866 0.0157494 -32.3704 -133.362 -65.2435
  36 35.5 36.2595 0.0157376 -142.03 5.57712 -25.4916
  37 36.5 36.2002 0.0157119 -118.499 -61.9916 -147.072
  38 37.5 36.3033 0.0157566 -134.621 -47.8982 -46.972
  39 38.5 36.2623 0.0157388 -161.427 -73.7186 -59.9709
  40 39.5 36.2307 0.0157251 -139.727 -9.55581 -41.1717
  41 40.5 36.2622 0.0157388 -81.7732 -33.8905 -109.381
  42 41.5 36.273 0.0157435 -141.51 -23.5127 -47.0419
  43 42.5 36.2511 0.015734 -106.231 -65.4332 -71.4262
  44 43.5 36.2526 0.0157346 -106.587 -40.551 -80.9087
  45 44.5 36.2463 0.0157319 -121.359 -62.7364 -95.7225
  46 45.5 36.2912 0.0157514 -69.8347 -40.3573 -31.699
  47 46.5 36.2697 0.015742 -174.104 -192.731 -71.8116
  48 47.5 36.2476 0.0157325 -58.7641 -43.4362 -40.8531
  49 48.5 36.2617 0.0157386 -190.731 -102.957 -92.0171
  50 49.5 36.2822 0.0157475 -78.2739 -85.4788 -125.443
  51 50.5 36.2389 0.0157287 -2.6293 -69.7752 7.16856
  52 51.5 36.2478 0.0157325 -28.0294 -17.8563 -71.7938
  53 52.5 36.2565 0.0157363 -89.9039 -50.9388 -84.6439
  54 53.5 36.249 0.0157331 -25.334 -9.94127 -65.5072
  55 54.5 36.2613 0.0157384 7.51708 -92.4981 -46.8509
  56 55.5 36.2461 0.0157318 38.7075 -56.081 -100.822
  57 56.5 36.2815 0.0157472 71.032 -47.1845 -64.6085
  58 57.5 36.2476 0.0157325 2.50217 -65.9202 -77.3642
  59 58.5 36.2809 0.0157469 24.2515 -23.1213 -49.5897
  60 59.5 36.2612 0.0157384 21.8616 1.14412 -64.2479
