# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
20000000 480 5702
  1 0.5 1.34591 0.000584161
  2 1.5 1.3339 0.000578949
  3 2.5 1.31863 0.000572324
  4 3.5 1.30531 0.000566539
  5 4.5 1.30769 0.000567575
  6 5.5 1.30337 0.000565697
  7 6.5 1.30987 0.000568518
  8 7.5 1.31321 0.000569969
  9 8.5 1.32155 0.000573589
  10 9.5 1.30483 0.000566332
  11 10.5 1.29948 0.00056401
  12 11.5 1.31379 0.000570222
  13 12.5 1.31884 0.000572412
  14 13.5 1.31675 0.000571505
  15 14.5 1.3233 0.000574347
  16 15.5 1.32082 0.000573273
  17 16.5 1.31718 0.000571693
  18 17.5 1.30746 0.000567476
  19 18.5 1.30518 0.000566485
  20 19.5 1.31092 0.000568974
  21 20.5 1.32523 0.000575186
  22 21.5 1.31775 0.000571939
  23 22.5 1.29039 0.000560065
  24 23.5 1.28263 0.000556697
  25 24.5 1.26691 0.000549875
  26 25.5 1.25526 0.000544816
  27 26.5 1.25966 0.000546727
  28 27.5 1.25956 0.000546684
  29 28.5 1.27763 0.000554529
  30 29.5 1.29159 0.000560586
  31 30.5 1.30026 0.000564347
  32 31.5 1.308 0.000567708
  33 32.5 1.3099 0.000568534
  34 33.5 1.30681 0.000567194
  35 34.5 1.31117 0.000569082
  36 35.5 1.30368 0.000565832
  37 36.5 1.30221 0.000565194
  38 37.5 1.31296 0.000569859
  39 38.5 1.31028 0.000568697
  40 39.5 1.30767 0.000567564
  41 40.5 1.31218 0.000569523
  42 41.5 1.30287 0.00056548
  43 42.5 1.30819 0.000567792
  44 43.5 1.30527 0.000566525
  45 44.5 1.30168 0.000564964
  46 45.5 1.30735 0.000567427
  47 46.5 1.31763 0.000571888
  48 47.5 1.32197 0.000573773
  49 48.5 1.32254 0.000574021
  50 49.5 1.32262 0.000574053
  51 50.5 1.31793 0.00057202
  52 51.5 1.30024 0.000564339
  53 52.5 1.29413 0.000561689
  54 53.5 1.28914 0.000559523
  55 54.5 1.28703 0.000558609
  56 55.5 1.28289 0.000556809
  57 56.5 1.27952 0.000555347
  58 57.5 1.29533 0.000562211
  59 58.5 1.30135 0.000564822
  60 59.5 1.29945 0.000563996
  61 60.5 1.32324 0.000574323
  62 61.5 1.32982 0.000577181
  63 62.5 1.34124 0.000582135
