# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 11281
  1 0.5 34.2317 0.0148575 -373.685 -388.997 -420.915
  2 1.5 34.213 0.0148494 -325.946 -308.434 -246.11
  3 2.5 34.215 0.0148503 -363.495 -351.774 -347.374
  4 3.5 34.2399 0.0148611 -337.474 -374.458 -350.292
  5 4.5 34.2229 0.0148537 -302.434 -290.244 -272.871
  6 5.5 34.2411 0.0148616 -224.344 -246.646 -313.797
  7 6.5 34.2017 0.0148445 -363.652 -324.429 -353.32
  8 7.5 34.2527 0.0148666 -377.311 -328.381 -299.97
  9 8.5 34.2623 0.0148708 -394.474 -407.062 -318.716
  10 9.5 34.2143 0.0148499 -317.608 -328.48 -330.819
  11 10.5 34.2271 0.0148555 -325.648 -304.347 -319.835
  12 11.5 34.2588 0.0148693 -307.401 -398.082 -293.19
  13 12.5 34.2391 0.0148607 -316.232 -336.258 -330.269
  14 13.5 34.1949 0.0148416 -391.856 -350.444 -362.957
  15 14.5 34.2371 0.0148599 -308.621 -353.503 -267.835
  16 15.5 34.2482 0.0148647 -304.013 -389.234 -296.423
  17 16.5 34.2298 0.0148567 -243.862 -263.043 -313.437
  18 17.5 34.1861 0.0148377 -306.469 -297.74 -358.256
  19 18.5 34.242 0.014862 -387.675 -346.745 -298.769
  20 19.5 34.2517 0.0148662 -446.205 -383.18 -327.846
  21 20.5 34.2149 0.0148502 -471.798 -397.181 -266.58
  22 21.5 34.2125 0.0148492 -352.404 -352.567 -321.945
  23 22.5 34.2629 0.0148711 -337.768 -244.865 -343.416
  24 23.5 34.2191 0.0148521 -283.708 -360.776 -354.776
  25 24.5 34.1996 0.0148436 -344.165 -377.077 -289.404
  26 25.5 34.2599 0.0148698 -304.357 -243.965 -310.258
  27 26.5 34.2524 0.0148665 -299.164 -317.518 -350.794
  28 27.5 34.1852 0.0148373 -331.292 -244.145 -285.877
  29 28.5 34.2402 0.0148612 -276.226 -249.866 -261.099
  30 29.5 34.2718 0.0148749 -305.838 -288.243 -356.407
  31 30.5 34.2086 0.0148475 -310.552 -260.882 -345.985
  32 31.5 34.2075 0.014847 -337.984 -315.895 -278.21
  33 32.5 34.2737 0.0148757 -352.584 -355.519 -345.475
  34 33.5 34.24 0.0148611 -423.614 -312.448 -357.349
  35 34.5 34.2076 0.014847 -310.783 -305.366 -272.593
  36 35.5 34.2605 0.01487 -394.956 -350.993 -354.241
  37 36.5 34.25 0.0148655 -308.848 -327.665 -262.698
  38 37.5 34.2398 0.014861 -258.252 -324.171 -300.966
  39 38.5 34.2132 0.0148495 -237.57 -243.589 -335.592
  40 39.5 34.2415 0.0148618 -264.516 -240.886 -346.82
  41 40.5 34.2292 0.0148564 -307.85 -276.859 -317.107
  42 41.5 34.2183 0.0148517 -282.489 -255.227 -280.189
  43 42.5 34.2238 0.0148541 -267.958 -346.15 -314.882
