# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 10620.00000000001
  1 0.5 19.261 0.0083598 -603.881 -688.855 -2532.82
  2 1.5 20.4238 0.00886448 -507.158 -582.588 -2640.11
  3 2.5 21.4437 0.00930716 -375.646 -453.244 -2845.39
  4 3.5 22.3273 0.00969067 -259.511 -201.844 -2987.98
  5 4.5 23.1567 0.0100507 -308.108 -456.12 -3101.26
  6 5.5 23.8404 0.0103474 -440.878 -611.854 -3054.62
  7 6.5 24.4718 0.0106214 -603.009 -538.678 -2947.57
  8 7.5 25.0728 0.0108823 -852.687 -792.937 -2969.3
  9 8.5 25.4945 0.0110653 -913.555 -825.162 -2856.9
  10 9.5 25.8023 0.0111989 -967.891 -998.883 -2967.67
  11 10.5 26.1039 0.0113298 -1039.88 -1000.39 -2827.34
  12 11.5 26.3455 0.0114347 -1343.3 -1279.68 -2750.04
  13 12.5 26.6148 0.0115516 -1603.89 -1429.94 -2675.92
  14 13.5 26.7537 0.0116119 -1499.25 -1533.69 -2606.95
  15 14.5 26.8912 0.0116715 -1542.75 -1601.19 -2456.65
  16 15.5 26.9733 0.0117072 -1511.56 -1594.4 -2458.09
  17 16.5 27.0938 0.0117595 -1846.15 -1661.73 -2448.31
  18 17.5 27.1527 0.011785 -1906.69 -1835.24 -2297.65
  19 18.5 27.2066 0.0118084 -1677.47 -1665.63 -2169.56
  20 19.5 27.2312 0.0118191 -1834.64 -1775.42 -2298.3
  21 20.5 27.3296 0.0118618 -1898.76 -2129.67 -2176.62
  22 21.5 27.3355 0.0118644 -1845.39 -1850.75 -2070.88
  23 22.5 27.3513 0.0118712 -1753.24 -1949.23 -2130.2
  24 23.5 27.4124 0.0118977 -1876.04 -2018.78 -2199.79
  25 24.5 27.3798 0.0118836 -1832.64 -1740.01 -2028.52
  26 25.5 27.4586 0.0119178 -1927.57 -1889.76 -2073.14
  27 26.5 27.4647 0.0119204 -2075.59 -1986.89 -2150.58
  28 27.5 27.4929 0.0119327 -2009.22 -1983.5 -2015.07
  29 28.5 27.5276 0.0119477 -1924.02 -2011.94 -1973.94
  30 29.5 27.5415 0.0119538 -1953.03 -1994.61 -2049.58
  31 30.5 27.5651 0.011964 -1907.66 -1953.25 -2021.94
  32 31.5 27.539 0.0119527 -1900.58 -2095.56 -2028.41
  33 32.5 27.526 0.011947 -1832.93 -1901.51 -1967.89
  34 33.5 27.5062 0.0119385 -2078.41 -2064.19 -2112.15
  35 34.5 27.5807 0.0119708 -2058.47 -1984.16 -2033.93
  36 35.5 27.5794 0.0119702 -1931.77 -2125.14 -2010.17
  37 36.5 27.541 0.0119536 -1994.36 -1926.16 -1960.45
  38 37.5 27.5734 0.0119676 -2016.51 -2102.74 -2013.46
  39 38.5 27.5132 0.0119415 -1889.8 -1988.63 -2022.31
  40 39.5 27.571 0.0119666 -1923.11 -1982.08 -2009.65
  41 40.5 27.5632 0.0119632 -1837.01 -2080.11 -2074.96
  42 41.5 27.603 0.0119805 -1762.51 -1784.17 -1866.07
  43 42.5 27.5788 0.01197 -1827.27 -1990.11 -2067.58
  44 43.5 27.5623 0.0119628 -1954.28 -1862.29 -1980.59
  45 44.5 27.55 0.0119575 -1763.79 -1846.24 -2003.82
  46 45.5 27.6322 0.0119931 -1999.2 -2019.56 -1936.52
  47 46.5 27.584 0.0119722 -2047.64 -2007.56 -2060.87
  48 47.5 27.5596 0.0119616 -2051.79 -1991.33 -2035.88
  49 48.5 27.5572 0.0119606 -2166.54 -2066.5 -2068.66
  50 49.5 27.6803 0.012014 -1991.84 -1936.51 -1878.45
  51 50.5 27.6204 0.011988 -1954.69 -1868.98 -1959.83
  52 51.5 27.5353 0.0119511 -2030.87 -1908.1 -2060.81
  53 52.5 27.5932 0.0119762 -2129.18 -1912.71 -2001.92
  54 53.5 27.667 0.0120082 -2133.14 -2006.2 -2054.82
  55 54.5 27.668 0.0120087 -2048.46 -2074.23 -1918.11
  56 55.5 27.6032 0.0119806 -1991.21 -1963.49 -2008.66
  57 56.5 27.6587 0.0120046 -1963.79 -2252.15 -1995.19
  58 57.5 27.646 0.0119991 -1962.63 -2087.28 -1982.84
  59 58.5 27.6084 0.0119828 -1771.41 -1928.3 -2045.11
  60 59.5 27.6876 0.0120172 -1818.63 -1880.45 -1983.71
  61 60.5 27.6393 0.0119962 -1890.64 -1926.79 -2048.43
  62 61.5 27.6459 0.0119991 -1846.52 -1933.09 -1994.15
  63 62.5 27.669 0.0120091 -1909.94 -1892.9 -1935.43
  64 63.5 27.6925 0.0120193 -2077.24 -2033.83 -2014.92
  65 64.5 27.6668 0.0120081 -1842.9 -2035.47 -1980.57
  66 65.5 27.6894 0.012018 -1896.15 -2086.45 -2042.04
  67 66.5 27.6666 0.0120081 -1804.54 -1878.18 -1986.39
  68 67.5 27.6134 0.011985 -1805.85 -1821.72 -1917.61
  69 68.5 27.6758 0.0120121 -1923.58 -1956.13 -2105.66
  70 69.5 27.6887 0.0120177 -1953.5 -2010.9 -1955.08
  71 70.5 27.6689 0.0120091 -1953.91 -1939.34 -1976.06
  72 71.5 27.6476 0.0119998 -2048.35 -2063.15 -2098.73
  73 72.5 27.6583 0.0120045 -2056.63 -2073.66 -1959.9
  74 73.5 27.6656 0.0120076 -2043.46 -2031.74 -1954.28
  75 74.5 27.672 0.0120104 -2213.72 -2318.75 -1984.88
  76 75.5 27.6375 0.0119954 -2250.76 -2201.96 -1976.58
  77 76.5 27.6395 0.0119963 -2279.08 -1964.82 -1973.57
  78 77.5 27.6034 0.0119806 -2075.2 -1835.79 -1993.81
  79 78.5 27.6439 0.0119982 -2225.97 -2021.85 -2097.06
  80 79.5 27.6704 0.0120097 -2007.72 -2030.03 -1915.52
  81 80.5 27.6733 0.012011 -2091.82 -1990.03 -1952.68
  82 81.5 27.6386 0.0119959 -2155.69 -1914.38 -1977.91
  83 82.5 27.6838 0.0120156 -2143.01 -1951.75 -2132.88
  84 83.5 27.6881 0.0120174 -2051.16 -1963.77 -1890.79
  85 84.5 27.7243 0.0120331 -2125.54 -2069.05 -1964.82
  86 85.5 27.6957 0.0120207 -2110.04 -2118.66 -2030.03
  87 86.5 27.6444 0.0119984 -2064.93 -2211.88 -2136.28
  88 87.5 27.7664 0.0120514 -1739.29 -2106.1 -1852.1
  89 88.5 27.6874 0.0120171 -2104.93 -2040.56 -2064.59
  90 89.5 27.7108 0.0120273 -1928.47 -2089.88 -1989.25
  91 90.5 27.7058 0.0120251 -1987.8 -1865.56 -1993.43
  92 91.5 27.6909 0.0120186 -2144.62 -2206.42 -2030.46
  93 92.5 27.6357 0.0119947 -2261.97 -1995.07 -1906.41
  94 93.5 27.7347 0.0120376 -2163.46 -2054 -2122.37
  95 94.5 27.7117 0.0120276 -2113.1 -1946.64 -2020.34
