# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
52500000 480 6304.999999999995
  1 0.5 34.9552 0.0151715
  2 1.5 35.194 0.0152752
  3 2.5 35.0864 0.0152285
  4 3.5 35.0212 0.0152002
  5 4.5 35.1207 0.0152433
  6 5.5 35.2149 0.0152843
  7 6.5 34.8626 0.0151313
  8 7.5 34.8899 0.0151432
  9 8.5 35.091 0.0152304
  10 9.5 35.1332 0.0152488
  11 10.5 34.8026 0.0151053
  12 11.5 35.1621 0.0152613
  13 12.5 35.1213 0.0152436
  14 13.5 35.0101 0.0151953
  15 14.5 35.0227 0.0152008
  16 15.5 35.315 0.0153277
  17 16.5 35.2202 0.0152865
  18 17.5 35.2266 0.0152893
  19 18.5 35.2967 0.0153198
  20 19.5 35.4114 0.0153695
  21 20.5 35.463 0.0153919
  22 21.5 35.3838 0.0153576
  23 22.5 35.7228 0.0155047
  24 23.5 35.7915 0.0155345
  25 24.5 35.6829 0.0154874
  26 25.5 35.887 0.015576
  27 26.5 36.1145 0.0156747
  28 27.5 35.9627 0.0156088
  29 28.5 36.1592 0.0156941
  30 29.5 36.3258 0.0157664
  31 30.5 36.3307 0.0157685
  32 31.5 36.151 0.0156905
  33 32.5 36.3585 0.0157806
  34 33.5 36.4281 0.0158108
  35 34.5 36.31 0.0157596
  36 35.5 36.3433 0.015774
  37 36.5 36.6228 0.0158953
  38 37.5 36.4265 0.0158101
  39 38.5 36.5511 0.0158642
  40 39.5 36.7685 0.0159586
  41 40.5 36.7328 0.015943
  42 41.5 36.5806 0.015877
  43 42.5 36.8183 0.0159801
  44 43.5 36.7675 0.0159581
  45 44.5 36.4115 0.0158036
  46 45.5 36.448 0.0158194
  47 46.5 36.6105 0.01589
  48 47.5 36.4312 0.0158122
  49 48.5 36.347 0.0157756
  50 49.5 36.4218 0.0158081
  51 50.5 36.4248 0.0158094
  52 51.5 36.2346 0.0157268
  53 52.5 36.1845 0.0157051
  54 53.5 36.1212 0.0156776
  55 54.5 35.9528 0.0156045
  56 55.5 35.897 0.0155803
  57 56.5 36.0092 0.015629
  58 57.5 35.7165 0.0155019
  59 58.5 35.7489 0.015516
  60 59.5 35.8264 0.0155497
  61 60.5 35.8235 0.0155484
  62 61.5 35.6522 0.0154741
  63 62.5 35.8136 0.0155441
  64 63.5 35.8787 0.0155723
  65 64.5 35.7942 0.0155357
  66 65.5 35.9383 0.0155982
  67 66.5 35.826 0.0155495
  68 67.5 35.6868 0.0154891
  69 68.5 35.5936 0.0154486
  70 69.5 35.3736 0.0153531
  71 70.5 34.7749 0.0150933
  72 71.5 34.102 0.0148012
  73 72.5 33.6767 0.0146166
  74 73.5 32.4691 0.0140925
  75 74.5 30.5446 0.0132572
  76 75.5 28.4223 0.0123361
  77 76.5 25.2299 0.0109505
  78 77.5 19.759 0.00857598
  79 78.5 12.552 0.00544793
  80 79.5 6.20589 0.00269353
  81 80.5 2.40001 0.00104167
  82 81.5 0.744424 0.000323101
