# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
20000000 480 12387
  1 0.5 38.3827 0.0166592 5.05858 -53.0338 15.5361
  2 1.5 38.3819 0.0166588 -38.1582 -21.2714 -5.48253
  3 2.5 38.4295 0.0166795 -7.95699 -54.188 -38.9776
  4 3.5 38.4019 0.0166675 -31.7311 -36.7676 41.8032
  5 4.5 38.3809 0.0166584 20.0453 96.986 -39.3557
  6 5.5 38.3805 0.0166582 16.3573 -7.78907 -31.8466
  7 6.5 38.4019 0.0166675 -9.67104 31.6652 13.8835
  8 7.5 38.3922 0.0166633 -70.521 -5.07082 14.3557
  9 8.5 38.3912 0.0166629 -19.6612 -45.3576 -19.8764
  10 9.5 38.4139 0.0166727 2.47275 -16.6267 41.9753
  11 10.5 38.3595 0.0166491 -8.09575 57.3943 -58.7853
  12 11.5 38.3679 0.0166527 48.3038 9.14353 14.0578
  13 12.5 38.4122 0.016672 44.4595 -32.1086 31.7937
  14 13.5 38.4032 0.016668 21.9163 27.0731 -12.3513
  15 14.5 38.3337 0.0166379 -11.7262 -39.3845 -13.0358
  16 15.5 38.4065 0.0166695 0.542277 -62.4105 -17.2739
  17 16.5 38.427 0.0166784 -17.1154 -50.071 -5.72647
  18 17.5 38.3615 0.0166499 -23.2141 -116.754 -1.39426
  19 18.5 38.378 0.0166571 -61.7906 -116.119 -22.2327
  20 19.5 38.4456 0.0166865 -16.8047 -48.3393 21.6981
  21 20.5 38.3689 0.0166532 -5.19278 38.5398 -14.3168
  22 21.5 38.3685 0.016653 70.8955 58.7194 5.4532
  23 22.5 38.3989 0.0166662 -26.6771 -21.4907 -69.0659
  24 23.5 38.4195 0.0166751 -46.5143 -9.40669 4.4449
  25 24.5 38.3588 0.0166488 -80.8529 61.3797 70.4481
  26 25.5 38.4035 0.0166682 -45.2602 59.4405 -9.3133
  27 26.5 38.41 0.016671 -42.9202 30.8934 -32.7986
  28 27.5 38.352 0.0166458 -20.5469 -53.5694 -77.2664
  29 28.5 38.389 0.0166619 58.214 -11.6067 35.3902
  30 29.5 38.4078 0.0166701 34.6281 17.1599 34.3865
  31 30.5 38.4241 0.0166771 -27.0375 -8.90502 -26.629
  32 31.5 38.3193 0.0166316 50.0968 36.0386 -2.56827
  33 32.5 38.4248 0.0166774 -33.5129 -93.2092 4.63827
  34 33.5 38.4249 0.0166775 8.39357 -87.2165 -9.78761
  35 34.5 38.3781 0.0166572 -7.97454 -13.1328 -14.1741
  36 35.5 38.3579 0.0166484 20.375 75.4876 -24.2584
  37 36.5 38.4471 0.0166871 -33.9745 53.3326 -18.8044
  38 37.5 38.3852 0.0166602 -87.6122 54.5384 0.866066
  39 38.5 38.3712 0.0166542 2.28922 20.8233 28.4173
  40 39.5 38.3779 0.0166571 15.8419 -25.2315 -107.892
  41 40.5 38.4532 0.0166898 15.3153 -85.9983 -54.4426
  42 41.5 38.3634 0.0166508 -12.25 -134.092 -12.9328
  43 42.5 38.3916 0.016663 13.7323 -51.0783 -85.0526
  44 43.5 38.4052 0.0166689 75.8892 3.22291 -117.161
  45 44.5 38.3786 0.0166574 77.1953 -19.2965 -189.609
  46 45.5 38.3799 0.016658 130.285 91.1668 -190.455
  47 46.5 38.3745 0.0166556 152.938 108.657 -397.108
  48 47.5 38.3559 0.0166475 218.348 257.766 -461.072
  49 48.5 38.351 0.0166454 162.474 258.191 -608.493
  50 49.5 38.3511 0.0166454 309.553 421.623 -776.45
  51 50.5 38.3051 0.0166255 467.746 506.479 -1048.12
  52 51.5 38.2376 0.0165962 645.338 770.987 -1367.06
  53 52.5 38.1823 0.0165722 976.611 963.225 -1712.86
  54 53.5 38.1542 0.01656 1441.33 1425.42 -2198.87
  55 54.5 37.9614 0.0164763 2106.88 2104.73 -2685.86
  56 55.5 37.775 0.0163954 3015.74 3000.75 -3297.2
  57 56.5 37.5212 0.0162852 4324.32 4356.39 -3869.12
  58 57.5 37.067 0.0160881 6228.54 6258.39 -4086.54
  59 58.5 36.2547 0.0157355 8692.37 8686.95 -3687.38
  60 59.5 35.1672 0.0152636 11658.4 11635.1 -2348.42
  61 60.5 33.2972 0.0144519 14807.3 14820.9 163.882
  62 61.5 30.209 0.0131116 17651.2 17651.3 3766.89
  63 62.5 25.8094 0.011202 19689.6 19742.9 7870.72
  64 63.5 20.0832 0.00871668 20701.8 20670.7 11850.4
  65 64.5 13.7838 0.00598255 20441.5 20495.7 15472.6
  66 65.5 8.16315 0.00354303 18981.1 18931.4 18814.8
  67 66.5 4.11778 0.00178723 16288.2 16379.5 21599.9
  68 67.5 1.81857 0.000789308 12749.9 12716.2 23545.3
  69 68.5 0.737696 0.000320181 8011.88 7849.56 23540.2
  70 69.5 0.300392 0.000130378 2496.66 2417.85 20513.7
  71 70.5 0.13897 6.03168e-05 -2827 -2949.11 13424.4
  72 71.5 0.080588 3.49774e-05 -7877.49 -7229.7 4612.25
  73 72.5 0.058836 2.55365e-05 -10532.2 -10219.1 -2466.29
  74 73.5 0.051768 2.24688e-05 -11409.4 -10910.3 -5994.49
  75 74.5 0.046824 2.03229e-05 -11581.9 -11958.3 -8612.49
  76 75.5 0.044562 1.93411e-05 -12208.8 -11767.9 -9865.61
  77 76.5 0.043008 1.86667e-05 -12603.7 -12286.8 -10647.9
  78 77.5 0.042486 1.84401e-05 -12902.4 -12163.3 -11100.4
  79 78.5 0.0422 1.8316e-05 -12979.5 -12070.2 -11431.2
  80 79.5 0.042678 1.85234e-05 -12910.8 -12022 -11532.7
  81 80.5 0.04147 1.79991e-05 -12725.8 -12286.7 -11886.8
  82 81.5 0.0426 1.84896e-05 -13338.7 -11959.5 -11704.3
  83 82.5 0.040896 1.775e-05 -12050.5 -12406.6 -12276
  84 83.5 0.041346 1.79453e-05 -11938.6 -13243.5 -12140.4
  85 84.5 0.0398 1.72743e-05 -12623.5 -12185.9 -12731.8
  86 85.5 0.040142 1.74227e-05 -12318 -12277.3 -12566
  87 86.5 0.039612 1.71927e-05 -12438.5 -12096.4 -12782
  88 87.5 0.039708 1.72344e-05 -12721.7 -12587 -12846.9
  89 88.5 0.039572 1.71753e-05 -12802.5 -12377.9 -12706.2
  90 89.5 0.040752 1.76875e-05 -12728.3 -12067 -12351.2
  91 90.5 0.040334 1.75061e-05 -12698.6 -12140.1 -12607.4
  92 91.5 0.041052 1.78177e-05 -12595.8 -12173.4 -12325.9
  93 92.5 0.041808 1.81458e-05 -12472.6 -12112 -12208.4
  94 93.5 0.042058 1.82543e-05 -12553.5 -12081.7 -11923.1
  95 94.5 0.043568 1.89097e-05 -13114 -11894.1 -11574.5
  96 95.5 0.043566 1.89089e-05 -12429.4 -12450.7 -11665.5
  97 96.5 0.044734 1.94158e-05 -13339.1 -12088.6 -11301.3
  98 97.5 0.045108 1.95781e-05 -12821.6 -12130.6 -11249.9
  99 98.5 0.042176 1.83056e-05 -12820.5 -12607.9 -12025.8
  100 99.5 0.042328 1.83715e-05 -12436.3 -12661.9 -11937
  101 100.5 0.045458 1.973e-05 -12240.9 -12256.2 -11181.9
  102 101.5 0.044696 1.93993e-05 -12405.6 -12464.7 -11264.9
  103 102.5 0.044816 1.94514e-05 -12588.3 -12398.1 -11291.4
  104 103.5 0.045064 1.9559e-05 -12861.3 -12304.1 -11249.1
  105 104.5 0.046692 2.02656e-05 -13990.9 -13173.3 -10828.8
  106 105.5 0.046116 2.00156e-05 -12515.4 -11960.7 -11027.1
  107 106.5 0.043336 1.8809e-05 -12306.2 -12095.2 -11661.1
  108 107.5 0.042878 1.86102e-05 -12446.9 -12123.7 -11776.7
  109 108.5 0.041774 1.81311e-05 -11818.8 -11726.1 -12085.3
