# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
20000000 480 5774
  1 0.5 1.51138 0.00065598
  2 1.5 1.63659 0.000710326
  3 2.5 1.75136 0.000760138
  4 3.5 1.85498 0.000805115
  5 4.5 1.94664 0.000844895
  6 5.5 2.02481 0.000878824
  7 6.5 2.09074 0.000907438
  8 7.5 2.12551 0.00092253
  9 8.5 2.1571 0.000936241
  10 9.5 2.17582 0.000944368
  11 10.5 2.17048 0.000942047
  12 11.5 2.15982 0.000937424
  13 12.5 2.14443 0.000930741
  14 13.5 2.12167 0.000920862
  15 14.5 2.09153 0.000907784
  16 15.5 2.07821 0.000902001
  17 16.5 2.06146 0.00089473
  18 17.5 2.0351 0.000883288
  19 18.5 2.02608 0.000879373
  20 19.5 2.03051 0.000881299
  21 20.5 2.02766 0.000880061
  22 21.5 2.0227 0.000877909
  23 22.5 2.01444 0.000874323
  24 23.5 2.00028 0.000868179
  25 24.5 1.9958 0.000866233
  26 25.5 1.98614 0.000862039
  27 26.5 1.97814 0.000858566
  28 27.5 1.9722 0.000855989
  29 28.5 1.95475 0.000848415
  30 29.5 1.95044 0.000846543
  31 30.5 1.95473 0.000848406
  32 31.5 1.96277 0.000851896
  33 32.5 1.96236 0.00085172
  34 33.5 1.96991 0.000854996
  35 34.5 1.96633 0.000853441
  36 35.5 1.97872 0.000858821
  37 36.5 1.97611 0.000857687
  38 37.5 1.98317 0.000860751
  39 38.5 1.99047 0.000863918
  40 39.5 1.99621 0.000866412
  41 40.5 1.99436 0.000865608
  42 41.5 1.99741 0.000866931
  43 42.5 1.98842 0.000863031
  44 43.5 1.994 0.000865452
  45 44.5 1.98941 0.000863458
  46 45.5 1.9854 0.00086172
  47 46.5 1.98334 0.000860826
  48 47.5 1.9822 0.000860331
  49 48.5 1.97164 0.000855746
  50 49.5 1.98993 0.000863685
  51 50.5 1.98533 0.00086169
  52 51.5 1.97979 0.000859283
  53 52.5 1.9939 0.000865408
  54 53.5 1.97599 0.000857636
  55 54.5 1.97943 0.000859128
  56 55.5 1.97915 0.000859008
  57 56.5 1.95782 0.000849749
  58 57.5 1.94923 0.000846022
  59 58.5 1.96161 0.000851393
  60 59.5 1.96698 0.000853726
  61 60.5 1.97034 0.000855183
  62 61.5 1.97433 0.000856912
  63 62.5 1.96687 0.000853675
  64 63.5 1.95779 0.000849737
  65 64.5 1.96667 0.000853588
  66 65.5 1.9699 0.000854993
  67 66.5 1.9565 0.000849175
  68 67.5 1.96232 0.000851703
  69 68.5 1.96342 0.000852179
  70 69.5 1.95729 0.00084952
  71 70.5 1.96996 0.000855018
  72 71.5 1.96134 0.000851277
  73 72.5 1.9601 0.000850738
  74 73.5 1.96202 0.000851569
  75 74.5 1.9524 0.000847397
  76 75.5 1.94995 0.000846334
  77 76.5 1.96354 0.000852233
  78 77.5 1.96345 0.000852194
  79 78.5 1.95783 0.000849753
  80 79.5 1.95482 0.000848446
  81 80.5 1.95386 0.000848031
  82 81.5 1.9557 0.000848828
  83 82.5 1.95466 0.000848377
  84 83.5 1.96489 0.000852819
  85 84.5 1.9727 0.000856205
  86 85.5 1.96818 0.000854245
  87 86.5 1.9553 0.000848656
  88 87.5 1.97618 0.000857715
  89 88.5 1.98509 0.000861586
  90 89.5 1.9831 0.00086072
  91 90.5 1.99919 0.000867703
  92 91.5 2.00626 0.000870773
  93 92.5 2.01956 0.000876545
  94 93.5 2.02377 0.000878373
  95 94.5 2.00826 0.000871642
  96 95.5 2.0128 0.000873612
  97 96.5 2.00487 0.000870168
  98 97.5 2.00232 0.000869061
  99 98.5 2.00754 0.000871329
  100 99.5 2.00905 0.000871984
  101 100.5 2.01506 0.000874594
  102 101.5 2.0212 0.000877259
  103 102.5 2.02541 0.000879086
  104 103.5 2.0285 0.000880426
  105 104.5 2.02592 0.000879306
  106 105.5 2.01006 0.00087242
  107 106.5 2.01286 0.000873638
  108 107.5 2.01411 0.000874178
  109 108.5 2.01561 0.000874829
  110 109.5 2.0053 0.000870356
  111 110.5 1.99399 0.000865449
  112 111.5 1.98667 0.000862269
  113 112.5 1.96929 0.000854728
  114 113.5 1.96399 0.000852426
  115 114.5 1.9575 0.00084961
  116 115.5 1.96524 0.000852969
  117 116.5 1.96149 0.000851339
