# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 10630.000000000005
  1 0.5 9.4503 0.00410169 -7466.67 -7708.91 -6484.23
  2 1.5 10.1125 0.00438912 -6847.32 -7007.44 -5839.31
  3 2.5 10.8271 0.00469927 -6572.1 -6367.21 -5600.75
  4 3.5 11.526 0.0050026 -5862.37 -5926.41 -5384.71
  5 4.5 12.2773 0.00532867 -5393.84 -5313.15 -5069.6
  6 5.5 13.1244 0.00569636 -4884.29 -4860.55 -4732.07
  7 6.5 13.9498 0.00605459 -4225.58 -4112.76 -4502.78
  8 7.5 14.7798 0.00641485 -4002.92 -3776.33 -4264.1
  9 8.5 15.6446 0.00679019 -3649.64 -3501.52 -4159.21
  10 9.5 16.4973 0.00716028 -3388.57 -3025.89 -4131.95
  11 10.5 17.2711 0.00749613 -3050.74 -3060.94 -3950.92
  12 11.5 18.0386 0.00782927 -2830.3 -2900.89 -3984.98
  13 12.5 18.7869 0.00815405 -2701.7 -2530.68 -3904.87
  14 13.5 19.4555 0.00844422 -2583.17 -2605.22 -3867.19
  15 14.5 20.1137 0.00872989 -2406.93 -2439.25 -3743.03
  16 15.5 20.7077 0.00898773 -2438.96 -2330.81 -3837.87
  17 16.5 21.2877 0.00923947 -2379.11 -2262.15 -3587.6
  18 17.5 21.745 0.00943793 -2340.71 -2322.44 -3643.34
  19 18.5 22.1731 0.00962374 -2332.68 -2264.04 -3710.47
  20 19.5 22.5842 0.00980219 -2237.07 -2261.77 -3587.83
  21 20.5 22.8692 0.00992587 -2261.01 -2123.18 -3484.63
  22 21.5 23.204 0.0100712 -2312.63 -2184.54 -3573.84
  23 22.5 23.4647 0.0101843 -2300.72 -2504.97 -3507.22
  24 23.5 23.7218 0.0102959 -2375.12 -2332.98 -3230.66
  25 24.5 23.8867 0.0103675 -2382.6 -2405.7 -3316.98
  26 25.5 24.0695 0.0104469 -2666.88 -2592.03 -3344.16
  27 26.5 24.2101 0.0105079 -2632.04 -2536.24 -3227.29
  28 27.5 24.3392 0.0105639 -2684 -2642.17 -3236.63
  29 28.5 24.4071 0.0105933 -2596.75 -2633.33 -3090.5
  30 29.5 24.5056 0.0106361 -2526.09 -2575.2 -3209.41
  31 30.5 24.592 0.0106736 -2340.83 -2651.32 -3073.82
  32 31.5 24.6743 0.0107093 -2698.39 -2697.13 -2920.3
  33 32.5 24.678 0.0107109 -2874.21 -2865.81 -3132.25
  34 33.5 24.7438 0.0107395 -2716.22 -2775.09 -3019.26
  35 34.5 24.7963 0.0107623 -2734.22 -2834.04 -2904.71
  36 35.5 24.806 0.0107665 -2767.11 -2816.25 -2930.73
  37 36.5 24.8414 0.0107818 -2676.25 -2857.71 -2854.07
  38 37.5 24.7933 0.010761 -2691.3 -2805.88 -3007.76
  39 38.5 24.8474 0.0107845 -2616.37 -2652.41 -2991.62
  40 39.5 24.8919 0.0108038 -2660 -2705.49 -2878.69
  41 40.5 24.8869 0.0108016 -2667.39 -2638.1 -2818.76
  42 41.5 24.9176 0.0108149 -2795.01 -2608.59 -2780.97
  43 42.5 24.9239 0.0108177 -2775.61 -2644.9 -2931.66
  44 43.5 24.8872 0.0108017 -2702.77 -2758.26 -2824.41
  45 44.5 24.9188 0.0108155 -2869.64 -2717.4 -2893.65
  46 45.5 24.9553 0.0108313 -2802.48 -2936.17 -2819.48
  47 46.5 24.9787 0.0108415 -2855.07 -2880.78 -2874.85
  48 47.5 24.9328 0.0108215 -2720.45 -2865.06 -2823.65
  49 48.5 25.0038 0.0108523 -2711.32 -2861.33 -2831.64
  50 49.5 25.0308 0.0108641 -2774.75 -2873.46 -2804.61
  51 50.5 24.9096 0.0108115 -2654.44 -2793.99 -2882.13
  52 51.5 24.9838 0.0108437 -2843.87 -2783 -2997
  53 52.5 25.0923 0.0108907 -2750.46 -2895.1 -2667.37
  54 53.5 25.0495 0.0108722 -2761.87 -2782.58 -2805.26
  55 54.5 24.9123 0.0108126 -2956.73 -2922.82 -2969.08
  56 55.5 25.0145 0.010857 -2728.31 -2788.78 -2855.7
  57 56.5 25.0986 0.0108935 -2616.38 -2695 -2722.67
  58 57.5 25.0409 0.0108684 -2731.22 -2934.94 -2967.49
  59 58.5 24.9971 0.0108494 -2674.02 -2839.82 -2698.16
  60 59.5 25.0778 0.0108845 -2641.27 -2655.32 -2716.76
  61 60.5 25.0558 0.0108749 -2921.21 -2933.13 -2979.64
  62 61.5 25.0083 0.0108543 -2860.62 -2800.3 -2887.56
  63 62.5 25.0662 0.0108794 -2798.52 -2729.31 -2826.61
  64 63.5 25.0963 0.0108925 -2721.97 -2843.77 -2790.86
  65 64.5 25.0563 0.0108751 -2925.53 -2886.86 -2811.27
  66 65.5 25.0239 0.0108611 -2733.9 -2857.23 -2730.07
  67 66.5 25.0411 0.0108685 -2876.72 -2707.35 -2849.28
  68 67.5 25.0094 0.0108548 -2931.45 -2920.78 -2979.86
  69 68.5 25.032 0.0108646 -2799.58 -2982.03 -2827.1
  70 69.5 25.0356 0.0108661 -2966.87 -2769 -2714.91
  71 70.5 25.1054 0.0108964 -2995.35 -2896.41 -2838.11
  72 71.5 25.0468 0.010871 -2809.34 -2674.14 -2755.37
  73 72.5 25.0068 0.0108537 -2890.66 -2715.03 -2868.1
  74 73.5 25.0675 0.01088 -2910.64 -2839.37 -2867.06
  75 74.5 25.0777 0.0108844 -2944.77 -2884.19 -2792.17
  76 75.5 25.1057 0.0108966 -2918.22 -2829.16 -2769.52
  77 76.5 25.09 0.0108898 -2769.56 -2746.13 -2873.15
  78 77.5 25.1014 0.0108947 -2819.56 -2906.59 -2790.43
  79 78.5 25.0453 0.0108704 -2873 -2886.69 -2806.8
  80 79.5 25.1535 0.0109173 -2726.68 -2943.12 -2836.71
  81 80.5 25.1452 0.0109137 -2840.34 -2894.64 -2769.23
  82 81.5 25.0828 0.0108866 -3008.66 -2872.87 -2743.04
  83 82.5 25.0941 0.0108916 -3046.58 -2948.85 -3002.54
  84 83.5 25.1439 0.0109131 -2899.55 -2783.44 -2865.92
  85 84.5 25.1426 0.0109126 -2812.29 -2704.38 -2733.71
  86 85.5 25.1201 0.0109028 -2744.27 -2764.18 -2774.87
  87 86.5 25.1492 0.0109155 -2888.5 -2677.63 -2900.45
  88 87.5 25.1674 0.0109233 -2695.62 -2682.41 -2746.62
  89 88.5 25.1582 0.0109194 -2802.12 -2676.85 -2697.04
  90 89.5 25.0818 0.0108862 -2985.85 -2856.79 -3015.58
  91 90.5 25.1359 0.0109097 -2881.56 -2885.85 -2782.58
  92 91.5 25.1311 0.0109076 -2712.49 -2716.51 -2678.21
  93 92.5 25.1193 0.0109025 -2774.71 -2683.42 -2879.91
  94 93.5 25.1825 0.0109299 -2836.4 -2644.47 -2820.23
  95 94.5 25.1153 0.0109008 -2734.86 -2513.54 -2787.54
  96 95.5 25.1691 0.0109241 -2882.58 -2783.96 -2658.89
  97 96.5 25.1673 0.0109233 -2732.01 -2892.24 -2898.63
