# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
20000000 480 5884
  1 0.5 3.10164 0.0013462
  2 1.5 3.07451 0.00133442
  3 2.5 3.02775 0.00131413
  4 3.5 3.02301 0.00131207
  5 4.5 3.03949 0.00131922
  6 5.5 3.02401 0.0013125
  7 6.5 3.01452 0.00130838
  8 7.5 3.00882 0.00130591
  9 8.5 3.00994 0.0013064
  10 9.5 2.98861 0.00129714
  11 10.5 2.97931 0.00129311
  12 11.5 2.97435 0.00129095
  13 12.5 2.96113 0.00128521
  14 13.5 2.96256 0.00128584
  15 14.5 2.96077 0.00128505
  16 15.5 2.95731 0.00128356
  17 16.5 2.95212 0.0012813
  18 17.5 2.95703 0.00128343
  19 18.5 2.98055 0.00129364
  20 19.5 2.98333 0.00129485
  21 20.5 2.99616 0.00130042
  22 21.5 2.97795 0.00129251
  23 22.5 2.97998 0.00129339
  24 23.5 2.95635 0.00128314
  25 24.5 2.93096 0.00127212
  26 25.5 2.90975 0.00126291
  27 26.5 2.91144 0.00126364
  28 27.5 2.89314 0.0012557
  29 28.5 2.90377 0.00126032
  30 29.5 2.89576 0.00125684
  31 30.5 2.90376 0.00126031
  32 31.5 2.89884 0.00125818
  33 32.5 2.89635 0.00125709
  34 33.5 2.87131 0.00124623
  35 34.5 2.87244 0.00124672
  36 35.5 2.8784 0.00124931
  37 36.5 2.8869 0.00125299
  38 37.5 2.89121 0.00125487
  39 38.5 2.86725 0.00124447
  40 39.5 2.85691 0.00123998
  41 40.5 2.87938 0.00124973
  42 41.5 2.90527 0.00126097
  43 42.5 2.93008 0.00127174
  44 43.5 2.93932 0.00127575
  45 44.5 2.95055 0.00128062
  46 45.5 2.9453 0.00127834
  47 46.5 2.94796 0.0012795
  48 47.5 2.9512 0.0012809
  49 48.5 2.96839 0.00128836
  50 49.5 2.98122 0.00129393
  51 50.5 3.00578 0.00130459
  52 51.5 3.02779 0.00131415
  53 52.5 3.03581 0.00131763
  54 53.5 3.04374 0.00132107
  55 54.5 3.04679 0.00132239
  56 55.5 3.03449 0.00131705
  57 56.5 3.06758 0.00133141
  58 57.5 3.05466 0.00132581
  59 58.5 3.05136 0.00132438
  60 59.5 3.05815 0.00132732
  61 60.5 3.07803 0.00133595
  62 61.5 3.09042 0.00134133
  63 62.5 3.10209 0.00134639
  64 63.5 3.14126 0.00136339
  65 64.5 3.17796 0.00137932
  66 65.5 3.24018 0.00140633
  67 66.5 3.32046 0.00144117
  68 67.5 3.43899 0.00149262
  69 68.5 3.55792 0.00154424
  70 69.5 3.72222 0.00161555
  71 70.5 3.88047 0.00168423
  72 71.5 4.11019 0.00178394
