# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
52500000 480 6180.000000000003
  1 0.5 32.4038 0.0140641
  2 1.5 32.4246 0.0140732
  3 2.5 32.451 0.0140846
  4 3.5 32.3372 0.0140353
  5 4.5 32.5037 0.0141075
  6 5.5 32.5608 0.0141323
  7 6.5 32.6438 0.0141683
  8 7.5 32.7188 0.0142009
  9 8.5 32.6435 0.0141682
  10 9.5 32.752 0.0142153
  11 10.5 32.7616 0.0142195
  12 11.5 32.7649 0.0142209
  13 12.5 32.9664 0.0143083
  14 13.5 33.0551 0.0143468
  15 14.5 33.0542 0.0143464
  16 15.5 33.2404 0.0144273
  17 16.5 33.3536 0.0144764
  18 17.5 33.4089 0.0145004
  19 18.5 33.3913 0.0144928
  20 19.5 33.3788 0.0144873
  21 20.5 33.3738 0.0144851
  22 21.5 33.1762 0.0143994
  23 22.5 33.1247 0.0143771
  24 23.5 32.9469 0.0142999
  25 24.5 32.9867 0.0143171
  26 25.5 32.7896 0.0142316
  27 26.5 32.5999 0.0141493
  28 27.5 32.5968 0.0141479
  29 28.5 32.4335 0.014077
  30 29.5 32.3104 0.0140236
  31 30.5 32.1489 0.0139535
  32 31.5 32.0658 0.0139175
  33 32.5 32.0516 0.0139113
  34 33.5 32.0228 0.0138988
  35 34.5 32.0081 0.0138924
  36 35.5 32.0899 0.0139279
  37 36.5 32.1727 0.0139639
  38 37.5 32.1318 0.0139461
  39 38.5 32.14 0.0139496
  40 39.5 32.0509 0.013911
  41 40.5 31.9136 0.0138514
  42 41.5 31.7672 0.0137878
  43 42.5 31.7953 0.0138
  44 43.5 31.5406 0.0136895
  45 44.5 31.5022 0.0136728
  46 45.5 31.7517 0.0137811
  47 46.5 31.7064 0.0137614
  48 47.5 31.5131 0.0136776
  49 48.5 31.4815 0.0136638
  50 49.5 31.392 0.013625
  51 50.5 31.5747 0.0137043
  52 51.5 31.4818 0.013664
  53 52.5 31.5132 0.0136776
  54 53.5 31.4437 0.0136474
  55 54.5 31.377 0.0136185
  56 55.5 31.3601 0.0136111
  57 56.5 31.1142 0.0135044
  58 57.5 30.9693 0.0134415
  59 58.5 30.766 0.0133533
  60 59.5 30.4402 0.0132119
  61 60.5 30.0148 0.0130273
  62 61.5 29.7621 0.0129176
  63 62.5 29.4628 0.0127877
  64 63.5 29.123 0.0126402
  65 64.5 28.4642 0.0123542
  66 65.5 27.7903 0.0120618
  67 66.5 26.9229 0.0116853
  68 67.5 25.9916 0.0112811
  69 68.5 24.4586 0.0106157
  70 69.5 22.6014 0.00980964
  71 70.5 19.9729 0.00866881
  72 71.5 16.02 0.00695314
  73 72.5 10.9936 0.00477153
  74 73.5 6.26919 0.002721
  75 74.5 2.93155 0.00127238
  76 75.5 1.15418 0.000500948
  77 76.5 0.422464 0.000183361
  78 77.5 0.150816 6.54583e-05
  79 78.5 0.06512 2.82639e-05
  80 79.5 0.036216 1.57187e-05
  81 80.5 0.023808 1.03333e-05
  82 81.5 0.019528 8.47569e-06
  83 82.5 0.0184 7.98611e-06
  84 83.5 0.016392 7.11458e-06
  85 84.5 0.016112 6.99306e-06
  86 85.5 0.014664 6.36458e-06
  87 86.5 0.01472 6.38889e-06
  88 87.5 0.016072 6.97569e-06
  89 88.5 0.014984 6.50347e-06
  90 89.5 0.015976 6.93403e-06
  91 90.5 0.017056 7.40278e-06
  92 91.5 0.017936 7.78472e-06
  93 92.5 0.019688 8.54514e-06
  94 93.5 0.017432 7.56597e-06
  95 94.5 0.018904 8.20486e-06
  96 95.5 0.020808 9.03125e-06
  97 96.5 0.023 9.98264e-06
  98 97.5 0.023312 1.01181e-05
  99 98.5 0.023888 1.03681e-05
  100 99.5 0.028408 1.23299e-05
  101 100.5 0.027112 1.17674e-05
  102 101.5 0.027064 1.17465e-05
  103 102.5 0.022648 9.82986e-06
  104 103.5 0.019312 8.38194e-06
  105 104.5 0.0184 7.98611e-06
  106 105.5 0.016744 7.26736e-06
  107 106.5 0.015392 6.68056e-06
  108 107.5 0.014616 6.34375e-06
  109 108.5 0.01484 6.44097e-06
  110 109.5 0.014872 6.45486e-06
  111 110.5 0.015088 6.54861e-06
  112 111.5 0.015008 6.51389e-06
  113 112.5 0.015064 6.53819e-06
  114 113.5 0.015064 6.53819e-06
  115 114.5 0.015176 6.58681e-06
  116 115.5 0.015192 6.59375e-06
  117 116.5 0.015336 6.65625e-06
  118 117.5 0.015224 6.60764e-06
  119 118.5 0.015144 6.57292e-06
  120 119.5 0.014936 6.48264e-06
  121 120.5 0.014976 6.5e-06
  122 121.5 0.014744 6.39931e-06
  123 122.5 0.01488 6.45833e-06
  124 123.5 0.01504 6.52778e-06
  125 124.5 0.01492 6.47569e-06
  126 125.5 0.014952 6.48958e-06
  127 126.5 0.015096 6.55208e-06
  128 127.5 0.01496 6.49306e-06
  129 128.5 0.014832 6.4375e-06
  130 129.5 0.014664 6.36458e-06
  131 130.5 0.014536 6.30903e-06
  132 131.5 0.014224 6.17361e-06
  133 132.5 0.014128 6.13194e-06
  134 133.5 0.014136 6.13542e-06
  135 134.5 0.01424 6.18056e-06
  136 135.5 0.01424 6.18056e-06
  137 136.5 0.014376 6.23958e-06
  138 137.5 0.014248 6.18403e-06
  139 138.5 0.014104 6.12153e-06
  140 139.5 0.01416 6.14583e-06
  141 140.5 0.013936 6.04861e-06
  142 141.5 0.013944 6.05208e-06
  143 142.5 0.014064 6.10417e-06
  144 143.5 0.01428 6.19792e-06
  145 144.5 0.014736 6.39583e-06
  146 145.5 0.015008 6.51389e-06
