# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
52500000 480 10964.999999999982
  1 0.5 30.7838 0.013361 2142.76 2136.75 -2458.68
  2 1.5 31.1851 0.0135352 1501.23 1520.5 -2240
  3 2.5 31.398 0.0136276 957.449 1114.29 -2215.13
  4 3.5 31.7066 0.0137615 710.031 583.493 -1872.51
  5 4.5 31.913 0.0138511 307.327 445.622 -1687.48
  6 5.5 31.9699 0.0138758 252.04 111.391 -1554.67
  7 6.5 32.061 0.0139154 130.582 -51.4354 -1432.32
  8 7.5 32.1583 0.0139576 -251.455 -453.068 -1331.74
  9 8.5 32.2831 0.0140118 -66.7977 -226.794 -928.169
  10 9.5 32.2191 0.013984 -187.702 -421.89 -1023.78
  11 10.5 32.2843 0.0140123 -360.182 -453.646 -982.724
  12 11.5 32.3195 0.0140276 -334.9 -383.874 -814.147
  13 12.5 32.3593 0.0140448 -646.118 -548.252 -817.335
  14 13.5 32.325 0.0140299 -659.549 -474.913 -783.808
  15 14.5 32.3754 0.0140518 -622.848 -577.982 -668.953
  16 15.5 32.3424 0.0140375 -555.224 -503.407 -708.14
  17 16.5 32.3677 0.0140485 -513.742 -472.163 -672.361
  18 17.5 32.4033 0.0140639 -580.261 -526.671 -667.641
  19 18.5 32.3781 0.014053 -298.663 -453.903 -686.652
  20 19.5 32.352 0.0140417 -463.256 -630.116 -600.623
  21 20.5 32.4625 0.0140896 -535.693 -505.86 -616.218
  22 21.5 32.3975 0.0140614 -511.497 -551.59 -621.69
  23 22.5 32.3213 0.0140284 -447.666 -435.854 -587.936
  24 23.5 32.3877 0.0140572 -532.861 -555.471 -659.214
  25 24.5 32.4407 0.0140802 -607.387 -492.76 -515.632
  26 25.5 32.3272 0.0140309 -511.52 -469.844 -620.968
  27 26.5 32.3411 0.0140369 -358.025 -346.233 -627.952
  28 27.5 32.4057 0.014065 -554.705 -536.375 -623.737
  29 28.5 32.4084 0.0140662 -541.19 -577.858 -499.722
  30 29.5 32.3745 0.0140515 -470.513 -760.388 -661.158
  31 30.5 32.3902 0.0140582 -673.354 -691.405 -674.747
  32 31.5 32.4213 0.0140717 -697.928 -651.053 -565.903
  33 32.5 32.3828 0.014055 -738.482 -702.788 -564.785
  34 33.5 32.3865 0.0140567 -711.22 -735.001 -613.08
  35 34.5 32.4257 0.0140737 -774.382 -728.009 -722.803
  36 35.5 32.4431 0.0140812 -581.357 -520.778 -431.607
  37 36.5 32.3327 0.0140333 -510.594 -637.556 -675.754
  38 37.5 32.3994 0.0140622 -649.074 -584.607 -674.938
  39 38.5 32.4511 0.0140847 -631.017 -496.843 -499.184
  40 39.5 32.3791 0.0140534 -662.019 -782.196 -606.296
  41 40.5 32.4251 0.0140734 -607.571 -624.142 -608.749
  42 41.5 32.4119 0.0140677 -631.171 -733.985 -652.872
  43 42.5 32.4116 0.0140675 -639.45 -737.868 -579.873
  44 43.5 32.4593 0.0140882 -632.052 -683.035 -531.419
  45 44.5 32.419 0.0140708 -771.012 -744.804 -672.484
  46 45.5 32.4238 0.0140729 -470.495 -659.242 -564.637
  47 46.5 32.4581 0.0140877 -704.398 -508.478 -628.113
  48 47.5 32.4467 0.0140827 -524.927 -444.913 -569.542
  49 48.5 32.3731 0.0140508 -522.041 -581.051 -660.347
  50 49.5 32.3507 0.0140411 -569.399 -495.524 -613.032
  51 50.5 32.5099 0.0141102 -540.337 -414.841 -508.461
  52 51.5 32.3242 0.0140296 -493.498 -459.191 -627.868
  53 52.5 32.3238 0.0140294 -563.064 -556.806 -760.787
  54 53.5 32.4569 0.0140872 -496.649 -436.702 -487.61
  55 54.5 32.427 0.0140742 -365.37 -429.897 -536.791
  56 55.5 32.2643 0.0140036 -544.448 -393.208 -615.661
  57 56.5 32.3941 0.0140599 -613.95 -611.301 -717.937
  58 57.5 32.4818 0.014098 -401.628 -561.259 -470.705
